MDTU,min_min,min_max,max_min,max_max5
52,-1.40885,0.255197,-0.348706,0.509035
53,-1.48653,0.244977,-0.351119,0.510486
54,-1.54011,0.240636,-0.28502,0.531989
55,-1.3241,0.247971,-0.34422,0.532566
56,-1.26247,0.259409,-0.312401,0.546368
57,-1.22019,0.264156,-0.318791,0.527788
58,-1.33359,0.304256,-0.252582,0.481991
59,-1.13009,0.266686,-0.32491,0.478887
60,-1.46593,0.257359,-0.430518,0.507095
61,-1.63445,0.304783,-0.377394,0.534298
62,-1.24953,0.244871,-0.445801,0.49315
63,-1.41641,0.240291,-0.272065,0.497018
64,-1.43236,0.259143,-0.280526,0.513234
65,-1.22834,0.243037,-0.315645,0.502762
66,-1.22318,0.268746,-0.365107,0.477583
67,-1.31724,0.262218,-0.373434,0.514617
68,-1.62239,0.276003,-0.321875,0.515908
69,-1.67986,0.254718,-0.36022,0.511923
70,-1.9028,0.279059,-0.318275,0.528294
71,-1.79236,0.237695,-0.21228,0.501423
72,-1.79236,0.237695,-0.21228,0.501423
73,-1.07082,0.294685,-0.269791,0.517469
74,-1.70506,0.273754,-0.280237,0.516812
75,-1.14914,0.262557,-0.345172,0.532648
76,-1.50724,0.254449,-0.311683,0.503202
77,-1.51538,0.290156,-0.381053,0.520816
78,-1.48509,0.275187,-0.387191,0.488272
79,-1.4389,0.279396,-0.377594,0.536667
80,-1.48618,0.259618,-0.356673,0.468741
81,-1.65558,0.247994,-0.262627,0.522833
82,-1.28282,0.273457,-0.294445,0.537948
83,-1.28901,0.311741,-0.261414,0.521507
84,-1.24515,0.332609,-0.335657,0.51814
85,-1.68529,0.270013,-0.30093,0.519565
86,-1.40513,0.259246,-0.388341,0.527273
87,-1.72623,0.286506,-0.406606,0.486696
88,-1.45773,0.276222,-0.304352,0.576495
89,-1.43556,0.290103,-0.31244,0.525443
90,-1.47274,0.281334,-0.306035,0.519409
91,-2.42305,0.274839,-0.315091,0.514909
92,-1.86972,0.23341,-0.314254,0.501715
93,-1.36972,0.284022,-0.346625,0.523976
94,-1.42738,0.298316,-0.289441,0.530454
95,-1.55232,0.278929,-0.268692,0.54078
96,-1.76457,0.264202,-0.316909,0.515289
97,-1.34564,0.283938,-0.294002,0.512655
98,-1.32789,0.252409,-0.372694,0.552513
99,-1.55664,0.260591,-0.347177,0.516914
100,-1.92405,0.281822,-0.317769,0.510642
101,-1.92405,0.281822,-0.317769,0.510642
102,-1.53929,0.281569,-0.314177,0.510962
103,-1.27399,0.229808,-0.303347,0.535195
104,-1.27399,0.229808,-0.303347,0.535195
105,-1.27052,0.274521,-0.299179,0.518565
106,-1.30485,0.268973,-0.351063,0.554094
107,-1.37265,0.284663,-0.298586,0.569577
108,-1.6092,0.232077,-0.343746,0.523936
109,-1.30007,0.243513,-0.274613,0.536586
110,-1.82822,0.254456,-0.358332,0.522627
111,-1.28262,0.25917,-0.40548,0.502424
112,-1.05209,0.267877,-0.327155,0.516801
113,-1.41816,0.313368,-0.382587,0.532297
114,-1.61985,0.270361,-0.339042,0.508645
115,-1.54296,0.27408,-0.376184,0.516691
116,-1.55589,0.270644,-0.531507,0.546971
117,-1.44025,0.290895,-0.275582,0.546119
118,-1.49871,0.304955,-0.393183,0.536597
119,-1.49871,0.304955,-0.393183,0.536597
120,-1.66043,0.311673,-0.346596,0.469243
121,-2.3683,0.248308,-0.46748,0.530438
122,-2.06291,0.280818,-0.309565,0.528152
123,-1.23039,0.240178,-0.398188,0.515052
124,-1.30779,0.309758,-0.26108,0.530272
125,-1.45602,0.243588,-0.374361,0.474976
126,-1.30182,0.2661,-0.384369,0.560281
127,-1.68057,0.302314,-0.380478,0.500726
128,-1.22244,0.314487,-0.306778,0.509782
129,-2.03305,0.310293,-0.405389,0.518235
130,-1.75421,0.275654,-0.322014,0.505954
131,-1.31295,0.267954,-0.314167,0.55488
132,-1.41447,0.307686,-0.443182,0.530778
133,-1.31325,0.245078,-0.34643,0.501557
134,-1.34636,0.236127,-0.335873,0.51201
135,-1.54361,0.262774,-0.341193,0.525673
136,-1.20967,0.24983,-0.335628,0.52177
137,-1.20967,0.24983,-0.335628,0.52177
138,-1.61292,0.264502,-0.357027,0.523562
139,-1.31067,0.251993,-0.303169,0.524983
140,-1.61671,0.262898,-0.27998,0.517335
141,-2.05823,0.247434,-0.274921,0.564746
142,-1.48553,0.279729,-0.304979,0.52264
143,-1.27827,0.244603,-0.349534,0.488549
144,-1.5267,0.244264,-0.270996,0.537996
145,-1.43724,0.274939,-0.385614,0.510595
146,-1.94247,0.249494,-0.368506,0.514032
147,-1.42273,0.255451,-0.315034,0.509205
148,-1.21564,0.263842,-0.35947,0.529891
149,-1.20062,0.305706,-0.303755,0.508676
150,-1.20062,0.305706,-0.303755,0.508676
151,-1.21446,0.252162,-0.36776,0.522839
152,-1.35573,0.269446,-0.37672,0.514106
153,-1.27173,0.272413,-0.358792,0.507012
154,-1.44346,0.258108,-0.479196,0.522032
155,-1.66759,0.246573,-0.283893,0.515995
156,-1.76026,0.247456,-0.284936,0.52957
157,-1.02385,0.245436,-0.323976,0.517313
158,-1.20555,0.296756,-0.398901,0.540708
159,-1.11178,0.327837,-0.318986,0.510517
160,-1.29697,0.254358,-0.319195,0.529852
161,-1.18038,0.299338,-0.430077,0.524108
162,-1.40797,0.264451,-0.293444,0.503714
163,-1.45701,0.250587,-0.30759,0.506073
164,-1.51166,0.251319,-0.310016,0.518766
165,-1.25046,0.296084,-0.272793,0.539502
166,-1.57146,0.272761,-0.287083,0.508292
167,-1.36184,0.243089,-0.27186,0.486971
168,-1.43735,0.248797,-0.304131,0.499575
169,-1.49508,0.255483,-0.349892,0.520914
170,-1.36832,0.244639,-0.359831,0.528227
171,-1.20565,0.232354,-0.383418,0.487881
172,-1.29115,0.256139,-0.296003,0.499347
173,-1.87418,0.275332,-0.28038,0.539119
174,-1.44295,0.255148,-0.294603,0.5292
175,-1.44295,0.255148,-0.294603,0.5292
176,-1.13594,0.246839,-0.319759,0.53898
177,-1.75619,0.240487,-0.343663,0.51878
178,-1.75619,0.240487,-0.343663,0.51878
179,-1.38281,0.266461,-0.319385,0.504802
180,-1.41009,0.266011,-0.317997,0.515768
181,-1.46667,0.231498,-0.3644,0.545906
182,-1.42149,0.307446,-0.291678,0.514486
183,-1.27401,0.276075,-0.316477,0.516255
184,-1.38421,0.271857,-0.400134,0.489341
185,-1.38421,0.271857,-0.400134,0.489341
186,-1.54434,0.333825,-0.250633,0.548341
187,-1.50783,0.223858,-0.287991,0.515417
188,-1.40907,0.24447,-0.275402,0.528092
189,-1.46091,0.267176,-0.332182,0.529587
190,-1.35754,0.307268,-0.617041,0.534697
191,-1.1826,0.310193,-0.289574,0.530281
192,-1.27559,0.248073,-0.365618,0.524146
193,-1.70286,0.310348,-0.290106,0.576775
194,-1.38334,0.256309,-0.418449,0.529312
195,-1.33078,0.232475,-0.315646,0.499059
196,-1.44274,0.258315,-0.42733,0.490909
197,-1.17933,0.278519,-0.248875,0.512602
198,-1.49417,0.328592,-0.374228,0.547228
199,-1.37326,0.226873,-0.384061,0.525578
200,-1.1455,0.249835,-0.265962,0.526727
201,-1.79936,0.258691,-0.251066,0.519829
202,-1.56573,0.255677,-0.340417,0.501819
203,-1.21105,0.244286,-0.285524,0.51506
204,-1.44849,0.244767,-0.287029,0.51444
205,-1.21305,0.264896,-0.33127,0.483259
206,-1.4114,0.326212,-0.438937,0.52595
207,-1.4114,0.326212,-0.438937,0.52595
208,-1.33985,0.274429,-0.364829,0.548405
209,-0.989092,0.251065,-0.26959,0.509029
210,-1.73213,0.311413,-0.280429,0.487855
211,-1.21329,0.235901,-0.308519,0.544204
212,-1.27266,0.250678,-0.481347,0.520872
213,-1.66003,0.273559,-0.388488,0.497945
214,-1.30312,0.258828,-0.234435,0.52594
215,-1.28267,0.324737,-0.457206,0.500481
216,-1.87452,0.349954,-0.316212,0.569077
217,-1.37865,0.24681,-0.261399,0.551771
218,-1.42621,0.304898,-0.361194,0.531923
219,-1.25114,0.260844,-0.39711,0.514692
220,-1.27796,0.264715,-0.351633,0.505128
221,-1.63902,0.259742,-0.340529,0.544075
222,-1.62586,0.245754,-0.312311,0.532189
223,-1.66185,0.260706,-0.281553,0.526024
224,-1.66007,0.284066,-0.330201,0.515034
225,-1.30113,0.27104,-0.271089,0.517142
226,-1.62864,0.267491,-0.331933,0.500637
227,-1.62864,0.267491,-0.331933,0.500637
228,-1.32369,0.300232,-0.314899,0.511346
229,-1.32369,0.300232,-0.314899,0.511346
230,-1.68893,0.288114,-0.356197,0.488741
231,-1.53051,0.306774,-0.374979,0.55294
232,-1.29874,0.227766,-0.314431,0.516459
233,-1.6298,0.255972,-0.272731,0.519422
234,-1.23437,0.295416,-0.311381,0.528009
235,-1.67615,0.287734,-0.305612,0.520831
236,-1.38115,0.259526,-0.496418,0.548099
237,-1.15813,0.245383,-0.309623,0.497382
238,-1.61842,0.242157,-0.302214,0.538377
239,-1.33642,0.250079,-0.263001,0.533947
240,-1.50824,0.258081,-0.32765,0.515743
241,-1.22132,0.258351,-0.311442,0.536567
242,-1.37697,0.258937,-0.394838,0.507795
243,-1.45838,0.252671,-0.353528,0.495544
244,-1.20045,0.242034,-0.303291,0.554079
245,-1.30254,0.227696,-0.422534,0.485495
246,-1.4522,0.296347,-0.312318,0.541731
247,-1.12384,0.272991,-0.325915,0.513449
248,-1.41912,0.300945,-0.321619,0.512715
249,-1.68087,0.310856,-0.300998,0.503774
250,-1.44508,0.288386,-0.341467,0.500749
251,-1.43284,0.257481,-0.360306,0.511678
252,-1.22136,0.214588,-0.315405,0.516095
253,-1.24559,0.262429,-0.35992,0.510214
254,-1.25995,0.21809,-0.353797,0.530476
255,-1.39611,0.259818,-0.333963,0.521672
256,-1.28914,0.327831,-0.314594,0.538952
257,-1.26077,0.255618,-0.276842,0.533449
258,-1.13206,0.224436,-0.262118,0.524888
259,-1.37905,0.272206,-0.325356,0.495016
260,-1.81233,0.27504,-0.240334,0.555166
261,-1.41986,0.257014,-0.318097,0.505996
262,-1.61378,0.259841,-0.297838,0.511926
263,-1.56892,0.231994,-0.383427,0.500752
264,-1.33876,0.261833,-0.26,0.508829
265,-1.39777,0.275845,-0.308592,0.518486
266,-1.28506,0.250657,-0.355676,0.502859
267,-1.16176,0.252296,-0.368959,0.497614
268,-1.85853,0.24944,-0.257768,0.520463
269,-1.69742,0.282088,-0.269922,0.531843
270,-1.22209,0.289438,-0.2893,0.53337
271,-1.31678,0.234032,-0.362219,0.534266
272,-1.44775,0.22782,-0.327353,0.552695
273,-1.11989,0.299316,-0.280814,0.556619
274,-1.35473,0.262561,-0.291278,0.500908
275,-1.82991,0.245372,-0.249147,0.531666
276,-2.10612,0.284059,-0.336874,0.497111
277,-1.41879,0.262559,-0.357419,0.522729
278,-1.81769,0.280076,-0.363088,0.523279
279,-1.68781,0.257702,-0.318948,0.539948
280,-1.49519,0.276883,-0.321639,0.50154
281,-1.49519,0.276883,-0.321639,0.50154
282,-1.41343,0.284444,-0.298881,0.493816
283,-1.41343,0.284444,-0.298881,0.493816
284,-1.3555,0.263705,-0.35542,0.491125
285,-1.30934,0.236643,-0.270011,0.511522
286,-1.49985,0.252723,-0.292513,0.493267
287,-1.796,0.31013,-0.273571,0.530128
288,-1.64848,0.292409,-0.262299,0.500695
289,-1.64848,0.292409,-0.262299,0.500695
290,-1.28169,0.305362,-0.37855,0.540859
291,-1.28592,0.25525,-0.264689,0.495969
292,-1.36906,0.299102,-0.334916,0.496432
293,-1.48,0.274677,-0.429914,0.517193
294,-1.45509,0.262431,-0.359271,0.500509
295,-1.91465,0.320317,-0.471936,0.490023
296,-1.4497,0.310211,-0.305031,0.525734
297,-1.22629,0.283163,-0.460209,0.521583
298,-1.73688,0.267318,-0.416841,0.504821
299,-1.66277,0.280372,-0.355546,0.50075
300,-1.96333,0.258081,-0.306845,0.539316
301,-1.31017,0.25679,-0.305689,0.487857
302,-1.80092,0.291229,-0.329257,0.492702
303,-1.36823,0.278301,-0.390881,0.503498
304,-1.25489,0.287667,-0.356408,0.50958
305,-1.23132,0.268285,-0.308987,0.534247
306,-1.48784,0.247005,-0.276456,0.490518
307,-1.45545,0.244112,-0.271215,0.506911
308,-1.51079,0.260141,-0.339211,0.580557
309,-1.25232,0.267663,-0.289829,0.544247
310,-1.27847,0.24749,-0.27609,0.502098
311,-1.46848,0.261387,-0.303617,0.514818
312,-1.55841,0.287119,-0.349018,0.492072
313,-1.97307,0.249249,-0.302154,0.555341
314,-1.41587,0.235082,-0.309943,0.540298
315,-1.18897,0.229768,-0.275677,0.526428
316,-1.84505,0.266058,-0.312911,0.50838
317,-2.21445,0.2489,-0.29494,0.555625
318,-1.31774,0.276243,-0.272292,0.531684
319,-1.40866,0.244811,-0.416175,0.486471
320,-1.51182,0.264555,-0.252005,0.53664
321,-1.68836,0.282339,-0.31601,0.514208
322,-1.59768,0.295988,-0.301759,0.504546
323,-1.36354,0.246009,-0.286055,0.508744
324,-1.563,0.279073,-0.280635,0.556449
325,-1.63187,0.264689,-0.355882,0.506809
326,-1.61571,0.260735,-0.315551,0.527598
327,-1.8052,0.299015,-0.311302,0.53324
328,-1.29164,0.285077,-0.293583,0.491269
329,-1.22482,0.28601,-0.34507,0.521058
330,-1.32261,0.262341,-0.310692,0.557374
331,-1.57269,0.254633,-0.299179,0.556472
332,-1.30125,0.296394,-0.307092,0.567227
333,-1.49117,0.248604,-0.340455,0.519128
334,-1.643,0.257869,-0.264099,0.558326
335,-1.22636,0.259621,-0.340956,0.551533
336,-1.22636,0.259621,-0.340956,0.551533
337,-1.61875,0.251588,-0.322807,0.524507
338,-1.52685,0.234354,-0.257822,0.512849
339,-1.21675,0.260727,-0.338436,0.539155
340,-1.77447,0.268592,-0.399335,0.525492
341,-1.31644,0.277784,-0.290761,0.500292
342,-2.02522,0.279768,-0.30296,0.517766
343,-1.5354,0.268531,-0.467859,0.509393
344,-1.53955,0.278268,-0.293872,0.520609
345,-1.351,0.262641,-0.346942,0.541906
346,-1.47815,0.282845,-0.325221,0.508295
347,-1.33944,0.2764,-0.279564,0.534366
348,-1.24412,0.239321,-0.324993,0.490881
349,-1.76929,0.237609,-0.404176,0.505454
350,-1.76208,0.248174,-0.279775,0.520106
351,-1.39937,0.264148,-0.382364,0.509534
352,-1.56764,0.274772,-0.360054,0.488392
353,-2.40702,0.24211,-0.328283,0.527196
354,-1.27731,0.277194,-0.348839,0.535399
355,-1.27731,0.277194,-0.348839,0.535399
356,-1.8446,0.284469,-0.389009,0.522767
357,-1.78431,0.225369,-0.280312,0.515519
358,-1.62515,0.289415,-0.313007,0.529403
359,-1.90521,0.239557,-0.299207,0.512651
360,-1.96608,0.241128,-0.366625,0.511557
361,-1.87709,0.272269,-0.433612,0.539434
362,-1.87709,0.272269,-0.433612,0.539434
363,-1.281,0.290703,-0.284686,0.556155
364,-1.7928,0.279239,-0.417264,0.520251
365,-1.65851,0.244528,-0.235289,0.481401
366,-1.78833,0.343162,-0.331706,0.555529
367,-1.43105,0.27617,-0.237956,0.518591
368,-1.59871,0.234651,-0.358804,0.550541
369,-1.45207,0.267549,-0.245455,0.507293
370,-2.41417,0.278741,-0.302729,0.521984
371,-1.59292,0.290004,-0.290728,0.520558
372,-2.23388,0.253363,-0.304157,0.506207
373,-1.9319,0.301899,-0.384332,0.559819
374,-1.9319,0.301899,-0.384332,0.559819
375,-1.57752,0.268884,-0.310591,0.50873
376,-1.28799,0.248884,-0.263638,0.513678
377,-1.28665,0.259181,-0.315298,0.552096
378,-1.79005,0.305838,-0.284355,0.57067
379,-1.27335,0.265702,-0.255392,0.528901
380,-1.6127,0.256449,-0.316527,0.499711
381,-1.45407,0.272463,-0.243072,0.531481
382,-1.67234,0.275994,-0.475733,0.512912
383,-1.36229,0.302102,-0.344778,0.575508
384,-1.29811,0.297612,-0.271514,0.509871
385,-1.20767,0.232562,-0.266,0.56848
386,-1.42288,0.298789,-0.351375,0.5334
387,-1.72453,0.29238,-0.363446,0.515157
388,-1.38643,0.286488,-0.553743,0.491593
389,-2.00284,0.251094,-0.390984,0.522956
390,-2.00284,0.251094,-0.390984,0.522956
391,-1.87057,0.246326,-0.263744,0.542319
392,-1.59423,0.305765,-0.304342,0.610729
393,-1.82697,0.250413,-0.422671,0.542999
394,-1.4322,0.274837,-0.258313,0.506115
395,-1.34287,0.264198,-0.334221,0.505359
396,-2.06655,0.235446,-0.372537,0.563612
397,-1.28351,0.265145,-0.411825,0.521704
398,-1.28826,0.253365,-0.321769,0.511579
399,-1.50183,0.282028,-0.338594,0.501898
400,-1.37682,0.269023,-0.302726,0.503431
401,-3.05527,0.316165,-0.340028,0.519813
402,-1.27272,0.226914,-0.266271,0.497983
403,-1.91403,0.298982,-0.264036,0.523215
404,-1.36535,0.322404,-0.343935,0.543418
405,-2.19221,0.249233,-0.404086,0.528804
406,-1.25912,0.268877,-0.260041,0.527766
407,-1.81359,0.314829,-0.396145,0.550529
408,-1.45334,0.251342,-0.309257,0.583487
409,-1.38161,0.270651,-0.306047,0.50286
410,-1.28726,0.291918,-0.336992,0.566297
411,-1.21577,0.279755,-0.336368,0.49933
412,-1.1889,0.266115,-0.309252,0.547115
413,-1.24433,0.276714,-0.372676,0.546178
414,-1.65808,0.2467,-0.324352,0.537988
415,-1.27377,0.28658,-0.26796,0.520092
416,-1.5299,0.238233,-0.268371,0.542124
417,-1.31903,0.317447,-0.295577,0.532279
418,-1.2922,0.27282,-0.308706,0.526625
419,-1.28611,0.274712,-0.315249,0.530642
420,-1.24424,0.325696,-0.3943,0.520658
421,-1.49383,0.28224,-0.446075,0.516988
422,-1.30913,0.243782,-0.279605,0.481293
423,-1.6138,0.25296,-0.282756,0.507239
424,-1.32662,0.225748,-0.271566,0.505667
425,-1.57385,0.247233,-0.282753,0.487911
426,-1.5235,0.280741,-0.319505,0.488043
427,-1.28284,0.259533,-0.331312,0.471694
428,-1.59929,0.244053,-0.319086,0.49478
429,-1.17753,0.248404,-0.262278,0.524486
430,-1.30399,0.258718,-0.3082,0.504739
431,-1.39547,0.280846,-0.374266,0.563188
432,-1.29126,0.276732,-0.365451,0.523411
433,-1.29126,0.276732,-0.365451,0.523411
434,-1.36732,0.230052,-0.321984,0.521747
435,-1.52508,0.280644,-0.345244,0.495482
436,-1.52508,0.280644,-0.345244,0.495482
437,-1.54729,0.285268,-0.312726,0.499062
438,-1.21389,0.281982,-0.329432,0.489287
439,-1.36999,0.277389,-0.501092,0.524287
440,-1.26907,0.216971,-0.278753,0.509537
441,-1.15323,0.26589,-0.255158,0.523666
442,-1.4194,0.227466,-0.31272,0.514694
443,-1.27407,0.250821,-0.360449,0.539273
444,-1.4544,0.273786,-0.270755,0.550413
445,-1.16953,0.233022,-0.338521,0.500602
446,-1.68295,0.265452,-0.292649,0.500804
447,-1.97656,0.245894,-0.304011,0.550064
448,-1.56187,0.24102,-0.327194,0.541814
449,-1.52115,0.249046,-0.415648,0.487701
450,-1.16896,0.303658,-0.282796,0.542843
451,-1.47573,0.316562,-0.289806,0.50507
452,-1.84975,0.264355,-0.328596,0.506917
453,-1.0999,0.286383,-0.298251,0.521703
454,-1.50232,0.232665,-0.29382,0.52628
455,-1.7084,0.293152,-0.301449,0.52542
456,-1.53019,0.290973,-0.346246,0.537513
457,-1.3165,0.243077,-0.296465,0.496111
458,-1.7033,0.29398,-0.33783,0.540296
459,-1.46651,0.256592,-0.255084,0.510975
460,-1.44773,0.291601,-0.36963,0.562878
461,-1.39931,0.249467,-0.371055,0.514263
462,-1.39931,0.249467,-0.371055,0.514263
463,-1.70324,0.298538,-0.33151,0.53367
464,-1.85889,0.301591,-0.311765,0.533021
465,-1.85889,0.301591,-0.311765,0.533021
466,-1.28473,0.26477,-0.332883,0.502942
467,-1.49155,0.301031,-0.390052,0.519426
468,-1.63534,0.264879,-0.418683,0.538527
469,-1.51786,0.284464,-0.284065,0.569613
470,-1.09703,0.296569,-0.375692,0.529434
471,-1.47036,0.316468,-0.309699,0.522825
472,-2.20699,0.285569,-0.285045,0.563198
473,-1.3482,0.267314,-0.360447,0.50695
474,-1.5735,0.344798,-0.275454,0.52289
475,-1.46826,0.285956,-0.28264,0.58322
476,-1.28695,0.276714,-0.284009,0.558803
477,-1.28695,0.276714,-0.284009,0.558803
478,-2.00783,0.242494,-0.291422,0.567694
479,-1.94755,0.240578,-0.346717,0.534672
480,-1.50517,0.251783,-0.37674,0.520903
481,-1.50517,0.251783,-0.37674,0.520903
482,-1.39138,0.24297,-0.358296,0.566041
483,-1.55646,0.284313,-0.251347,0.524781
484,-1.55646,0.284313,-0.251347,0.524781
485,-1.51421,0.274821,-0.403639,0.529809
486,-1.44466,0.278041,-0.255306,0.519009
487,-1.91213,0.323228,-0.422019,0.519231
488,-1.94045,0.264854,-0.274045,0.540171
489,-1.77473,0.277016,-0.258528,0.536905
490,-1.77967,0.272692,-0.274126,0.515768
491,-1.439,0.292072,-0.307824,0.560221
492,-1.439,0.292072,-0.307824,0.560221
493,-1.439,0.292072,-0.307824,0.560221
494,-1.33593,0.263316,-0.292289,0.526443
495,-1.34166,0.255621,-0.263548,0.565987
496,-1.46244,0.276695,-0.391835,0.53435
497,-1.35845,0.24214,-0.292699,0.575943
498,-1.74593,0.308827,-0.295712,0.573318
499,-1.33614,0.276368,-0.326675,0.52566
500,-1.66457,0.277261,-0.257254,0.562935
501,-1.71986,0.256745,-0.376941,0.505103
502,-1.5678,0.317797,-0.356863,0.525397
503,-1.40305,0.269683,-0.405701,0.557605
504,-1.72093,0.243905,-0.304377,0.510477
505,-1.41978,0.249775,-0.326957,0.530247
506,-1.23546,0.292218,-0.234275,0.528544
507,-1.23546,0.292218,-0.234275,0.528544
508,-1.59748,0.246968,-0.407433,0.547722
509,-1.33174,0.34578,-0.293021,0.570582
510,-1.42587,0.24959,-0.309332,0.557419
511,-1.45444,0.246566,-0.287917,0.517662
512,-1.55239,0.249371,-0.338009,0.537839
513,-1.48756,0.273196,-0.319375,0.546018
514,-1.69388,0.258189,-0.245813,0.557311
515,-1.66375,0.294551,-0.340487,0.549687
516,-1.36334,0.236336,-0.334152,0.559589
517,-2.69344,0.310492,-0.349407,0.514646
518,-1.79219,0.243819,-0.350278,0.514719
519,-1.73935,0.224192,-0.239057,0.50876
520,-1.19059,0.316844,-0.302903,0.519576
521,-1.50363,0.25487,-0.358813,0.516528
522,-1.44693,0.312067,-0.291939,0.546477
523,-1.44693,0.312067,-0.291939,0.546477
524,-1.55734,0.318706,-0.376012,0.578107
525,-1.16006,0.219831,-0.310116,0.519975
526,-1.46436,0.271963,-0.326826,0.523341
527,-1.46585,0.243359,-0.386571,0.52865
528,-1.80567,0.267611,-0.288054,0.532223
529,-1.71916,0.252306,-0.295481,0.527378
530,-1.41822,0.258475,-0.327925,0.520698
531,-1.42228,0.281905,-0.292538,0.528272
532,-2.03733,0.221518,-0.27008,0.550542
533,-1.49754,0.279056,-0.292913,0.539121
534,-1.43173,0.259468,-0.361463,0.50314
535,-1.20431,0.266982,-0.470917,0.525063
536,-1.69076,0.275762,-0.411245,0.536677
537,-1.6787,0.311688,-0.355513,0.55899
538,-1.6787,0.311688,-0.355513,0.55899
539,-1.6787,0.311688,-0.355513,0.55899
540,-1.6787,0.311688,-0.355513,0.55899
541,-1.54053,0.273073,-0.299276,0.614132
542,-1.43151,0.273722,-0.314291,0.513778
543,-1.33815,0.249714,-0.251933,0.521068
544,-1.44277,0.280517,-0.363506,0.517178
545,-1.53838,0.231208,-0.296248,0.548597
546,-1.20994,0.27803,-0.316417,0.549906
547,-2.27189,0.260907,-0.294645,0.531758
548,-1.1812,0.250561,-0.322041,0.540695
549,-1.42865,0.345928,-0.311676,0.547038
550,-1.43813,0.266054,-0.297476,0.53136
551,-1.22992,0.29589,-0.396731,0.54695
552,-1.19449,0.262721,-0.253602,0.505399
553,-1.38332,0.281277,-0.336667,0.538473
554,-1.38009,0.220273,-0.283705,0.547593
555,-1.77919,0.273542,-0.325037,0.542112
556,-1.94627,0.240306,-0.31315,0.51686
557,-1.38831,0.250629,-0.391119,0.565765
558,-1.36125,0.308644,-0.314638,0.551624
559,-1.40232,0.24816,-0.29398,0.563805
560,-1.3294,0.274173,-0.393266,0.529944
561,-1.74324,0.241372,-0.282781,0.530393
562,-1.23437,0.287382,-0.255179,0.557506
563,-1.36659,0.252161,-0.287971,0.58672
564,-2.1892,0.269973,-0.339367,0.524143
565,-1.39584,0.314994,-0.229196,0.519951
566,-1.58047,0.264782,-0.326911,0.576361
567,-1.13451,0.269002,-0.305539,0.535459
568,-1.39157,0.235913,-0.319567,0.531204
569,-1.25112,0.306784,-0.443882,0.541952
570,-1.63566,0.242013,-0.340831,0.536652
571,-1.26668,0.262609,-0.311816,0.58648
572,-1.26278,0.23718,-0.260959,0.525744
573,-1.25288,0.230182,-0.31683,0.500692
574,-1.49126,0.251748,-0.454669,0.556455
575,-1.49126,0.251748,-0.454669,0.556455
576,-1.37589,0.210373,-0.346891,0.533751
577,-1.27729,0.274185,-0.397479,0.537809
578,-1.15006,0.26148,-0.33069,0.552835
579,-1.15006,0.26148,-0.33069,0.552835
580,-1.68443,0.298101,-0.320552,0.515388
581,-1.21763,0.265861,-0.274271,0.515244
582,-1.50124,0.271959,-0.559122,0.504204
