MDTU,plaq,Re(det),Im(det),link
158,1.03608,0.563598,0.279383,0.262842
159,1.02763,0.562547,0.277098,0.265112
160,1.03969,0.578333,0.287265,0.263602
161,1.02546,0.559874,0.280427,0.266054
162,1.04439,0.5845,0.286619,0.265301
163,1.02828,0.56529,0.272547,0.265293
164,1.03863,0.573145,0.277401,0.26565
165,1.03519,0.565371,0.279622,0.259317
166,1.0377,0.568825,0.277188,0.257334
167,1.03924,0.569471,0.281859,0.259976
168,1.03478,0.561275,0.279568,0.257128
169,1.03245,0.557678,0.275552,0.257001
170,1.03621,0.567129,0.280727,0.253936
171,1.03613,0.565523,0.282107,0.254809
172,1.03256,0.564726,0.277167,0.256244
173,1.04063,0.568652,0.278255,0.256389
174,1.02792,0.561526,0.276241,0.255872
175,1.02695,0.558329,0.277386,0.253267
176,1.02772,0.554202,0.27447,0.25515
177,1.02772,0.554202,0.27447,0.25515
178,1.03331,0.566009,0.280967,0.252579
179,1.02779,0.556466,0.275708,0.249826
180,1.03719,0.56419,0.274169,0.248433
181,1.02613,0.557471,0.279233,0.251655
182,1.03384,0.567122,0.277061,0.260384
183,1.02395,0.552384,0.275632,0.25981
184,1.02911,0.567514,0.278877,0.259324
185,1.03012,0.560733,0.280729,0.260144
186,1.03399,0.560841,0.281897,0.260357
187,1.03896,0.573492,0.282118,0.265373
188,1.02991,0.565461,0.280197,0.266849
189,1.03397,0.568219,0.283166,0.266287
190,1.0287,0.564713,0.28102,0.261972
191,1.0287,0.564713,0.28102,0.261972
192,1.03416,0.560758,0.276438,0.258896
193,1.03004,0.561456,0.27629,0.261427
194,1.03304,0.570221,0.278469,0.258384
195,1.03244,0.558363,0.276008,0.257068
196,1.03078,0.559909,0.275711,0.258135
197,1.03053,0.562669,0.2848,0.261484
198,1.0328,0.56822,0.278454,0.265425
199,1.04224,0.581183,0.286426,0.268338
200,1.0351,0.574717,0.282153,0.267648
201,1.03063,0.567336,0.278551,0.262347
202,1.03721,0.571081,0.283201,0.262694
203,1.02076,0.552997,0.275051,0.258981
204,1.03566,0.577078,0.284522,0.266413
205,1.03072,0.562249,0.276328,0.264763
206,1.04697,0.572891,0.284145,0.261177
207,1.02381,0.551952,0.276279,0.259296
208,1.04523,0.575998,0.28212,0.263713
209,1.02651,0.554197,0.275943,0.258626
210,1.02652,0.558411,0.273043,0.260911
211,1.03805,0.57125,0.284906,0.267631
212,1.03732,0.569286,0.279516,0.260867
213,1.03253,0.560852,0.279126,0.258098
214,1.04208,0.568514,0.282326,0.26533
215,1.0354,0.568596,0.277356,0.25944
216,1.04459,0.567059,0.284116,0.25816
217,1.03947,0.561301,0.276014,0.257377
218,1.05692,0.575448,0.280354,0.259756
219,1.04722,0.56642,0.279241,0.264232
220,1.04381,0.567276,0.281957,0.25656
221,1.04647,0.56991,0.278663,0.265948
222,1.04778,0.563953,0.282072,0.260148
223,1.04628,0.561622,0.27944,0.261609
224,1.05501,0.561579,0.279,0.259394
225,1.04401,0.564231,0.280884,0.259279
226,1.05054,0.565249,0.280626,0.255681
227,1.05054,0.565249,0.280626,0.255681
228,1.04333,0.557363,0.277311,0.259322
229,1.04333,0.557363,0.277311,0.259322
230,1.0511,0.558286,0.2811,0.251091
231,1.05987,0.567373,0.278579,0.258708
232,1.06912,0.566658,0.284755,0.26237
233,1.06658,0.566243,0.274834,0.258289
234,1.05928,0.55427,0.274228,0.257955
235,1.05752,0.564201,0.278801,0.25969
236,1.05444,0.553414,0.277634,0.258315
237,1.05436,0.551148,0.278411,0.255331
238,1.07195,0.565362,0.279459,0.259355
239,1.0704,0.559858,0.280833,0.256344
240,1.08515,0.575753,0.286903,0.256904
241,1.07031,0.56611,0.282741,0.258948
242,1.06663,0.565987,0.282884,0.256858
243,1.06981,0.570652,0.285041,0.257341
244,1.06981,0.570652,0.285041,0.257341
245,1.05683,0.562323,0.281956,0.26272
246,1.06725,0.568807,0.279634,0.259662
247,1.07683,0.577103,0.285894,0.257565
248,1.07403,0.574625,0.287958,0.257032
249,1.05684,0.563106,0.283484,0.257167
250,1.06287,0.554019,0.276566,0.253159
251,1.05858,0.560324,0.277894,0.252618
252,1.05786,0.557734,0.277783,0.253414
253,1.06914,0.566176,0.284666,0.258624
254,1.06606,0.572749,0.285971,0.259444
255,1.05288,0.564051,0.283931,0.263394
256,1.06413,0.578025,0.284578,0.257061
257,1.06672,0.572459,0.283308,0.25777
258,1.07015,0.56687,0.282856,0.257678
259,1.06608,0.568107,0.279828,0.256463
260,1.07907,0.575215,0.288746,0.256344
261,1.05961,0.566038,0.276515,0.26027
262,1.04427,0.554759,0.272552,0.257484
263,1.04427,0.554759,0.272552,0.257484
264,1.0628,0.573477,0.284542,0.256796
265,1.05289,0.564762,0.280938,0.259792
266,1.04807,0.56286,0.276317,0.257093
267,1.05715,0.574275,0.281057,0.261469
268,1.04905,0.56718,0.278857,0.262319
269,1.05033,0.563817,0.274007,0.254386
270,1.04699,0.561871,0.279381,0.255839
271,1.05425,0.565733,0.282613,0.255967
272,1.05098,0.563066,0.280111,0.256654
273,1.05369,0.572035,0.27755,0.257067
274,1.05048,0.568913,0.280784,0.262459
275,1.04982,0.575543,0.279764,0.266506
276,1.05011,0.567381,0.28055,0.258192
277,1.06192,0.575833,0.288372,0.262799
278,1.05384,0.578598,0.283222,0.264976
279,1.0531,0.564219,0.284198,0.259066
280,1.04655,0.561756,0.271592,0.260936
281,1.04655,0.561756,0.271592,0.260936
282,1.04655,0.561756,0.271592,0.260936
283,1.04655,0.561756,0.271592,0.260936
284,1.05417,0.574582,0.283718,0.262887
285,1.04185,0.55731,0.278522,0.264795
286,1.05903,0.579167,0.283374,0.26333
287,1.04007,0.556495,0.27781,0.257726
288,1.03685,0.562939,0.274575,0.262458
289,1.0448,0.558391,0.281296,0.253322
290,1.04933,0.55333,0.277597,0.255946
291,1.04879,0.558671,0.274542,0.257517
292,1.06087,0.569857,0.283504,0.253656
293,1.06321,0.568329,0.278475,0.251754
294,1.04857,0.559346,0.27908,0.261658
295,1.06761,0.570957,0.282599,0.254189
296,1.03927,0.55225,0.278883,0.258051
297,1.05002,0.566871,0.276782,0.255621
298,1.03569,0.551215,0.273189,0.255702
299,1.04673,0.5747,0.278843,0.258011
300,1.04044,0.558249,0.277355,0.252992
301,1.04378,0.573405,0.277215,0.261688
302,1.04603,0.563045,0.278221,0.255566
303,1.0405,0.566556,0.27637,0.261152
304,1.05824,0.577513,0.284874,0.257409
305,1.04827,0.569135,0.28266,0.257935
306,1.03412,0.556215,0.278769,0.25569
307,1.04893,0.572715,0.28237,0.25734
308,1.03479,0.558563,0.275054,0.257142
309,1.04332,0.565646,0.281364,0.259405
310,1.05753,0.573188,0.282277,0.262097
311,1.04126,0.561291,0.277592,0.26176
312,1.04843,0.572413,0.283077,0.261635
313,1.05155,0.57479,0.283763,0.267093
314,1.05513,0.565687,0.281557,0.26093
315,1.04166,0.558659,0.28223,0.258234
316,1.06683,0.570679,0.283945,0.258957
317,1.04948,0.565747,0.283121,0.25948
318,1.06396,0.575508,0.28323,0.259978
319,1.06396,0.575508,0.28323,0.259978
320,1.05193,0.556321,0.281605,0.258426
321,1.05549,0.569603,0.281901,0.261307
322,1.05523,0.566244,0.280643,0.260888
323,1.06347,0.571128,0.28457,0.262012
324,1.05067,0.567069,0.280884,0.263716
325,1.06006,0.57915,0.28325,0.271898
326,1.06431,0.580168,0.281294,0.271369
327,1.05992,0.573399,0.281016,0.268319
328,1.07196,0.58254,0.28187,0.265778
329,1.05805,0.562383,0.27548,0.257927
330,1.06072,0.568522,0.279485,0.258405
331,1.0693,0.567528,0.281159,0.260048
332,1.06432,0.567266,0.281955,0.260587
333,1.06398,0.580988,0.292547,0.263526
334,1.04462,0.556029,0.275325,0.262067
335,1.04899,0.566398,0.283809,0.261546
336,1.03806,0.553324,0.276104,0.260421
337,1.047,0.563843,0.276665,0.263389
338,1.0439,0.555253,0.276716,0.258597
339,1.06029,0.578493,0.282103,0.260045
340,1.04892,0.567967,0.279154,0.260509
341,1.04375,0.572713,0.283187,0.267227
342,1.04273,0.573009,0.278735,0.271449
343,1.05399,0.582378,0.286322,0.265563
344,1.03629,0.556,0.276467,0.263456
345,1.05125,0.57144,0.286389,0.261457
346,1.02609,0.547373,0.273259,0.262161
347,1.05555,0.578842,0.283893,0.266092
348,1.05098,0.572363,0.281341,0.262498
349,1.04277,0.562673,0.278354,0.263421
350,1.04651,0.56764,0.282811,0.257727
351,1.04248,0.561717,0.278389,0.259617
352,1.04068,0.56867,0.277403,0.265578
353,1.03469,0.563678,0.276,0.262389
354,1.02062,0.544336,0.267079,0.260972
355,1.04691,0.570874,0.283464,0.262145
356,1.0441,0.568356,0.27752,0.257759
357,1.03696,0.55958,0.273626,0.260222
358,1.05346,0.584947,0.28602,0.264607
359,1.03585,0.561352,0.276998,0.26058
360,1.04508,0.576162,0.284507,0.266265
361,1.03775,0.564009,0.270945,0.263587
362,1.04523,0.573295,0.281418,0.264363
363,1.0456,0.572498,0.282204,0.266894
364,1.0434,0.561315,0.276467,0.254962
365,1.04119,0.565273,0.282927,0.258946
366,1.03752,0.559631,0.277069,0.260358
367,1.05121,0.570875,0.278283,0.262449
368,1.0423,0.557267,0.275697,0.255995
369,1.06255,0.564217,0.281072,0.255135
370,1.04486,0.545257,0.276107,0.256502
371,1.05465,0.561547,0.281557,0.253412
372,1.0472,0.558231,0.277885,0.258862
373,1.03884,0.550908,0.276302,0.257003
374,1.03884,0.550908,0.276302,0.257003
375,1.04484,0.556916,0.279778,0.260463
376,1.04618,0.570517,0.283654,0.264362
377,1.04011,0.546316,0.279686,0.256683
378,1.0521,0.573273,0.285765,0.256908
379,1.03416,0.551594,0.272719,0.25612
380,1.04477,0.565863,0.278926,0.25605
381,1.04118,0.558665,0.277145,0.262727
382,1.05843,0.575402,0.287826,0.264924
383,1.045,0.568619,0.280529,0.265717
384,1.05891,0.580179,0.288287,0.274689
385,1.05603,0.584154,0.285891,0.265838
386,1.05337,0.568618,0.275068,0.267158
387,1.05337,0.568618,0.275068,0.267158
388,1.04138,0.571287,0.279012,0.272864
389,1.04044,0.570123,0.285152,0.270934
390,1.04809,0.576634,0.282858,0.265622
391,1.05122,0.570474,0.280402,0.274497
392,1.05253,0.568478,0.282576,0.261479
393,1.06135,0.568609,0.285098,0.267221
394,1.05376,0.559674,0.279873,0.265249
395,1.05932,0.566972,0.282791,0.261187
396,1.0504,0.562617,0.279279,0.262261
397,1.05007,0.568609,0.280751,0.261819
398,1.05386,0.568877,0.280557,0.269748
399,1.04902,0.565104,0.282347,0.265544
400,1.04912,0.571911,0.282023,0.270104
401,1.04482,0.565576,0.277016,0.267162
402,1.03679,0.561697,0.279509,0.267589
403,1.05016,0.580257,0.286915,0.270013
404,1.03944,0.571698,0.284968,0.267985
405,1.0349,0.566949,0.27953,0.273647
406,1.02451,0.556572,0.277005,0.275155
407,1.04452,0.583934,0.28603,0.278657
408,1.03073,0.560172,0.277334,0.267133
409,1.04145,0.57217,0.281772,0.266791
410,1.03571,0.566477,0.279207,0.261642
411,1.03172,0.561043,0.275705,0.267601
412,1.03576,0.56436,0.277531,0.263722
413,1.04598,0.569142,0.277957,0.26686
414,1.03898,0.571435,0.280155,0.263935
415,1.04433,0.57392,0.27906,0.264436
416,1.03733,0.56676,0.277072,0.26174
417,1.04424,0.571157,0.282843,0.25952
418,1.03393,0.558848,0.272235,0.260545
419,1.0344,0.561494,0.277459,0.260599
420,1.02908,0.564872,0.275691,0.264123
421,1.02685,0.561758,0.275154,0.263327
422,1.03086,0.570696,0.279347,0.267204
423,1.01886,0.55613,0.268608,0.263027
424,1.03708,0.576396,0.282047,0.269901
425,1.01881,0.550683,0.271237,0.258863
426,1.04085,0.569623,0.284782,0.264155
427,1.02665,0.55947,0.273063,0.265816
428,1.04107,0.575684,0.281483,0.260337
429,1.02962,0.559011,0.281221,0.257371
430,1.0325,0.564675,0.28043,0.259481
431,1.03715,0.566514,0.281857,0.259793
432,1.03338,0.563503,0.281169,0.258763
433,1.0363,0.574401,0.279935,0.265332
434,1.04125,0.572256,0.283229,0.269531
435,1.03167,0.568879,0.277473,0.261621
436,1.03167,0.568879,0.277473,0.261621
437,1.03494,0.569889,0.277844,0.259714
438,1.03494,0.569889,0.277844,0.259714
439,1.02123,0.557633,0.275642,0.257466
440,1.0312,0.563622,0.283538,0.259726
441,1.02611,0.562005,0.28274,0.257761
442,1.02991,0.569544,0.278026,0.26561
443,1.02991,0.569544,0.278026,0.26561
444,1.03747,0.574111,0.284059,0.26343
445,1.03298,0.560804,0.273751,0.259994
446,1.03241,0.566804,0.278657,0.263645
447,1.04156,0.571414,0.278124,0.264822
448,1.04352,0.572247,0.284657,0.2671
449,1.04558,0.573942,0.279983,0.264343
450,1.03372,0.563309,0.279991,0.259572
451,1.02775,0.561292,0.27653,0.267506
452,1.03985,0.570595,0.282495,0.264498
453,1.03265,0.564996,0.276909,0.266144
454,1.04091,0.580836,0.28244,0.264562
455,1.0305,0.559453,0.274625,0.257432
456,1.03707,0.563353,0.280831,0.259831
457,1.03707,0.563353,0.280831,0.259831
458,1.03928,0.565323,0.2769,0.258418
459,1.03575,0.569386,0.28133,0.260376
460,1.02564,0.557253,0.278432,0.25853
461,1.02398,0.558586,0.275964,0.257069
462,1.02398,0.558586,0.275964,0.257069
463,1.02911,0.558311,0.27668,0.258939
464,1.04484,0.573664,0.286486,0.256985
465,1.02869,0.569545,0.282683,0.261051
466,1.04075,0.571059,0.288547,0.259482
467,1.03766,0.565381,0.279512,0.258274
468,1.02805,0.561099,0.273954,0.253196
469,1.03359,0.57185,0.28137,0.258818
470,1.02598,0.55632,0.275447,0.257119
471,1.03598,0.568828,0.282557,0.25713
472,1.02337,0.55302,0.279734,0.255665
473,1.0313,0.570292,0.283227,0.261427
474,1.02512,0.556826,0.276039,0.258529
475,1.04725,0.586256,0.289272,0.260175
476,1.03261,0.563988,0.278555,0.256969
477,1.03662,0.571955,0.28661,0.261356
478,1.01876,0.556162,0.27781,0.262077
479,1.03,0.569857,0.277817,0.26489
480,1.02115,0.558393,0.281043,0.258775
481,1.02115,0.558393,0.281043,0.258775
482,1.0376,0.578098,0.281358,0.264144
483,1.0106,0.538905,0.274054,0.254226
484,1.03712,0.572364,0.28585,0.266486
485,1.03712,0.572364,0.28585,0.266486
486,1.02619,0.558049,0.273883,0.257728
487,1.02858,0.563171,0.281115,0.263585
488,1.03356,0.571951,0.286309,0.264912
489,1.03468,0.57013,0.280799,0.259248
490,1.02653,0.564984,0.276195,0.260486
491,1.01717,0.550793,0.279257,0.262935
492,1.03085,0.565919,0.282174,0.262623
493,1.03085,0.565919,0.282174,0.262623
494,1.02896,0.56279,0.277802,0.26216
495,1.03704,0.571395,0.283478,0.256469
496,1.03607,0.563821,0.278098,0.256295
497,1.01877,0.55043,0.267039,0.255107
498,1.03285,0.566785,0.285411,0.253552
499,1.0222,0.556975,0.275759,0.254533
500,1.03462,0.569711,0.286331,0.252729
501,1.02678,0.563719,0.274566,0.256509
502,1.03919,0.576917,0.286052,0.255131
503,1.011,0.55392,0.276486,0.254785
504,1.02739,0.560852,0.278917,0.252889
505,1.02531,0.556507,0.27648,0.255333
506,1.0285,0.562444,0.279302,0.258509
507,1.04027,0.574985,0.283092,0.258841
508,1.03828,0.571983,0.28484,0.258156
509,1.04809,0.578781,0.282507,0.262137
510,1.01959,0.55754,0.275022,0.255511
511,1.03642,0.56725,0.27926,0.258683
512,1.0422,0.571974,0.278034,0.264388
513,1.04441,0.576524,0.280537,0.262796
514,1.03826,0.566123,0.275707,0.256578
515,1.03752,0.572843,0.28149,0.259958
516,1.01959,0.560846,0.2809,0.25905
517,1.02896,0.561854,0.278627,0.259085
518,1.02998,0.566192,0.278822,0.265632
519,1.03397,0.564417,0.27631,0.2647
520,1.03481,0.5672,0.279054,0.26929
521,1.01995,0.552313,0.269759,0.258381
522,1.04283,0.576095,0.285505,0.261646
523,1.04283,0.576095,0.285505,0.261646
524,1.02144,0.552125,0.272617,0.261867
525,1.03981,0.563793,0.281217,0.263661
526,1.03181,0.562512,0.278189,0.267076
527,1.03104,0.565763,0.284593,0.263989
528,1.03384,0.562969,0.277713,0.260917
529,1.02181,0.556887,0.273898,0.261071
530,1.03948,0.568839,0.279681,0.259713
531,1.02637,0.551094,0.27619,0.25272
532,1.03122,0.562439,0.27777,0.255292
533,1.03464,0.562519,0.274216,0.257622
534,1.03699,0.569649,0.27621,0.263245
535,1.03692,0.562555,0.278401,0.254716
536,1.02961,0.55745,0.272454,0.258713
537,1.03512,0.565211,0.276162,0.260583
538,1.03165,0.5717,0.277124,0.269927
539,1.03636,0.57114,0.280397,0.26014
540,1.03636,0.57114,0.280397,0.26014
541,1.03384,0.567705,0.278556,0.264041
542,1.03722,0.573215,0.277472,0.263169
543,1.04625,0.578527,0.284014,0.260387
544,1.03667,0.560973,0.284391,0.258748
545,1.03884,0.563721,0.279951,0.254704
546,1.02542,0.547442,0.270697,0.255671
547,1.04629,0.577474,0.283459,0.25876
548,1.03616,0.561624,0.27886,0.261334
549,1.03474,0.563909,0.276155,0.259486
550,1.04184,0.575063,0.282623,0.263012
551,1.03108,0.559902,0.277985,0.259857
552,1.03217,0.56906,0.277083,0.263926
553,1.04111,0.574524,0.281999,0.259612
554,1.03576,0.569298,0.285811,0.264861
555,1.02794,0.555576,0.274399,0.268949
556,1.04921,0.577395,0.28616,0.268134
557,1.02537,0.555463,0.278032,0.259634
558,1.03785,0.566402,0.280972,0.257459
559,1.03785,0.566402,0.280972,0.257459
560,1.03028,0.559833,0.27919,0.260345
561,1.03162,0.565684,0.280955,0.260425
562,1.0226,0.560184,0.274157,0.259915
563,1.03162,0.561831,0.278405,0.256873
564,1.02546,0.558658,0.274721,0.254942
565,1.03244,0.569823,0.28344,0.257415
566,1.03324,0.569678,0.275999,0.259196
567,1.03405,0.571795,0.280402,0.256041
568,1.03806,0.564863,0.283146,0.258435
569,1.02862,0.56,0.280827,0.25404
570,1.0459,0.569559,0.28251,0.259532
571,1.0443,0.564343,0.279864,0.255443
572,1.02989,0.556437,0.274656,0.257747
573,1.02636,0.55529,0.271831,0.257767
574,1.04621,0.5681,0.27762,0.255326
575,1.04621,0.5681,0.27762,0.255326
576,1.02749,0.551914,0.275082,0.260297
577,1.04253,0.577189,0.280228,0.268933
578,1.03414,0.564342,0.276045,0.265717
579,1.03597,0.573941,0.280542,0.270104
580,1.0384,0.576589,0.27949,0.264512
581,1.04962,0.583695,0.283537,0.26328
582,1.03205,0.566617,0.280847,0.266876
583,1.047,0.584935,0.282334,0.268851
584,1.03307,0.565228,0.277856,0.265044
585,1.04028,0.576076,0.281077,0.265893
586,1.03548,0.564373,0.277215,0.262855
587,1.04963,0.576679,0.28545,0.261835
588,1.03463,0.563445,0.279759,0.260335
589,1.03293,0.561314,0.275733,0.255424
590,1.03293,0.561314,0.275733,0.255424
591,1.03338,0.55863,0.28038,0.263018
592,1.03955,0.572163,0.284956,0.267051
593,1.04289,0.576133,0.284581,0.262766
594,1.03924,0.57739,0.280136,0.265572
595,1.0355,0.570007,0.279493,0.265609
596,1.04428,0.58364,0.285793,0.268561
597,1.02834,0.56367,0.278548,0.266562
598,1.04175,0.569762,0.278996,0.265859
599,1.04265,0.576734,0.284065,0.262007
600,1.04101,0.574652,0.281988,0.262069
601,1.03884,0.571084,0.279569,0.260959
602,1.03231,0.559254,0.276122,0.253032
603,1.0267,0.552282,0.272096,0.255986
604,1.03519,0.557416,0.280754,0.257938
605,1.03874,0.566591,0.280208,0.256665
606,1.02685,0.562474,0.277086,0.263558
607,1.05165,0.582772,0.28744,0.260416
608,1.0287,0.566374,0.279048,0.267447
609,1.04201,0.573073,0.281248,0.257023
610,1.02468,0.553689,0.273272,0.258658
611,1.03532,0.564282,0.278508,0.257533
612,1.05018,0.572218,0.282436,0.254386
613,1.03895,0.565704,0.278743,0.255277
614,1.03986,0.565464,0.279428,0.254653
615,1.03133,0.556012,0.280766,0.250824
616,1.02856,0.557384,0.275948,0.253207
617,1.02536,0.554151,0.273488,0.249909
618,1.02193,0.551756,0.275576,0.253864
619,1.02774,0.555913,0.273922,0.254909
620,1.03296,0.563469,0.281134,0.256016
621,1.03297,0.564809,0.277514,0.253711
622,1.03764,0.568138,0.280214,0.251528
623,1.02963,0.55447,0.274761,0.249071
624,1.0375,0.567845,0.276618,0.252653
625,1.02944,0.557738,0.276264,0.248623
626,1.02944,0.557738,0.276264,0.248623
627,1.0244,0.551489,0.275047,0.252778
628,1.02156,0.545991,0.270586,0.251808
629,1.03684,0.563293,0.279769,0.256225
630,1.02631,0.560425,0.276457,0.260635
631,1.03091,0.567619,0.277839,0.262022
632,1.02598,0.556603,0.279345,0.259257
633,1.04028,0.573742,0.284126,0.255451
634,1.03667,0.568809,0.282274,0.263141
635,1.02574,0.558599,0.276384,0.256588
