MDTU,S_F
241,1.00014
242,1.00042
243,1.00372
244,1.00007
245,0.994549
246,0.997025
247,1.00008
248,1.00532
249,0.998463
250,0.997431
251,0.999634
252,1.00001
253,1.00265
254,1.00399
255,1.00295
256,0.999345
257,0.996092
258,0.997206
259,1.00104
260,1.00011
261,1.00071
262,0.997022
263,1.00237
264,1.00025
265,1.00103
266,0.996324
267,0.998894
268,0.996341
269,0.998406
270,1.00333
271,1.00011
272,0.99799
273,1.00032
274,1.00155
275,0.99733
276,0.999718
277,1.0058
278,1.00154
279,1.0035
280,0.998585
281,1.00061
282,1.00304
283,1.00233
284,1.00246
285,0.998147
286,1.00268
287,1.00215
288,1.00151
289,1.00062
290,1.00053
291,1.00101
292,1.00086
293,0.998182
294,1.00255
295,1.00151
296,0.999861
297,1.00168
298,0.997616
299,0.998219
300,0.999212
301,1.00202
302,0.999075
303,0.999528
304,0.999639
305,1.00135
306,0.997659
307,1.0029
308,1.00381
309,1.00028
310,1.00112
311,0.999118
312,1.00196
313,1.00294
314,1.00062
315,0.999942
316,1.00331
317,0.995865
318,1.00338
319,1.00643
320,1.00121
321,0.999941
322,1.00157
323,1.00277
324,1.00191
325,0.999458
326,0.997227
327,1.00033
328,0.99991
329,0.998895
330,1.00318
331,0.998204
332,1.00037
333,0.99868
334,0.99906
335,1.00836
336,0.997218
337,1.00217
338,0.997756
339,1.00223
340,1.00059
341,1.00736
342,0.997322
343,1.00138
344,0.998565
345,1.00457
346,0.997375
347,1.00427
348,0.999835
349,1.00044
350,1.00095
351,1.0016
352,0.999182
353,0.995747
354,1.00033
355,1.00171
356,0.999618
357,0.998684
358,0.999694
359,1.00157
360,0.997478
361,1.00426
362,1.00215
363,0.999753
364,0.998167
365,1.00296
366,0.998946
367,1.00093
368,0.99885
369,0.998625
370,1.00052
371,0.993588
372,1.00023
373,1.00001
374,0.99994
375,0.999248
376,1.00286
377,0.999797
378,1.00018
379,1.00078
380,1.0021
381,1.00053
382,1.00141
383,1.00378
384,1.00041
385,0.995537
386,1.00362
387,0.996271
388,1.00251
389,1.00206
390,1.00031
391,1.00009
392,0.99826
393,0.999786
394,0.998686
395,1.00065
396,0.998853
397,0.999297
398,1.00026
399,1.00326
400,0.999571
401,1.00454
402,1.00147
403,0.997692
404,0.999796
405,1.00248
406,1.00066
407,1.00085
408,1.00593
409,0.997903
410,0.997406
411,0.999357
412,0.99935
413,1.00377
414,0.996222
415,1.00465
416,1.00088
417,1.00304
418,1.00181
419,0.99679
420,0.998517
421,1.00365
422,1.00154
423,0.995704
424,1.00353
425,0.992602
426,0.999932
427,1.00414
428,0.999823
429,1.00187
430,1.002
431,1.00107
432,0.999367
433,1.00212
434,1.00076
435,1.00211
436,0.995906
437,1.00079
438,0.999477
439,0.996678
440,1.0042
441,1.00102
442,1.00643
443,1.0062
444,0.997153
445,0.998023
446,0.999396
447,1.00183
448,1.00074
449,0.999446
450,0.999877
451,0.99639
452,0.997575
453,1.00276
454,0.9995
455,1.00196
456,0.997901
457,1.00284
458,1.00462
459,1.00114
460,1.00186
461,0.99648
462,1.00462
463,0.995121
464,1.00133
465,1.00285
466,1.00234
467,0.996918
468,1.00179
469,0.998772
470,1.00191
471,0.999137
472,0.997873
473,1.00306
474,0.997839
475,1.00028
476,1.00065
477,1.00364
478,1.00125
479,0.998368
480,1.00579
481,0.997502
482,1.00134
483,0.998765
484,0.999455
485,1.00059
486,0.997243
487,0.997796
488,0.998506
489,0.996618
490,1.0035
491,0.999213
492,1.00007
493,0.998267
494,1.00003
495,1.00416
496,1.00712
497,0.998968
498,0.997497
499,1.00114
500,0.998832
501,1.0007
502,1.00815
503,1.00026
504,0.998307
505,1.00389
506,1.00267
507,0.997165
508,0.999243
509,1.00314
510,0.998359
511,1.00066
512,0.995353
513,0.996021
514,1.00277
515,1.00458
516,1.00132
517,0.999543
518,1.00062
519,0.998943
520,1.00237
521,0.997486
522,1.00143
523,1.00494
524,0.999789
525,1.00336
526,0.999715
527,1.00385
528,1.0005
529,1.00508
530,0.999168
531,0.998159
532,1.00175
533,0.995687
534,0.999421
535,0.998971
536,0.995016
537,1.0002
538,1.00017
539,1.0071
540,0.997681
541,0.999608
542,1.00215
543,0.994824
544,1.00213
545,0.998773
546,0.995044
547,0.999086
548,0.999994
549,1.00105
550,1.00509
551,1.00278
552,0.994063
553,0.998075
554,0.998138
555,1.00069
556,1.00348
557,0.99785
558,1.00091
559,0.998133
560,0.997991
561,0.998955
562,0.996033
563,1.00491
564,0.996582
565,0.999658
566,1.00197
567,0.997126
568,1.00593
569,1.00122
570,1.00359
571,1.00077
572,0.996166
573,0.99507
574,0.998183
575,0.998764
576,0.997201
577,0.998723
578,0.998239
579,0.998415
580,1.00052
581,0.997453
582,1.00467
583,1.0028
584,1.0009
585,1.00143
586,1.00095
587,0.998572
588,0.997855
589,0.999441
590,1.00391
591,0.997426
592,0.996797
593,1.00302
594,1.00656
595,1.00203
596,1.00217
597,0.99821
598,0.997014
599,1.00361
600,1.00318
601,1.00018
602,0.997349
603,0.998934
604,0.995067
605,0.997089
606,0.999385
607,1.00335
608,1.00338
609,0.997385
610,0.998394
611,0.998008
612,1.00107
613,0.997262
614,0.999357
615,1.0001
616,0.995787
617,0.994383
618,1.0015
619,1.00246
620,0.998713
621,0.998763
622,1.00279
623,0.998728
624,0.994788
625,1.00122
626,0.999004
627,1.00199
628,0.998635
629,1.00112
630,1.002
631,1.00265
632,0.998162
633,1.00247
634,1.00422
635,1.00134
636,1.00128
637,0.995429
638,0.998911
639,0.995774
640,1.00187
641,1.00743
642,0.999412
643,1.00196
644,1.00296
645,0.998263
646,1.00349
647,0.995196
648,0.99418
649,0.999533
650,1.0059
651,0.997796
652,1.00088
653,1.00302
654,1.0006
655,1.00423
656,0.999409
657,0.998902
658,0.99883
659,1.00121
660,0.99834
661,1.00332
662,0.999847
663,0.996748
664,0.998777
665,1.0021
666,1.00482
667,1.00113
668,1.00234
669,1.00234
670,0.998314
671,1.00195
672,1.00061
673,1.00037
674,1.00104
675,1.00505
676,1.00141
677,1.00175
678,0.999698
679,0.995238
680,0.997533
681,0.999121
682,1.00168
683,1.0027
684,0.998251
685,0.999512
686,0.997906
687,0.998537
688,0.994885
689,0.99799
690,0.996918
691,0.998345
692,0.998397
693,1.00021
694,0.997286
695,0.999038
696,0.997767
697,1.00028
698,1.00129
699,1.00525
700,0.999837
701,1.00182
702,0.998622
703,0.995754
704,1.00565
705,1.00362
706,0.995374
707,1.00088
708,1.00127
709,0.995984
710,1.00131
711,0.999029
712,0.998091
713,0.996945
714,1.00194
715,0.996919
716,1.0044
717,0.996902
718,0.998873
719,1.00109
720,1.00029
721,1.00065
722,1.00093
723,0.996278
724,0.998338
725,1.002
726,0.999978
727,0.999603
728,1.00322
729,1.00335
730,1.00026
731,0.997384
732,0.996947
733,0.998191
734,1.00207
735,1.00055
736,0.999208
737,0.999633
738,0.999437
739,0.997411
740,1.00001
741,0.9949
742,0.997869
743,0.998323
744,0.998949
745,1.00136
746,1.00089
747,1.00306
748,1.00199
749,0.997313
750,0.995733
751,1.00427
752,0.997861
753,1.00155
754,1.00416
755,0.998847
756,1.00078
757,1.00141
758,1.00214
759,0.995294
760,1.00099
761,0.994149
762,0.998702
763,0.999389
764,1.0031
765,0.997952
766,0.997904
767,1.00346
768,1.00163
769,1.00133
770,1.00004
771,1.00635
772,0.995497
773,0.999847
774,1.00051
775,1.00191
776,1.00007
777,0.99799
778,1.00366
779,1.00012
780,1.0028
781,0.999503
782,1.0036
783,1.00116
784,1.00112
785,0.997564
786,0.996502
787,0.999543
788,0.999691
789,0.994713
790,1.00025
791,0.99926
792,0.999053
793,1.00136
794,1.00595
795,0.998428
796,0.998224
797,0.999762
798,1.00075
799,0.998638
800,0.998917
801,0.997358
802,0.993498
803,1.00273
804,1.00389
805,1.00432
806,0.997755
807,1.00348
808,0.999969
809,0.995956
810,0.999838
811,0.994386
812,1.00577
813,0.998971
814,1.0031
815,0.999324
816,0.999997
817,1.00325
818,1.00072
819,1.00228
820,1.00335
821,0.998935
822,0.996318
823,0.99993
824,0.99902
825,1.0044
826,1.00136
827,0.999278
828,1.00372
829,1.00276
830,0.99854
831,0.998387
832,1.00395
833,0.997704
834,1.00024
835,0.999032
836,1.00197
837,1.0005
838,0.998095
839,1.00223
840,1.00131
841,0.996388
842,0.997401
843,0.997972
844,0.998687
845,0.998368
846,1.00361
847,1.00138
848,1.00006
849,1.00569
850,1.00089
851,1.00001
852,0.998228
853,1.00188
854,1.00446
855,1.00149
856,0.997925
857,0.999973
858,1.00029
859,1.00105
860,0.994633
861,0.998825
862,1.00162
863,1.00585
864,1.001
865,0.996327
866,1.00303
867,1.00017
868,1.00261
869,0.999541
870,1.00334
871,0.999002
872,0.996218
873,1.00435
874,0.999883
875,0.997782
876,1.00402
877,0.999215
878,1.00127
879,0.996049
880,0.991485
881,1.00105
882,0.998735
883,0.994781
884,1.00236
885,1.00494
886,0.999021
887,1.00011
888,1.00551
889,1.00118
890,0.997114
891,1.00056
892,0.996043
893,1.00095
894,1.00239
895,1.00192
896,0.996526
897,0.999652
898,1.0014
899,0.996825
900,0.996966
901,1.00159
902,0.997474
903,1.00006
904,1.00128
905,1.00452
906,0.997737
907,0.998717
908,1.00386
909,0.997125
910,1.00288
911,0.997796
912,1.00259
913,0.999639
914,1.00035
915,1.00083
916,0.999402
917,1.00078
918,0.997797
919,0.99972
920,1.00016
921,0.995853
922,0.997023
923,0.999608
924,1.00159
925,1.00376
926,0.996123
927,0.999799
928,1.0043
929,0.997837
930,0.997485
931,0.999711
932,1.00075
933,0.998761
934,0.997351
935,0.995587
936,1.00154
937,1.00259
938,1.00324
939,0.998932
940,1.00301
941,1.00003
942,0.995193
943,0.999301
944,1.00051
945,0.998595
946,1.00214
947,1.00008
948,1.00112
949,0.999928
950,0.998921
951,1.00055
952,1.00193
953,0.995803
954,1.00273
955,1.00077
956,0.998829
957,1.00123
958,1.00146
959,0.996413
960,1.00158
961,1.00329
962,1.00038
963,0.997257
964,1.00446
965,0.999195
966,0.998061
967,1.00387
968,0.997773
969,1.00139
970,1.00186
971,1.00198
972,1.00017
973,0.996107
974,0.999942
975,0.997293
976,0.995099
977,1.00254
978,1.00139
979,1.00142
980,1.00198
981,1.00242
982,1.00273
983,0.998651
984,0.995493
985,0.99655
986,0.997141
987,1.00512
988,1.00135
989,1.00139
990,1.00123
991,1.00249
992,0.997345
993,1.00077
994,0.999795
995,1.00267
996,1.00174
997,1.00335
998,1.00292
999,1.00037
1000,1.00054
1001,0.999362
1002,0.996286
1003,1.00202
1004,0.999447
1005,0.998552
1006,1.00272
1007,0.999213
1008,0.993912
1009,1.00194
1010,0.997946
1011,0.996356
1012,1.00342
1013,1.00341
1014,1.00041
1015,0.995417
1016,0.994125
1017,0.996866
1018,1.0033
1019,0.997844
1020,1.0037
1021,0.999206
1022,1.00147
1023,0.996764
1024,1.00181
1025,0.999691
1026,0.996297
1027,0.995086
1028,0.999482
1029,1.00051
1030,1.00003
1031,1.00281
1032,1.00475
1033,0.99471
1034,1.00404
1035,1.00195
1036,0.999761
1037,1.00019
1038,0.999695
1039,1.00345
1040,1.00066
1041,0.999708
1042,0.995669
1043,1.00072
1044,0.999895
1045,1.00378
1046,0.996021
1047,1.00073
1048,0.997002
1049,1.00124
1050,0.998631
1051,1.00327
1052,1.0033
1053,1.00387
1054,1.00103
1055,0.997413
1056,0.996471
1057,0.999426
1058,1.003
1059,1.0024
1060,1.00342
1061,1.00226
1062,1.00007
1063,0.996791
1064,0.997765
1065,0.998894
1066,0.998684
1067,0.999629
1068,1.00142
1069,1.0006
1070,1.00314
1071,0.997568
1072,1.00425
1073,1.00339
1074,0.99941
1075,0.997494
1076,1.00149
1077,1.0034
1078,0.993301
1079,0.999321
1080,1.00182
1081,1.0003
1082,1.0046
1083,1.00085
1084,1.00655
1085,1.00161
1086,0.998765
1087,1.00385
1088,1.00063
1089,0.996012
1090,0.994806
1091,1.00202
1092,1.00143
1093,1.00381
1094,1.00042
1095,1.00099
1096,1.00171
1097,1.00182
1098,0.99856
1099,1.00102
1100,1.00405
1101,0.995356
1102,1.00302
1103,1.0021
1104,1.00227
1105,0.998251
1106,0.99977
1107,1.0032
1108,1.0026
1109,1.00003
1110,1.00324
1111,0.999459
1112,1.00023
1113,1.00171
1114,1.00274
1115,0.99944
1116,1.00255
1117,0.998362
1118,0.999636
1119,0.999433
1120,0.996822
1121,1.00169
1122,1.00009
1123,0.999779
1124,1.002
1125,1.00132
1126,0.997464
1127,0.993967
1128,0.998953
1129,1.00409
1130,1.00507
1131,1.00351
1132,1.00272
1133,1.00176
1134,0.997139
1135,0.997824
1136,0.999645
1137,1.00298
1138,1.00235
1139,0.995882
1140,0.999151
1141,1.00087
1142,0.999381
1143,1.00159
1144,0.999125
1145,0.998958
1146,1.00079
1147,0.996932
1148,0.998848
1149,1.0044
1150,0.996428
1151,1.00408
1152,1.00254
1153,1.00113
1154,0.996068
1155,1.00442
1156,1.00615
1157,0.996247
1158,0.998034
1159,0.999422
1160,1.00059
1161,1.00146
1162,1.00078
1163,0.996808
1164,1.00156
1165,1.00561
1166,1.00081
1167,0.99916
1168,0.998193
1169,0.997581
1170,1.00156
1171,0.999526
1172,0.999097
1173,0.999865
1174,1.00311
1175,1.00176
1176,0.996864
1177,0.993747
1178,1.00161
1179,0.995768
1180,0.999047
1181,0.99692
1182,0.997057
1183,1.00011
1184,0.999584
1185,1.00085
1186,1.00321
1187,1.00139
1188,0.999726
1189,0.996501
1190,1.00113
1191,1.00114
1192,1.00136
1193,1.00311
1194,1.00015
1195,0.99972
1196,1.00067
1197,1.00216
1198,1.00041
1199,1.00211
1200,0.999053
1201,1.00324
1202,1.00007
1203,0.998936
1204,0.99715
1205,1.00246
1206,1.00184
1207,1.00478
1208,0.997842
1209,0.996158
1210,0.997741
1211,1.00744
1212,0.999109
1213,1.0015
1214,0.999181
1215,0.998079
1216,1.00472
1217,1.00239
1218,1.0051
1219,1.00196
1220,0.995081
1221,1.00103
1222,0.999661
1223,1.00029
1224,0.999977
1225,1.00389
1226,1.00044
1227,0.99784
1228,0.999276
1229,0.999199
1230,0.996806
1231,1.00373
1232,1.00063
1233,0.993949
1234,1.00131
1235,0.99865
1236,0.99784
1237,0.999499
1238,0.996465
1239,0.999001
1240,1.00223
1241,1.0035
1242,0.99767
1243,0.997979
1244,0.995065
1245,0.997672
1246,1.0037
1247,0.99873
1248,1.00231
1249,1.00076
1250,0.995749
1251,0.995902
1252,0.999321
1253,0.99851
1254,0.997831
1255,0.998288
1256,0.999823
1257,0.993165
1258,1.00013
1259,1.00245
1260,0.998307
1261,0.995079
1262,1.00186
1263,0.999608
1264,0.997346
1265,1.0025
1266,1.00061
1267,1.00335
1268,0.998489
1269,1.00172
1270,0.999095
1271,0.999934
1272,1.00063
1273,1.00161
1274,0.999337
1275,1.00229
1276,0.999356
1277,1.0009
1278,1.00178
1279,1.00337
1280,1.00013
1281,1.00212
1282,1.00142
1283,0.995543
1284,0.999896
1285,1.0013
1286,0.99966
1287,0.999846
1288,0.994224
1289,1.0048
1290,0.997709
1291,0.999711
1292,0.99724
1293,1.00424
1294,0.993007
1295,0.995477
1296,1.00208
1297,1.00189
1298,1.00267
1299,1.00608
1300,0.999263
1301,0.990375
1302,1.00364
1303,1.00099
1304,0.996523
1305,1.00224
1306,0.99833
1307,1.00253
1308,1.00526
1309,0.99974
1310,1.00476
1311,0.998226
1312,1.00351
1313,1.00044
1314,1.00239
1315,0.998468
1316,1.00146
1317,0.99693
1318,1.00133
1319,0.995971
1320,0.996297
1321,1.00023
1322,1.0007
1323,0.998624
1324,0.995047
1325,1.00135
1326,1.00497
1327,0.996774
1328,0.999226
1329,0.99791
1330,0.999152
1331,0.997749
1332,0.998469
1333,1.00017
1334,0.999975
1335,1.00613
1336,0.998769
1337,1.00048
1338,0.999874
1339,1.00184
1340,1.00262
1341,0.999577
1342,1.00016
1343,1.00026
1344,0.998346
1345,1.00442
1346,1.00525
1347,0.9962
1348,1.00022
1349,0.996315
1350,1.00466
1351,1.00357
1352,1.00366
1353,0.996747
1354,1.00426
1355,1.00473
1356,0.999076
1357,1.00129
1358,1.00134
1359,0.997641
1360,1.00265
1361,1.00113
1362,0.999535
1363,1.0029
1364,1.00023
1365,1.00739
1366,1.00406
1367,0.998732
1368,0.995673
1369,0.995965
1370,0.995597
1371,1.0006
1372,1.00153
1373,1.00335
1374,1.00168
1375,1.00365
1376,1.00083
1377,0.99894
1378,0.996632
1379,0.999951
1380,0.998714
1381,1.00218
1382,1.00248
1383,1.00111
1384,1.00044
1385,0.996914
1386,1.00091
1387,1.00254
1388,0.997537
1389,1.00144
1390,1.00131
1391,0.998546
1392,1.00058
1393,0.997652
1394,0.998983
1395,0.999759
1396,1.00311
1397,1.00042
1398,1.00155
1399,0.997859
1400,0.998526
1401,1.00053
1402,1.00244
1403,0.997156
1404,0.995826
1405,0.995536
1406,1.00213
1407,1.00029
1408,1.00393
1409,0.998881
1410,1.00208
1411,0.9983
1412,1.00363
1413,0.996239
1414,0.998836
1415,0.999782
1416,0.998377
1417,1.00663
1418,1.00217
1419,1.00402
1420,0.996053
1421,1.00233
1422,0.996471
1423,1.00043
1424,0.999447
1425,0.999376
1426,0.99471
1427,1.00245
1428,1.00043
1429,0.996667
1430,1.00186
1431,0.998274
1432,1.00184
1433,0.996767
1434,0.997851
1435,1.00269
1436,1.00195
1437,1.00374
1438,1.00557
1439,1.00272
1440,0.99954
1441,1.00192
1442,0.999648
1443,0.999303
1444,1.00418
1445,1.0038
1446,0.999978
1447,1.00656
1448,0.997989
1449,1.00451
1450,1.00182
1451,1.00131
1452,1.00165
1453,0.999575
1454,0.993869
1455,1.00008
1456,1.00069
1457,1.00534
1458,0.995549
1459,0.995524
1460,1.00394
1461,0.999003
1462,1.00583
1463,0.998122
1464,1.00186
1465,0.99765
1466,1.00353
1467,0.996976
1468,0.999345
1469,1.00097
1470,1.00041
1471,1.00147
1472,0.997758
1473,0.998935
1474,0.99859
1475,1.00013
1476,0.997489
1477,1.00303
1478,1.00134
1479,0.998317
1480,1.00119
1481,1.00378
1482,1.00178
1483,1.0032
1484,0.999715
1485,1.00299
1486,0.99941
1487,0.998543
1488,1.00011
1489,0.996379
1490,1.00061
1491,0.999782
1492,0.999852
1493,1.00026
1494,0.999824
1495,0.998614
1496,1.00059
1497,0.997205
1498,0.999186
1499,1.00136
1500,0.995693
1501,0.999813
1502,0.999158
1503,0.997785
1504,0.999276
1505,1.00066
1506,0.996505
1507,1.00026
1508,1.00139
1509,0.997034
1510,1.00003
1511,1.00161
1512,1.0004
1513,0.997184
1514,1.00288
1515,0.999022
1516,1.00372
1517,1.00164
1518,1.00449
1519,0.998357
1520,0.998483
1521,0.999028
1522,1.00005
1523,0.9996
1524,1.00165
1525,0.997496
1526,1.00217
1527,1.00216
1528,1.00407
1529,1.00075
1530,1.00432
1531,0.998143
1532,0.997172
1533,1.00306
1534,0.997635
1535,0.997927
1536,0.999196
1537,1.0018
1538,0.999401
1539,0.99913
1540,0.997892
1541,1.00085
1542,1.0014
1543,1.00335
1544,0.999099
1545,1.00146
1546,0.998483
1547,0.998251
1548,0.9949
1549,1.00392
1550,0.998056
1551,0.99953
1552,0.995855
1553,1.00473
1554,0.997527
1555,0.999818
1556,1.00163
1557,0.998546
1558,1.00185
1559,0.999552
1560,1.00098
1561,0.999672
1562,0.999364
1563,1.00042
1564,0.996878
1565,0.997235
1566,1.001
1567,1.00077
1568,1.00147
1569,0.998988
1570,1.00032
1571,1.00012
1572,0.997537
1573,0.995714
1574,1.00332
1575,1.00368
1576,1.00022
1577,1.00212
1578,0.999862
1579,0.998748
1580,1.00077
1581,1.00108
1582,0.998943
1583,1.00141
1584,0.998809
1585,1.00221
1586,0.999567
1587,0.999032
1588,0.9991
1589,1.0005
1590,1.00351
1591,0.99615
1592,1.00029
1593,1.00105
1594,1.0024
1595,1.00456
1596,0.997253
1597,0.999427
1598,1.00203
1599,1.00014
1600,0.994511
1601,1.00019
1602,1.00516
1603,0.999211
1604,0.998143
1605,1.00179
1606,0.996932
1607,0.998747
1608,0.995709
1609,0.998686
1610,0.996206
1611,1.00606
1612,1.00221
1613,1.00113
1614,0.993485
1615,0.99597
1616,0.997806
1617,0.999868
1618,0.994677
1619,0.998055
1620,0.998026
1621,0.997576
1622,1.00003
1623,0.999585
1624,0.999011
1625,1.0012
1626,0.997596
1627,1.00254
1628,1.00371
1629,1.00156
1630,0.998352
1631,1.00497
1632,0.998501
1633,0.999608
1634,0.999897
1635,0.999359
1636,0.999593
1637,0.996509
1638,1.00227
1639,1.00114
1640,0.997151
1641,1.00015
1642,1.00224
1643,1.00069
1644,1.00231
1645,0.999255
1646,1.00507
1647,0.996075
1648,1.0002
1649,1.00087
1650,0.997858
1651,1.00079
1652,1.00031
1653,1.00323
1654,1.00109
1655,0.998862
1656,0.995926
1657,1.00623
1658,0.998421
1659,1.00149
1660,1.00161
1661,1.00091
1662,0.994585
1663,1.00721
1664,0.996845
1665,1.00476
1666,0.997675
1667,0.999516
1668,1.00034
1669,0.999002
1670,0.999407
1671,0.999195
1672,0.999318
1673,0.999481
1674,0.997948
1675,1.00146
1676,1.00063
1677,0.997951
1678,1.00011
1679,0.993071
1680,1.00017
1681,1.00099
1682,0.997793
1683,1.00092
1684,1.00355
1685,0.996068
1686,0.996722
1687,1.0028
1688,1.00023
1689,1.00134
1690,1.00211
1691,1.00649
1692,0.999477
1693,0.996616
1694,0.997229
1695,0.998024
1696,0.995831
1697,0.996348
1698,1.00207
1699,1.00225
1700,0.994608
1701,0.999922
1702,1.00044
1703,1.00136
1704,0.999599
1705,0.996295
1706,1.00581
1707,1.00061
1708,1.00207
1709,1.00565
1710,1.00378
1711,1.00547
1712,1.00246
1713,0.995811
1714,0.999498
1715,0.999896
1716,1.00201
1717,1.00071
1718,1.00088
1719,1.0015
1720,0.997401
1721,1.00467
1722,1.00075
1723,0.999316
1724,0.998773
1725,1.00185
1726,1.00239
1727,0.999506
1728,1.00102
1729,1.00082
1730,1.00522
1731,1.004
1732,1.00221
1733,1.00437
1734,1.00118
1735,0.999022
1736,0.998447
1737,0.999603
1738,1.00325
1739,1.00078
1740,1.00384
1741,0.998819
1742,0.99431
1743,1.0016
1744,0.992781
1745,1.00045
1746,1.00456
1747,0.998544
1748,1.00028
1749,0.998853
1750,0.999617
1751,0.999766
1752,1.00149
1753,0.999525
1754,1.00502
1755,1.00242
1756,0.995302
1757,0.996736
1758,1.00267
1759,0.99838
1760,1.00211
1761,0.995153
1762,1.00167
1763,0.998241
1764,1.00076
1765,1.00159
1766,1.0026
1767,0.997167
1768,1.00081
1769,0.997162
1770,1.00211
1771,1.00208
1772,0.995858
1773,1.00351
1774,1.00046
1775,1.00365
1776,0.996761
1777,1.00436
1778,0.996371
1779,1.00158
1780,0.997642
1781,0.99663
1782,0.996009
1783,1.00235
1784,1.00317
1785,1.00016
1786,0.999807
1787,1.00085
1788,1.00299
1789,0.998461
1790,1.00194
1791,0.995206
1792,1.00255
1793,1.00148
1794,1.00025
1795,1.00372
1796,0.999081
1797,0.998795
1798,0.995835
1799,1.00166
1800,1.00129
1801,1.00072
1802,0.994285
1803,0.998103
1804,1.00332
1805,0.993691
1806,0.993491
1807,0.997346
1808,0.99693
1809,1.00528
1810,1.00157
1811,0.994764
1812,1.00158
1813,1.00168
1814,1.00184
1815,1.00315
1816,1.00225
1817,0.99994
1818,1.0033
1819,1.00217
1820,0.996832
1821,0.998333
1822,1.0031
1823,1.00277
1824,1.00189
1825,0.999054
1826,1.00404
1827,0.996009
1828,1.00037
1829,1.00344
1830,0.997917
1831,0.999354
1832,1.00098
1833,1.00695
1834,0.998757
1835,0.999726
1836,1.00049
1837,0.997962
1838,1.00119
1839,1.00205
1840,0.998566
1841,1.00002
1842,1.00594
1843,0.999247
1844,1.00285
1845,0.999968
1846,1.00126
1847,0.999326
1848,0.997259
1849,0.999211
1850,0.998703
1851,1.00064
1852,1.00406
1853,0.998379
1854,1.00059
1855,1.00064
1856,1.00511
1857,0.99949
1858,0.998075
1859,1.00042
1860,0.997243
1861,0.998279
1862,0.99641
1863,1.00134
1864,0.999604
1865,1.00036
1866,0.991742
1867,1.00255
1868,0.997959
1869,1.00215
1870,1.00304
1871,1.00134
1872,1.00121
1873,1.0034
