t,e^(-dS)
147,0.628324
148,1.07708
149,0.860536
150,0.764373
151,0.863812
152,0.993369
153,0.898436
154,0.91299
155,0.939592
156,0.878447
157,0.987677
158,0.997289
159,0.876779
160,0.891099
161,0.823329
162,0.976198
163,0.968884
164,0.860192
165,0.88568
166,0.922378
167,0.812045
168,0.995523
169,1.12761
170,1.07605
171,1.02858
172,0.825967
173,1.0487
174,1.11963
175,0.975359
176,0.81955
177,1.01776
178,0.948902
179,1.006
180,0.836357
181,0.81636
182,1.09613
183,0.898616
184,0.756994
185,1.21264
186,1.35189
187,1.00695
188,1.33083
189,0.718636
190,0.999218
191,1.05531
192,0.729789
193,1.22998
194,1.23208
195,0.861311
196,1.0527
197,0.971135
198,1.17527
199,1.14145
200,0.628826
201,1.01672
202,1.06993
203,1.05163
204,1.01028
205,1.0795
206,1.0584
207,0.927512
208,1.24135
209,1.2031
210,0.955529
211,1.17539
212,0.917411
213,0.833518
214,1.13417
215,1.04432
216,1.38958
217,1.03259
218,0.965818
219,0.697258
220,1.09974
221,0.867274
222,0.98521
223,1.12311
224,1.11672
225,0.985486
226,1.13633
227,1.35486
228,1.04983
229,0.823164
230,1.02929
231,0.820862
232,0.958707
233,0.952781
234,0.932226
235,1.0411
236,0.998087
237,0.986788
238,1.29305
239,0.798516
240,1.09538
241,0.995485
242,1.28172
243,1.02215
244,1.07876
245,0.979013
246,1.14351
247,1.0901
248,0.899515
249,0.946731
250,0.869445
251,0.977018
252,1.08379
253,0.907175
254,1.06011
255,0.858902
256,1.11572
257,0.927094
258,1.20937
259,0.910201
260,0.764373
261,1.13406
262,0.869097
263,1.34797
264,1.12829
265,0.906531
266,0.880205
267,0.933504
268,1.08369
269,0.808884
270,1.32247
271,0.710632
272,0.89467
273,0.953334
274,1.18329
275,1.05998
276,1.21799
277,0.983311
278,0.91278
279,0.906558
280,1.0965
281,0.801877
282,1.1146
283,0.85633
284,0.974803
285,0.890831
286,0.934214
287,1.02226
288,1.12524
289,0.791441
290,0.685847
291,0.993957
292,1.0532
293,0.850356
294,1.49033
295,0.897807
296,1.12053
297,0.864158
298,0.993282
299,1.25759
300,1.10738
301,0.875728
302,0.909
303,1.07691
304,1.06444
305,0.984009
306,1.20418
307,0.906359
308,1.01004
309,0.75654
310,0.959839
311,0.749612
312,1.02179
313,1.16102
314,0.803643
315,1.06225
316,0.886034
317,1.1021
318,1.12131
319,0.907738
320,1.03207
321,0.987035
322,1.15142
323,0.730738
324,1.02658
325,1.08556
326,0.716125
327,1.1386
328,0.929545
329,0.791283
330,1.09609
331,0.722166
332,1.20238
333,0.686465
334,1.20998
335,0.954211
336,1.22165
337,0.798357
338,1.02217
339,0.867101
340,0.993864
341,0.9244
342,0.92626
343,0.838953
344,0.666044
345,1.22605
346,1.07205
347,0.920443
348,1.04793
349,0.985329
350,1.34178
351,0.918347
352,0.864244
353,1.12053
354,0.88506
355,1.25383
356,0.803402
357,1.13633
358,0.818076
359,1.02038
360,1.2522
361,1.04243
362,0.953734
363,0.795647
364,1.26947
365,1.16521
366,1.07658
367,1.18046
368,1.08591
369,1.0492
370,1.44643
371,1.03738
372,0.918907
373,0.89682
374,0.88285
375,0.946826
376,1.23541
377,0.952486
378,1.14637
379,1.28647
380,1.06301
381,0.920581
382,0.919992
383,1.07007
384,0.940729
385,1.21325
386,1.2467
387,0.852399
388,1.08387
389,1.13292
390,1.0905
391,0.990156
392,0.964312
393,1.18922
394,0.849506
395,1.05335
396,0.941708
397,0.982868
398,1.25847
399,1.41468
400,0.881262
401,1.02019
402,0.846538
403,0.981768
404,1.21034
405,0.76805
406,1.02235
407,1.16253
408,0.806138
409,0.99232
410,0.81955
411,0.954612
412,1.05397
413,0.891366
414,0.947176
415,0.939375
416,1.05215
417,0.832019
418,0.813914
419,1.05786
420,0.784507
421,1.14031
422,0.997427
423,1.05756
424,0.774684
425,1.0257
426,0.912434
427,0.919735
428,0.984393
429,1.00462
430,1.14179
431,1.06628
432,1.04833
433,0.631094
434,0.849761
435,1.31298
436,0.940137
437,1.19602
438,1.06904
439,0.957988
440,0.851037
441,0.922609
442,1.20695
443,1.03103
444,1.11449
445,0.843243
446,0.980973
447,1.11539
448,0.930317
449,1.08983
450,0.892526
451,0.969243
452,1.14248
453,0.984452
454,1.15893
455,1.11305
456,0.905263
457,1.19208
458,0.994694
459,0.883998
460,0.854448
461,0.739634
462,1.20985
463,1.11695
464,0.989911
465,0.849336
466,0.934008
467,1.01318
468,1.09947
469,0.95083
470,1.07466
471,1.06835
472,1.08513
473,0.822506
474,0.939657
475,1.04827
476,1.00271
477,0.948133
478,1.28582
479,1.19554
480,1.25358
481,0.842485
482,0.751413
483,0.927354
484,0.983881
485,0.953582
486,0.738747
487,0.915852
488,0.821601
489,1.06535
490,1.07362
491,1.14947
492,0.85633
493,1.18946
494,0.879853
495,0.885591
496,1.22483
497,1.04981
498,0.899784
499,1.36725
500,1.13088
501,1.0463
502,0.975154
503,0.857529
504,0.948541
505,1.01301
506,1.40396
507,1.24508
508,0.877306
509,1.12176
510,1.06444
511,0.850781
512,0.999815
513,0.909391
514,1.47432
515,0.937058
516,1.48587
517,1.01384
518,0.979464
519,1.12569
520,0.742821
521,0.893955
522,0.814484
523,1.01765
524,1.01294
525,0.795408
526,1.21835
527,0.849166
528,0.965972
529,1.29214
530,1.02802
531,1.02956
532,0.916365
533,0.967732
534,1.1859
535,0.942217
536,1.00179
537,1.31811
538,1.22519
539,0.660737
540,0.993593
541,0.979542
542,1.09133
543,0.980797
544,1.15905
545,0.941783
546,1.19387
547,1.07054
548,1.104
549,0.796045
550,0.949281
551,0.874765
552,0.707017
553,0.895118
554,1.01077
555,1.14821
556,0.857443
557,0.908337
558,0.810584
559,0.978201
560,0.917218
561,0.856244
562,0.878886
563,1.02025
564,1.32737
565,1.10439
566,0.934746
567,1.09558
568,1.21313
569,0.974754
570,0.922452
571,1.10805
572,1.05225
573,1.08917
574,0.987933
575,0.79255
576,0.998369
577,1.11561
578,0.797559
579,0.828615
580,0.721805
581,1.03869
582,1.19614
583,1.07961
584,0.901045
585,1.23491
586,1.05895
587,1.19506
588,0.878447
589,1.43362
590,0.741115
591,0.895386
592,1.12266
593,1.01474
594,1.06108
595,0.863639
596,0.928941
597,0.930838
598,1.00484
599,0.868576
600,0.97825
601,0.819878
602,0.950716
603,1.03705
604,0.909719
605,0.911157
606,1.10927
607,1.23047
608,1.00237
609,0.97164
610,1.21179
611,1.05248
612,0.82961
613,0.842063
614,0.800515
615,0.867361
616,1.13576
617,0.962251
618,1.04648
619,1.18388
620,1.02769
621,1.06304
622,1.25571
623,1.12705
624,0.891901
625,1.0956
626,0.909682
627,1.38972
628,0.959378
629,1.15512
630,0.947423
631,1.20515
632,0.817667
633,0.885857
634,0.895207
635,1.28069
636,0.648625
637,1.11784
638,0.958908
639,0.960943
640,0.957318
641,1.2078
642,1.0234
643,1.21167
644,0.980238
645,0.8863
646,1.16369
647,0.637055
648,1.00971
649,1.07629
650,0.842569
651,1.11918
652,1.03177
653,0.919532
654,0.895476
655,0.897179
656,1.09439
657,1.1221
658,0.625878
659,0.899784
660,0.962703
661,1.07789
662,1.09082
663,0.968652
664,0.898975
665,0.890297
666,1.26137
667,0.716125
668,1.03546
669,0.703773
670,0.7455
671,0.926353
672,1.25961
673,0.973352
674,0.830025
675,0.862086
676,0.956935
677,0.941943
678,0.968294
679,0.898077
680,1.00388
681,0.857701
682,1.04084
683,0.996143
684,1.09924
685,0.742004
686,1.09188
687,1.08937
688,0.778723
689,0.681677
690,1.24508
691,1.04605
692,1.18851
693,1.01526
694,1.10289
695,1.26909
696,0.939385
697,1.0854
698,0.878535
699,0.965692
700,0.893508
701,0.999064
702,1.19782
703,0.943707
704,1.20045
705,1.0801
706,0.834519
707,0.878798
708,0.919367
709,1.08061
710,1.25835
711,0.871883
712,0.990287
713,1.17281
714,0.779268
715,1.10683
716,1.01289
717,1.01818
718,0.697397
719,1.1458
720,0.995429
721,0.936608
722,1.02699
723,1.07296
724,0.902759
725,1.08634
726,0.969127
727,0.760864
728,1.20298
729,1.11561
730,0.915257
731,0.997438
732,1.31614
733,1.12131
734,1.04296
735,1.07936
736,0.956734
737,0.988269
738,1.15673
739,0.999172
740,0.919404
741,1.0651
742,1.13928
743,0.949813
744,1.0483
745,0.987509
746,1.02283
747,1.04688
748,1.05364
749,0.831354
750,0.81914
751,0.724481
752,1.07086
753,0.904023
754,0.798916
755,1.10321
756,1.08836
757,1.06206
758,1.01287
759,1.05804
760,0.791362
761,0.967123
762,0.867101
763,1.21167
764,0.94299
765,1.30695
766,1.0759
767,1.32857
768,0.986236
769,0.763074
770,1.26137
771,1.25948
772,0.979004
773,0.877656
774,1.08382
775,1.50245
776,0.857701
777,0.873978
778,0.937864
779,0.902668
780,0.874503
781,1.08107
782,1.18459
783,1.04762
784,1.12277
785,1.01043
786,1.12075
787,1.16789
788,1.0025
789,1.53511
790,0.823905
791,1.16637
792,0.880381
793,0.794613
794,1.01711
795,1.10164
796,0.90491
797,0.719859
798,0.99227
799,0.803
800,1.00912
801,1.02798
802,1.06373
803,1.06191
804,1.18958
805,0.858216
806,0.960213
807,1.11438
808,1.17128
809,0.978827
810,0.905915
811,1.04831
812,0.85385
813,1.2994
814,0.936843
815,1.11874
816,1.11818
817,1.07945
818,0.932217
819,1.27558
820,1.16509
821,1.23257
822,1.37548
823,1.00841
824,0.810584
825,0.914782
826,0.653704
827,1.02309
828,1.11004
829,0.791916
830,0.775692
831,0.959177
832,0.925936
833,0.842737
834,0.79501
835,1.155
836,1.07552
837,0.909864
838,1.17786
839,0.913703
840,0.758434
841,0.952972
842,0.857186
843,0.863294
844,1.0215
845,1.22201
846,1.06219
847,1.14259
848,1.01244
849,1.29758
850,0.952524
851,0.841054
852,1.14924
853,1.21823
854,0.839709
855,0.943244
856,0.871447
857,1.48632
858,1.02622
859,0.984019
860,0.798596
861,1.00576
862,0.848403
863,0.869706
864,1.08132
865,0.855645
866,1.08001
867,0.900325
868,0.83845
869,1.17892
870,1.14454
871,1.04105
872,1.09714
873,0.858473
874,1.20382
875,1.21385
876,1.03457
877,0.878886
878,1.00866
879,0.933681
880,1.04061
881,1.42063
882,1.30474
883,1.14993
884,1.02121
885,1.10347
886,0.990458
887,1.11661
888,1.3741
889,1.25923
890,1.03671
891,0.740522
892,0.892169
893,0.978544
894,1.03297
895,0.977741
896,0.983655
897,1.0462
898,0.905471
899,1.27201
900,0.791441
901,1.15535
902,1.08561
903,0.895834
904,0.811152
905,1.26024
906,1.06812
907,1.14912
908,1.11449
909,1.21131
910,0.825637
911,0.954498
912,1.045
913,0.965982
914,1.04107
915,1.22275
916,0.757221
917,0.869011
918,0.945549
919,0.896103
920,1.11986
921,0.931536
922,1.26377
923,0.807348
924,0.929954
925,0.988447
926,1.11516
927,1.00956
928,0.976676
929,0.801236
930,0.919597
931,0.829942
932,0.855474
933,1.01676
934,0.9641
935,1.00779
936,0.982102
937,0.881262
938,0.981238
939,1.33336
940,0.826959
941,0.956122
942,1.05063
943,1.22091
944,0.916182
945,0.842148
946,0.993671
947,1.08745
948,0.986719
949,0.917704
950,1.07707
951,1.0887
952,0.821355
953,1.06406
954,0.78836
955,0.933
956,0.794295
957,1.473
958,0.881968
959,0.709425
960,0.726222
961,0.807106
962,0.986196
963,0.739412
964,1.64165
965,1.07153
966,1.03319
967,0.952562
968,0.931592
969,1.12154
970,1.13326
971,1.06794
972,0.82078
973,0.973468
974,1.44282
975,0.814077
976,0.881791
977,0.954021
978,0.96778
979,0.988348
980,0.786549
981,0.764908
982,0.853082
983,0.88568
984,1.56236
985,0.841727
986,1.48335
987,1.06229
988,1.17339
989,0.755708
990,0.893597
991,0.986591
992,1.00311
993,0.714623
994,0.816605
995,1.27967
996,1.0276
997,1.01638
998,0.989644
999,1.21313
1000,0.724336
1001,1.08236
1002,0.766056
1003,1.01379
1004,1.17081
1005,0.935186
1006,0.954068
1007,1.12874
1008,0.699493
1009,0.909264
1010,0.853594
1011,1.17199
1012,0.892169
1013,1.29667
1014,0.949338
1015,0.93946
1016,0.865109
1017,1.03992
1018,1.09467
1019,1.01034
1020,1.05566
1021,1.02842
1022,0.993351
1023,0.872755
1024,1.03951
1025,1.14191
1026,0.896551
1027,0.884529
1028,1.44629
1029,0.794454
1030,1.01928
1031,1.20045
1032,1.03995
1033,1.06954
1034,0.922175
1035,0.974959
1036,1.2037
1037,1.26402
1038,1.01582
1039,1.1378
1040,1.28249
1041,1.01636
1042,0.967422
1043,0.859676
1044,0.937677
1045,0.937902
1046,0.741189
1047,0.818403
1048,1.26744
1049,1.25734
1050,0.861052
1051,1.06044
1052,0.936047
1053,0.727676
1054,1.25445
1055,0.996519
1056,1.09368
1057,0.912452
1058,0.935064
1059,0.795567
1060,1.2682
1061,0.863294
1062,1.16684
1063,0.902668
1064,1.09814
1065,1.01091
1066,1.13156
1067,1.12109
1068,0.940146
1069,0.786943
1070,0.886123
1071,0.939206
1072,1.10572
1073,1.34851
1074,1.4636
1075,1.01807
1076,0.954765
1077,0.813345
1078,1.02826
1079,0.999129
1080,0.936187
1081,1.09668
1082,1.05252
1083,1.06403
1084,0.916301
1085,1.10971
1086,1.01444
1087,1.12479
1088,1.2186
1089,1.00303
1090,0.753821
1091,0.987864
1092,1.09882
1093,0.924289
1094,1.14855
1095,1.19985
1096,0.968332
1097,0.793263
1098,0.827042
1099,1.23504
1100,1.19542
1101,1.07783
1102,1.05825
1103,0.807429
1104,1.20322
1105,1.12581
1106,1.01075
1107,0.81424
1108,0.792154
1109,1.31088
1110,1.32247
1111,0.940278
1112,1.16311
1113,1.19913
1114,0.848827
1115,0.857872
1116,0.997357
1117,1.04327
1118,1.02973
1119,1.20732
1120,0.929248
1121,0.971912
1122,0.912936
1123,0.963705
1124,0.982731
1125,0.840549
1126,0.956715
1127,0.756843
1128,0.860364
1129,0.845016
1130,1.2866
1131,1.12277
1132,1.10514
1133,1.14225
1134,0.89682
1135,0.811071
1136,0.981945
1137,1.09969
1138,1.06505
1139,1.45485
1140,0.808399
1141,1.08265
1142,0.61582
1143,0.923052
1144,0.768127
1145,1.13281
1146,0.731031
1147,0.836357
1148,1.04618
1149,0.861483
1150,0.960232
1151,1.02923
1152,0.919183
1153,1.12322
1154,0.975934
1155,0.776701
1156,0.9172
1157,0.971883
1158,0.800595
1159,0.776934
1160,0.834102
1161,1.27916
1162,0.796602
1163,1.11227
1164,0.885857
1165,0.938071
1166,1.03702
1167,0.979748
1168,1.12705
1169,0.689975
1170,0.906812
1171,1.04608
1172,1.04786
1173,0.996081
1174,1.0597
1175,0.763761
1176,1.19506
1177,1.06536
1178,1.03111
1179,0.923199
1180,0.990374
1181,0.929015
1182,0.687771
1183,0.972875
1184,0.78592
1185,1.05304
1186,1.26011
1187,1.02816
1188,1.05624
1189,1.11739
1190,1.24595
1191,0.768973
1192,1.16253
1193,1.00685
1194,1.00979
1195,0.750587
1196,1.11249
1197,1.31337
1198,1.02129
1199,1.04975
1200,0.963127
1201,0.999266
1202,1.08535
1203,1.07631
1204,1.09877
1205,1.01069
1206,1.36002
1207,1.09874
1208,1.16637
1209,0.975144
1210,0.851377
1211,1.13883
1212,1.30643
1213,0.958419
1214,0.779736
1215,0.883292
1216,0.849421
1217,1.05528
1218,1.07016
1219,1.23171
1220,0.670991
1221,1.10305
1222,0.889052
1223,1.18839
1224,0.981003
1225,1.15905
1226,0.808965
1227,1.12042
1228,0.965509
1229,1.02074
1230,0.851122
1231,0.858902
1232,1.11282
1233,0.964515
1234,1.13111
1235,1.03007
1236,1.17222
1237,0.999462
1238,1.05433
1239,1.15847
1240,1.00826
1241,0.795488
1242,0.962068
1243,1.01035
1244,1.2084
1245,1.00289
1246,0.878974
1247,1.00486
1248,1.00726
1249,0.764984
1250,0.801156
1251,0.909427
1252,0.773678
1253,0.848912
1254,1.07784
1255,1.2981
1256,0.722022
1257,0.952438
1258,0.889496
1259,1.11516
1260,1.02616
1261,0.866148
1262,0.788676
1263,1.00411
1264,1.07747
1265,0.895745
1266,1.23899
1267,0.766899
1268,0.941068
1269,1.31101
1270,1.31535
1271,0.841054
1272,0.887541
1273,0.979699
1274,0.908991
1275,0.886832
1276,0.938071
1277,0.998339
1278,1.0722
1279,0.884529
1280,1.13258
1281,1.02029
1282,0.815625
1283,1.16906
1284,0.99685
1285,1.37644
1286,0.874153
1287,0.842316
1288,0.957863
1289,0.923763
1290,0.77997
1291,0.729424
1292,1.14614
1293,0.667244
1294,1.05208
1295,1.05331
1296,0.929276
1297,1.08093
1298,1.15673
1299,1.24334
1300,0.816686
1301,1.0425
1302,1.01425
1303,1.16498
1304,0.783018
1305,0.951553
1306,0.895297
1307,0.926057
1308,0.917613
1309,1.1497
1310,1.33349
1311,0.969456
1312,0.978397
1313,1.1616
1314,0.951267
1315,1.00191
1316,0.780282
1317,1.04049
1318,0.985043
1319,0.834602
1320,0.925094
1321,1.00423
1322,0.836859
1323,1.00362
1324,1.04745
1325,0.753671
1326,0.901045
1327,1.26782
1328,0.980326
1329,1.00565
1330,1.04854
1331,0.952143
1332,1.04502
1333,1.07337
1334,0.954269
1335,0.895118
1336,0.810422
1337,1.15951
1338,0.876166
1339,1.26681
1340,0.890208
1341,1.03832
1342,1.22937
1343,0.886743
1344,0.80751
1345,0.765061
1346,0.674354
1347,0.927539
1348,1.39515
1349,0.732494
1350,1.16509
1351,1.07496
1352,0.838115
1353,1.14637
1354,0.979621
1355,1.07655
1356,0.827125
1357,0.872755
1358,0.895207
1359,1.08314
1360,0.805977
1361,0.893597
1362,0.896103
1363,1.07998
1364,1.09741
1365,0.789702
1366,0.945558
1367,1.2084
1368,0.901856
1369,1.09786
1370,1.13032
1371,0.869011
1372,1.10027
1373,0.895655
1374,0.969543
1375,0.972622
1376,0.883292
1377,0.986512
1378,1.11371
1379,0.904204
1380,1.02986
1381,1.14191
1382,0.972048
1383,1.09594
1384,0.942273
1385,1.21641
1386,0.960617
1387,0.896999
1388,1.29124
1389,0.984876
1390,1.11505
1391,0.989011
1392,0.727748
1393,1.2766
1394,1.32578
1395,1.03089
1396,1.13803
1397,0.91979
1398,1.17316
1399,1.2306
1400,0.975271
1401,1.12727
1402,0.941237
1403,0.972038
1404,1.00572
1405,0.962646
1406,1.01243
1407,1.2729
1408,0.719931
1409,0.869358
1410,1.02431
1411,1.14889
1412,1.02337
1413,1.16848
1414,0.806461
1415,1.19794
1416,0.844847
1417,0.915852
1418,1.21823
1419,1.0639
1420,1.05951
1421,0.916824
1422,0.917943
1423,1.02399
1424,0.847639
1425,0.646747
1426,1.02549
1427,1.10447
1428,0.814729
1429,0.892793
1430,0.97827
1431,0.668245
1432,1.0189
1433,1.05832
1434,0.945993
1435,1.06113
1436,0.885591
1437,0.761473
1438,0.865628
1439,1.16439
1440,0.878447
1441,1.08224
1442,0.711059
1443,1.12693
1444,0.993811
1445,0.949006
1446,1.22986
1447,0.988171
1448,0.913164
1449,0.873366
1450,0.924474
1451,0.989327
1452,1.03893
1453,1.17692
1454,0.931807
1455,1.03326
1456,0.850611
1457,1.16486
1458,0.859762
1459,0.772055
1460,1.10561
1461,0.769665
1462,1.17269
1463,1.19459
1464,0.96841
1465,1.08487
1466,0.875465
1467,0.983803
1468,1.35013
1469,1.0398
1470,0.903752
1471,1.01822
1472,0.891812
1473,0.970242
1474,0.890564
1475,1.02042
1476,0.806864
1477,1.19101
1478,1.09458
1479,0.764143
1480,0.997766
1481,0.88506
1482,0.971174
1483,1.20744
1484,1.16988
1485,0.932832
1486,1.10394
1487,1.07214
1488,0.732567
1489,1.04897
1490,1.10239
1491,0.931536
1492,1.21872
1493,1.05678
1494,0.884352
1495,0.694544
1496,1.00612
1497,0.769665
1498,1.097
1499,1.18046
1500,1.27278
1501,0.851803
1502,0.999519
1503,1.08305
1504,1.29563
1505,0.944367
1506,0.929536
1507,1.07139
1508,1.1017
1509,1.25483
1510,1.00262
1511,0.650054
1512,1.06776
1513,0.852144
1514,1.31272
1515,0.958918
1516,1.02581
1517,1.34959
1518,0.726512
1519,1.1284
1520,1.09079
1521,1.12637
1522,0.857443
1523,1.17269
1524,1.03954
1525,0.975632
1526,1.00153
1527,0.986009
1528,0.892793
1529,0.9495
1530,0.90321
1531,1.17727
1532,1.1146
1533,0.826959
1534,0.839793
1535,1.21507
1536,0.839625
1537,1.20286
1538,0.969262
1539,0.798916
1540,0.903301
1541,0.791045
1542,0.957854
1543,1.09658
1544,0.955586
1545,1.03977
1546,0.704054
1547,0.835772
1548,0.815136
1549,1.16859
1550,0.718996
1551,1.08868
1552,0.915276
1553,1.19901
1554,0.98739
1555,0.903481
1556,0.930912
1557,0.848827
1558,1.18069
1559,1.0885
1560,0.914352
1561,0.788991
1562,1.04233
1563,0.830855
1564,0.924705
1565,1.04868
1566,0.751638
1567,0.863121
1568,0.991907
1569,0.97696
1570,0.837947
1571,1.15627
1572,1.00659
1573,0.796045
1574,0.879062
1575,0.878535
1576,0.85573
1577,1.24458
1578,1.15789
1579,0.905625
1580,0.918466
1581,0.808965
1582,1.12266
1583,1.11784
1584,1.02399
1585,1.22556
1586,1.03265
1587,1.12266
1588,1.28904
1589,1.13485
1590,0.804528
1591,0.848997
1592,0.799235
1593,0.966378
1594,1.15454
1595,1.0761
1596,0.86045
1597,1.33977
1598,1.19901
1599,1.01337
1600,0.952991
1601,0.916549
1602,0.861914
1603,0.806783
1604,1.12558
1605,1.18471
1606,1.15859
1607,0.920544
1608,0.806945
1609,1.07467
1610,1.3814
1611,1.31036
1612,0.902127
1613,1.10227
1614,0.917897
1615,0.920388
1616,0.921097
1617,1.08213
1618,1.02993
1619,1.02539
1620,1.14305
1621,1.16836
1622,0.998308
1623,1.07209
1624,0.825637
1625,0.956533
1626,1.00185
1627,1.35581
1628,1.02382
1629,0.750512
1630,0.810422
1631,1.21167
1632,0.848318
1633,1.16369
1634,1.13576
1635,1.24732
1636,0.951315
1637,0.975105
1638,1.02923
1639,0.779814
1640,0.9933
1641,1.0928
1642,1.24359
1643,0.874678
1644,0.9357
1645,0.951934
1646,1.11071
1647,0.972204
1648,0.92741
1649,0.888163
1650,1.03797
1651,0.863553
1652,1.3033
1653,1.2472
1654,0.820042
1655,1.08402
1656,0.798037
1657,0.694891
1658,0.856158
1659,0.913255
1660,1.00942
1661,1.13145
1662,0.871447
1663,1.11829
1664,1.29072
1665,1.18223
1666,1.01722
1667,0.8451
1668,0.869445
1669,1.07915
1670,0.933308
1671,0.799715
1672,1.2236
1673,0.905725
1674,0.935326
1675,1.0886
1676,1.07749
1677,0.865109
1678,1.03414
1679,0.867101
1680,0.906314
1681,1.09249
1682,0.916384
1683,1.00222
1684,0.771977
1685,0.849846
1686,1.16079
1687,0.816197
1688,0.709
1689,0.836524
1690,1.07556
1691,0.773755
1692,1.27749
1693,0.976032
1694,0.97823
1695,1.1827
1696,1.16976
1697,0.998698
1698,0.774994
1699,0.961366
1700,0.688252
1701,1.49108
1702,1.19125
1703,1.06263
1704,1.30434
1705,0.978094
1706,1.03743
1707,1.04725
1708,1.0968
1709,0.797718
1710,1.05985
1711,0.813101
1712,0.990624
1713,0.799795
1714,1.15304
1715,0.938146
1716,1.23331
1717,1.32565
1718,0.926751
1719,0.916118
1720,0.88692
1721,1.40565
1722,1.08239
1723,1.14156
1724,0.870315
1725,0.976471
1726,0.958343
1727,0.967839
1728,1.01593
1729,0.922184
1730,1.04999
1731,1.05976
1732,1.19961
1733,1.12896
1734,1.4127
1735,0.662324
1736,0.857958
1737,0.658955
1738,1.10606
1739,0.951172
1740,0.7781
1741,0.879677
1742,1.03403
1743,0.948266
1744,0.995947
1745,0.782392
1746,1.17739
1747,0.929118
1748,1.11004
1749,0.858301
1750,0.740448
1751,0.958755
1752,0.827787
1753,1.06398
1754,0.982495
1755,1.39208
1756,1.05569
1757,0.909964
1758,1.1891
1759,1.04021
1760,0.997757
1761,0.848148
1762,1.03067
1763,0.870402
1764,0.908446
1765,1.04605
1766,0.852655
1767,1.18246
1768,0.906604
1769,1.0459
1770,0.959071
1771,0.917759
1772,1.04959
1773,0.915385
1774,0.997014
1775,0.998679
1776,0.890386
1777,1.08742
1778,0.958381
1779,0.982927
1780,0.987815
1781,0.898526
1782,0.928542
1783,0.874065
1784,1.05147
1785,1.23392
1786,0.878974
1787,0.959119
1788,1.25032
1789,1.19232
1790,0.936196
1791,1.12042
1792,0.775227
1793,1.00092
1794,1.20768
1795,0.703421
1796,1.0431
1797,0.999571
1798,0.84358
1799,1.19961
1800,0.871099
1801,0.863467
1802,0.835939
1803,1.28763
1804,1.08518
1805,0.858387
1806,0.859504
1807,1.16719
1808,0.917778
1809,1.30135
1810,1.26276
1811,0.863294
1812,0.888696
1813,0.609083
1814,0.839121
1815,1.19626
1816,0.883468
1817,1.16696
1818,1.01004
1819,1.23664
1820,1.03967
1821,1.0135
1822,1.0304
1823,0.926168
1824,0.999457
1825,1.05443
1826,0.979336
1827,0.890742
1828,1.13247
1829,0.847639
1830,1.19339
1831,0.866841
1832,1.16369
1833,0.823411
1834,1.05456
1835,0.917677
1836,1.10528
1837,1.07136
1838,0.994667
1839,0.777478
1840,1.22814
1841,1.03249
1842,1.04052
1843,0.753746
1844,1.09554
1845,1.04341
1846,1.31745
1847,0.663451
1848,0.960943
1849,1.39948
1850,0.904114
1851,0.806138
1852,1.19399
1853,0.936637
1854,0.980895
1855,0.774065
1856,1.0017
1857,1.03436
1858,1.00248
1859,1.2364
1860,0.772132
1861,0.941802
1862,0.737713
1863,1.25747
1864,0.860794
1865,0.833685
1866,0.880117
1867,1.42476
1868,1.17163
1869,1.1336
1870,0.776701
1871,0.786392
1872,1.22165
1873,0.83887
