ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.346066,0.0210633,null,null,null
-0.00778735,null,-0.23168,null,null
0.294581,0.10137,null,null,null
0.0273525,null,-0.236778,null,null
0.32741,0.176803,null,null,null
-0.0201982,null,-0.213799,null,null
0.363664,0.242566,null,null,null
-0.0128942,null,-0.191542,null,null
0.331993,0.20625,null,null,null
-0.0419445,null,-0.262816,null,null
0.299372,0.13291,null,null,null
-0.05442,null,-0.296897,null,null
0.35525,0.168162,null,null,null
-0.042557,null,-0.365994,null,null
0.30737,0.111659,null,null,null
-0.104021,null,-0.305578,null,null
0.238781,0.120987,null,null,null
-0.218289,null,-0.377923,null,null
0.317482,0.0884995,null,null,null
-0.201394,null,-0.34128,null,null
0.272969,0.19401,null,null,null
-0.139456,null,-0.29355,null,null
0.297675,0.229635,null,null,null
-0.187102,null,-0.328477,null,null
0.242423,0.285992,null,null,null
-0.130343,null,-0.420376,null,null
0.16708,0.255458,null,null,null
-0.162826,null,-0.262387,null,null
0.151021,0.355149,null,null,null
-0.172858,null,-0.309046,null,null
0.139406,0.349504,null,null,null
-0.222862,null,-0.339423,null,null
0.038906,0.425438,null,null,null
-0.239625,null,-0.227003,null,null
0.0092912,0.397839,null,null,null
-0.112797,null,-0.146602,null,null
0.081353,0.36255,null,null,null
-0.25102,null,-0.138769,null,null
0.096829,0.298523,null,null,null
-0.17049,null,-0.168755,null,null
0.085344,0.371529,null,null,null
-0.181505,null,-0.191388,null,null
0.0638265,0.351825,null,null,null
-0.288884,null,-0.094747,null,null
-0.000659925,0.358112,null,null,null
-0.349316,null,-0.13495,null,null
0.0286129,0.314157,null,null,null
-0.301145,null,-0.175513,null,null
0.0878005,0.399411,null,null,null
-0.184763,null,-0.246585,null,null
0.051629,0.415405,null,null,null
-0.158425,null,-0.239489,null,null
0.0325766,0.342104,null,null,null
-0.182259,null,-0.342515,null,null
0.064597,0.386674,null,null,null
-0.241993,null,-0.302714,null,null
0.0336382,0.404288,null,null,null
-0.259203,null,-0.290672,null,null
0.0232559,0.32771,null,null,null
-0.301813,null,-0.293886,null,null
0.0055551,0.388734,null,null,null
-0.245168,null,-0.28162,null,null
0.00426986,0.376372,null,null,null
-0.26262,null,-0.241788,null,null
-0.0189643,0.355295,null,null,null
-0.224405,null,-0.211214,null,null
0.0174586,0.306279,null,null,null
-0.23611,null,-0.23212,null,null
0.0731225,0.249279,null,null,null
-0.295308,null,-0.23983,null,null
0.078852,0.251076,null,null,null
-0.294772,null,-0.271971,null,null
-0.0161417,0.158611,null,null,null
-0.379226,null,-0.204645,null,null
0.00485449,0.193891,null,null,null
-0.336458,null,-0.072613,null,null
0.0365278,0.163613,null,null,null
-0.347677,null,-0.0347577,null,null
0.0147833,0.220593,null,null,null
-0.326501,null,-0.0579735,null,null
-0.000462719,0.285778,null,null,null
-0.344282,null,-0.111685,null,null
-0.000180203,0.102538,null,null,null
-0.323865,null,-0.155556,null,null
0.005813,0.097164,null,null,null
-0.299359,null,-0.168217,null,null
-0.0181694,0.157932,null,null,null
-0.275726,null,-0.15359,null,null
-0.0348845,0.204299,null,null,null
-0.243651,null,-0.196545,null,null
-0.0225446,0.316778,null,null,null
-0.238415,null,-0.10917,null,null
-0.10644,0.254673,null,null,null
-0.32453,null,-0.166014,null,null
-0.107075,0.25241,null,null,null
-0.316526,null,-0.174657,null,null
-0.107075,0.25241,null,null,null
-0.316526,null,-0.174657,null,null
-0.105234,0.30709,null,null,null
-0.270498,null,-0.134693,null,null
-0.18829,0.330402,null,null,null
-0.305354,null,-0.14148,null,null
-0.1489,0.358333,null,null,null
-0.314992,null,-0.0517265,null,null
-0.178275,0.363826,null,null,null
-0.287154,null,-0.063296,null,null
-0.138874,0.336232,null,null,null
-0.296953,null,-0.0958265,null,null
-0.10272,0.294944,null,null,null
-0.21049,null,-0.050073,null,null
-0.0934905,0.251105,null,null,null
-0.212746,null,-0.0123097,null,null
-0.00120129,0.270712,null,null,null
-0.215189,null,0.00590425,null,null
0.052229,0.373082,null,null,null
-0.289994,null,0.0221958,null,null
0.059707,0.388724,null,null,null
-0.282099,null,0.05919,null,null
0.129852,0.37218,null,null,null
-0.262312,null,0.0969355,null,null
0.0477389,0.374883,null,null,null
-0.25026,null,0.110963,null,null
0.051805,0.348181,null,null,null
-0.380186,null,0.08431,null,null
0.0280162,0.38786,null,null,null
-0.314068,null,0.0441223,null,null
0.00127672,0.389562,null,null,null
-0.173663,null,0.0324508,null,null
-0.0109779,0.41001,null,null,null
-0.294561,null,0.00708555,null,null
0.0290245,0.296681,null,null,null
-0.294106,null,0.05053,null,null
-0.0263011,0.462304,null,null,null
-0.242152,null,0.068454,null,null
0.0365211,0.38857,null,null,null
-0.16496,null,0.050461,null,null
0.0161661,0.436778,null,null,null
-0.258991,null,0.0271304,null,null
0.0470298,0.327838,null,null,null
-0.256823,null,0.0156157,null,null
0.0104979,0.343356,null,null,null
-0.262149,null,0.0541255,null,null
0.0104979,0.343356,null,null,null
-0.262149,null,0.0541255,null,null
0.0691495,0.361065,null,null,null
-0.305615,null,0.105135,null,null
0.102968,0.383571,null,null,null
-0.29154,null,0.194936,null,null
0.0588535,0.341652,null,null,null
-0.317225,null,0.151116,null,null
0.0854735,0.358491,null,null,null
-0.377438,null,0.1298,null,null
0.098294,0.296401,null,null,null
-0.308499,null,0.084012,null,null
0.0782705,0.223214,null,null,null
-0.315482,null,0.129358,null,null
0.064577,0.196595,null,null,null
-0.325779,null,0.203769,null,null
0.0058173,0.131337,null,null,null
-0.275577,null,0.128781,null,null
0.0175415,0.00989395,null,null,null
-0.334251,null,0.096618,null,null
-0.0455501,0.0375544,null,null,null
-0.287373,null,0.120537,null,null
-0.0342405,0.0484948,null,null,null
-0.314352,null,0.141881,null,null
-0.0310574,0.0280805,null,null,null
-0.263259,null,0.153259,null,null
0.00408909,0.0592585,null,null,null
-0.282392,null,0.13732,null,null
0.0050803,0.092484,null,null,null
-0.151487,null,0.070067,null,null
0.0050803,0.092484,null,null,null
-0.151487,null,0.070067,null,null
0.060018,0.104928,null,null,null
-0.153701,null,0.0477791,null,null
0.0395668,0.158984,null,null,null
-0.245335,null,0.152964,null,null
0.0411142,0.18842,null,null,null
-0.246011,null,0.067035,null,null
0.0408502,0.23686,null,null,null
-0.41194,null,0.166027,null,null
0.026989,0.087649,null,null,null
-0.385298,null,0.115883,null,null
0.0126306,0.0469427,null,null,null
-0.404805,null,-0.0076108,null,null
0.112938,0.183254,null,null,null
-0.392361,null,-0.070292,null,null
0.098605,0.189615,null,null,null
-0.362178,null,0.06496,null,null
0.120861,0.212009,null,null,null
-0.349757,null,0.152857,null,null
0.0481804,0.188764,null,null,null
-0.372601,null,0.0785555,null,null
0.055776,0.124369,null,null,null
-0.354837,null,0.0783945,null,null
0.0455636,0.095401,null,null,null
-0.395168,null,0.0407432,null,null
-0.0278567,-0.00798705,null,null,null
-0.465808,null,0.0253597,null,null
-0.0278567,-0.00798705,null,null,null
-0.465808,null,0.0253597,null,null
0.0093272,0.0310548,null,null,null
-0.471664,null,0.0123603,null,null
0.0328989,0.0961965,null,null,null
-0.42764,null,0.097566,null,null
0.055118,0.110866,null,null,null
-0.401164,null,0.0185966,null,null
0.065547,0.0932975,null,null,null
-0.409246,null,0.160103,null,null
0.0332978,0.084124,null,null,null
-0.404035,null,0.033592,null,null
0.05214,0.0555285,null,null,null
-0.421365,null,0.102289,null,null
0.0846695,0.0684115,null,null,null
-0.434603,null,0.128018,null,null
0.0260039,0.121722,null,null,null
-0.374112,null,0.107376,null,null
0.072076,0.187168,null,null,null
-0.424293,null,0.0672555,null,null
0.0393715,0.130027,null,null,null
-0.363048,null,0.146199,null,null
0.0444114,0.062235,null,null,null
-0.336268,null,0.173006,null,null
0.0184664,0.151343,null,null,null
-0.406021,null,0.169795,null,null
0.0248093,0.181616,null,null,null
-0.389213,null,0.123557,null,null
0.0602475,0.242644,null,null,null
-0.440552,null,0.058067,null,null
0.0381708,0.175505,null,null,null
-0.427846,null,0.0169586,null,null
0.0547425,0.0561825,null,null,null
-0.404235,null,0.00340921,null,null
0.0413438,0.05748,null,null,null
-0.369596,null,0.0652995,null,null
0.051762,0.0139905,null,null,null
-0.329423,null,0.112493,null,null
0.0780705,0.0398397,null,null,null
-0.413966,null,0.052827,null,null
0.0181124,0.0408109,null,null,null
-0.393008,null,0.0979505,null,null
-0.0136857,-0.0437282,null,null,null
-0.333297,null,0.107708,null,null
-0.0171316,0.0155356,null,null,null
-0.330872,null,0.167902,null,null
-0.0160701,-0.0363641,null,null,null
-0.371389,null,0.096751,null,null
0.0337558,0.0319706,null,null,null
-0.376595,null,0.0543075,null,null
0.0160596,-0.0146292,null,null,null
-0.422772,null,-0.0061078,null,null
0.0216659,-0.0306832,null,null,null
-0.376173,null,0.0053297,null,null
0.0178313,0.014704,null,null,null
-0.377053,null,0.0866985,null,null
0.085288,0.00342773,null,null,null
-0.365976,null,0.118988,null,null
0.0164702,-0.0103756,null,null,null
-0.389338,null,0.171222,null,null
0.07297,0.0174751,null,null,null
-0.349322,null,0.199864,null,null
0.0550545,-0.0187975,null,null,null
-0.310379,null,0.183509,null,null
0.0519215,0.00549845,null,null,null
-0.348165,null,0.279291,null,null
0.0932885,0.0738505,null,null,null
-0.359592,null,0.243229,null,null
0.0473471,0.007208,null,null,null
-0.267112,null,0.22512,null,null
0.103466,0.0235512,null,null,null
-0.192083,null,0.296722,null,null
0.100826,0.080515,null,null,null
-0.219548,null,0.280386,null,null
0.156647,0.16383,null,null,null
-0.272468,null,0.229597,null,null
0.083874,0.051295,null,null,null
-0.173896,null,0.276369,null,null
0.142971,0.0341994,null,null,null
-0.189271,null,0.326472,null,null
0.123,0.0114366,null,null,null
-0.184205,null,0.279237,null,null
0.167353,-0.00728385,null,null,null
-0.20407,null,0.352701,null,null
0.12692,0.000186785,null,null,null
-0.1519,null,0.343354,null,null
0.165009,0.00338769,null,null,null
-0.159018,null,0.334678,null,null
0.165009,0.00338769,null,null,null
-0.159018,null,0.334678,null,null
0.169948,0.00941355,null,null,null
-0.156056,null,0.475262,null,null
0.206671,0.0279263,null,null,null
-0.109586,null,0.404817,null,null
0.194566,-0.0015842,null,null,null
-0.112275,null,0.411476,null,null
0.23901,0.053257,null,null,null
-0.123821,null,0.307945,null,null
0.173004,0.092568,null,null,null
-0.11292,null,0.336638,null,null
0.145615,0.116554,null,null,null
-0.122232,null,0.353655,null,null
0.098304,0.0410769,null,null,null
-0.188534,null,0.295013,null,null
0.133721,0.134592,null,null,null
-0.198815,null,0.362702,null,null
0.128703,0.141854,null,null,null
-0.25847,null,0.283249,null,null
0.0140126,0.0399366,null,null,null
-0.412888,null,0.170755,null,null
0.053402,0.076739,null,null,null
-0.426517,null,0.0873865,null,null
0.0455571,0.0553935,null,null,null
-0.371967,null,0.160951,null,null
0.0482027,0.115044,null,null,null
-0.415255,null,0.086407,null,null
0.0482027,0.115044,null,null,null
-0.415255,null,0.086407,null,null
0.0558425,0.128847,null,null,null
-0.427309,null,0.162439,null,null
0.0799175,0.154075,null,null,null
-0.377611,null,0.152328,null,null
0.098723,0.151246,null,null,null
-0.34444,null,0.146062,null,null
0.114945,0.165074,null,null,null
-0.448845,null,0.065756,null,null
0.15011,0.202218,null,null,null
-0.400106,null,0.054749,null,null
0.083618,0.169025,null,null,null
-0.373372,null,0.105318,null,null
0.046891,0.173901,null,null,null
-0.392617,null,0.0991635,null,null
0.047902,0.274987,null,null,null
-0.309381,null,0.133527,null,null
0.065501,0.240573,null,null,null
-0.34277,null,0.159429,null,null
0.097377,0.284839,null,null,null
-0.278935,null,0.20623,null,null
0.0751545,0.349475,null,null,null
-0.321811,null,0.16054,null,null
0.087798,0.342815,null,null,null
-0.309908,null,0.290228,null,null
0.0873375,0.297652,null,null,null
-0.359129,null,0.309188,null,null
0.116405,0.361311,null,null,null
-0.263549,null,0.346142,null,null
0.110735,0.336263,null,null,null
-0.243584,null,0.246591,null,null
0.102282,0.336892,null,null,null
-0.201115,null,0.243641,null,null
0.110533,0.186255,null,null,null
-0.269362,null,0.313634,null,null
0.072007,0.106094,null,null,null
-0.202614,null,0.304102,null,null
0.0414185,0.245495,null,null,null
-0.248054,null,0.332334,null,null
0.0274342,0.203378,null,null,null
-0.2235,null,0.225323,null,null
0.0672995,0.211251,null,null,null
-0.216833,null,0.355322,null,null
0.0218144,0.192243,null,null,null
-0.21957,null,0.329077,null,null
0.0602765,0.163139,null,null,null
-0.241082,null,0.274655,null,null
0.078097,0.252827,null,null,null
-0.231391,null,0.300728,null,null
0.0754305,0.157967,null,null,null
-0.183591,null,0.324201,null,null
0.0840175,0.184344,null,null,null
-0.204646,null,0.327458,null,null
0.0401664,0.101323,null,null,null
-0.225065,null,0.327777,null,null
0.0141142,0.0479166,null,null,null
-0.102023,null,0.319604,null,null
0.0486041,0.0348591,null,null,null
-0.091389,null,0.273108,null,null
0.0232619,0.139133,null,null,null
-0.0451336,null,0.247861,null,null
0.0387885,0.166181,null,null,null
0.0315329,null,0.301215,null,null
0.063736,0.146613,null,null,null
0.0187379,null,0.339404,null,null
0.00477758,0.082879,null,null,null
0.0119848,null,0.271012,null,null
0.0099302,0.132807,null,null,null
0.0404372,null,0.325338,null,null
-0.0392969,0.054034,null,null,null
0.0430015,null,0.341299,null,null
0.0140605,0.0983895,null,null,null
0.0317054,null,0.339081,null,null
-0.0087261,0.0984925,null,null,null
0.0495476,null,0.376805,null,null
-0.059107,0.183295,null,null,null
0.0333515,null,0.329336,null,null
-0.0138254,0.133284,null,null,null
-0.0407078,null,0.335971,null,null
-0.0141302,0.0451083,null,null,null
0.0214485,null,0.332919,null,null
0.00316825,0.0190685,null,null,null
0.0152952,null,0.41487,null,null
0.007259,-0.0089644,null,null,null
0.0539755,null,0.328208,null,null
0.00093316,0.0114793,null,null,null
0.0464647,null,0.349712,null,null
0.00214808,0.0361862,null,null,null
0.0623165,null,0.33484,null,null
0.059606,0.057184,null,null,null
-0.050329,null,0.391771,null,null
0.0457147,0.178118,null,null,null
-0.112956,null,0.301403,null,null
0.0189172,0.157608,null,null,null
-0.114425,null,0.336726,null,null
-0.00415041,0.14027,null,null,null
-0.140947,null,0.28953,null,null
0.0160447,0.112928,null,null,null
-0.124842,null,0.368719,null,null
0.0160447,0.112928,null,null,null
-0.124842,null,0.368719,null,null
0.0376358,0.0320788,null,null,null
-0.244303,null,0.311001,null,null
0.0198193,0.106069,null,null,null
-0.236797,null,0.267122,null,null
0.0198193,0.106069,null,null,null
-0.236797,null,0.267122,null,null
-0.0262946,0.091191,null,null,null
-0.162036,null,0.281726,null,null
0.0168164,0.0624145,null,null,null
-0.200168,null,0.357756,null,null
-0.0102457,0.0214648,null,null,null
-0.153622,null,0.302949,null,null
-0.0381915,-0.0518745,null,null,null
-0.242807,null,0.221203,null,null
-0.0381915,-0.0518745,null,null,null
-0.242807,null,0.221203,null,null
-0.0203707,-0.05222,null,null,null
-0.208423,null,0.240893,null,null
-0.0160098,-0.216575,null,null,null
-0.236875,null,0.168493,null,null
0.0103291,-0.18365,null,null,null
-0.163131,null,0.167757,null,null
0.0453971,-0.173909,null,null,null
-0.0964725,null,0.163151,null,null
0.046742,-0.186189,null,null,null
-0.091393,null,0.168565,null,null
-0.0086955,-0.278602,null,null,null
-0.057034,null,0.131683,null,null
0.0229498,-0.254053,null,null,null
-0.0795795,null,0.223181,null,null
-0.0234331,-0.241235,null,null,null
-0.058774,null,0.116335,null,null
-0.0298937,-0.198832,null,null,null
-0.0693715,null,0.100722,null,null
0.00437875,-0.153171,null,null,null
-0.0125057,null,0.109603,null,null
-0.0433776,-0.242951,null,null,null
-0.0344239,null,0.150564,null,null
-0.0424571,-0.166574,null,null,null
-0.0230268,null,0.119624,null,null
-0.0925785,-0.198334,null,null,null
0.0144903,null,0.198829,null,null
-0.0925785,-0.198334,null,null,null
0.0144903,null,0.198829,null,null
-0.0142126,-0.24599,null,null,null
-0.0155552,null,0.170395,null,null
0.00651055,-0.179541,null,null,null
-0.0149268,null,0.094177,null,null
0.068951,-0.174161,null,null,null
-0.087413,null,0.179044,null,null
-0.00444759,-0.171104,null,null,null
-0.0573905,null,0.172753,null,null
-0.022158,-0.220666,null,null,null
-0.0213115,null,0.167593,null,null
-0.00995665,-0.191318,null,null,null
-0.00365956,null,0.025285,null,null
0.0503595,-0.177416,null,null,null
-0.0616805,null,0.0714685,null,null
0.0943145,-0.237903,null,null,null
0.020973,null,0.246262,null,null
0.095323,-0.236151,null,null,null
-0.0068876,null,0.220575,null,null
0.0369555,-0.078534,null,null,null
-0.0487836,null,0.166084,null,null
0.0369555,-0.078534,null,null,null
-0.0487836,null,0.166084,null,null
0.0158955,-0.053887,null,null,null
0.0328751,null,0.248049,null,null
-0.060301,0.064567,null,null,null
0.058645,null,0.230425,null,null
-0.060301,0.064567,null,null,null
0.058645,null,0.230425,null,null
-0.0157784,-0.07865,null,null,null
0.0099046,null,0.159338,null,null
-0.0182327,-0.130088,null,null,null
0.0250789,null,0.228176,null,null
-0.0463607,-0.0498246,null,null,null
0.0493859,null,0.157733,null,null
0.0215316,-0.068014,null,null,null
0.0137275,null,0.183615,null,null
0.0093146,-0.133345,null,null,null
0.081349,null,0.145651,null,null
0.0093146,-0.133345,null,null,null
0.081349,null,0.145651,null,null
0.0058332,-0.0322216,null,null,null
0.052732,null,0.057707,null,null
0.022356,-0.0256806,null,null,null
0.093565,null,0.105881,null,null
0.00381855,-0.0136711,null,null,null
0.0218167,null,0.0757385,null,null
-0.0445595,0.0695135,null,null,null
0.0849045,null,0.131461,null,null
-0.00731385,0.0252013,null,null,null
0.092848,null,0.186749,null,null
-0.053526,0.108806,null,null,null
0.00436159,null,-0.00170601,null,null
-0.0656685,0.10308,null,null,null
-0.075734,null,-0.0302032,null,null
-0.06149,0.165273,null,null,null
-0.0741055,null,0.00610185,null,null
-0.077102,0.200765,null,null,null
-0.0758185,null,-0.0516035,null,null
-0.0471714,0.167112,null,null,null
-0.151382,null,-0.102323,null,null
-0.0165298,0.12642,null,null,null
-0.152365,null,-0.0867725,null,null
0.0119692,0.211833,null,null,null
-0.112922,null,-0.130187,null,null
-0.0454797,0.20941,null,null,null
-0.0249324,null,-0.077614,null,null
-0.0317759,0.268759,null,null,null
-0.108982,null,-0.051999,null,null
-0.0988135,0.284949,null,null,null
-0.112109,null,-0.0418263,null,null
-0.0531005,0.38057,null,null,null
-0.145029,null,-0.083316,null,null
-0.00677895,0.400215,null,null,null
-0.128381,null,-0.157378,null,null
-0.00677895,0.400215,null,null,null
-0.128381,null,-0.157378,null,null
-0.0495784,0.341342,null,null,null
-0.204179,null,-0.163299,null,null
-0.104859,0.308397,null,null,null
-0.245026,null,-0.172099,null,null
-0.17445,0.35217,null,null,null
-0.0943775,null,-0.070409,null,null
-0.274296,0.290198,null,null,null
-0.111418,null,-0.0134611,null,null
-0.317378,0.33256,null,null,null
-0.171514,null,-0.0134585,null,null
-0.326717,0.193882,null,null,null
-0.215144,null,-0.0208114,null,null
-0.36664,0.208291,null,null,null
-0.276135,null,0.055765,null,null
-0.41276,0.255221,null,null,null
-0.29849,null,-0.00928925,null,null
-0.321161,0.301536,null,null,null
-0.318995,null,0.0233893,null,null
-0.279768,0.368234,null,null,null
-0.391082,null,-0.0138479,null,null
-0.289992,0.352432,null,null,null
-0.430447,null,-0.00430165,null,null
-0.290637,0.328023,null,null,null
-0.299959,null,0.0373802,null,null
-0.311149,0.305539,null,null,null
-0.357028,null,0.0148901,null,null
-0.383327,0.196019,null,null,null
-0.29257,null,0.00224521,null,null
-0.390672,0.14758,null,null,null
-0.365712,null,-0.0130286,null,null
-0.402701,0.0497614,null,null,null
-0.369345,null,0.0168936,null,null
-0.431956,0.011413,null,null,null
-0.329566,null,-0.0262174,null,null
-0.431956,0.011413,null,null,null
-0.329566,null,-0.0262174,null,null
-0.412156,0.0689245,null,null,null
-0.393141,null,-0.0238694,null,null
-0.486303,0.112155,null,null,null
-0.325927,null,0.102771,null,null
-0.478622,0.184314,null,null,null
-0.372405,null,0.087591,null,null
-0.475826,0.0447338,null,null,null
-0.386933,null,0.0613185,null,null
-0.455796,0.085356,null,null,null
-0.392907,null,0.118204,null,null
-0.425241,0.114096,null,null,null
-0.389241,null,0.128802,null,null
-0.425241,0.114096,null,null,null
-0.389241,null,0.128802,null,null
-0.411803,0.166204,null,null,null
-0.351502,null,0.163158,null,null
-0.372652,0.1131,null,null,null
-0.275531,null,0.124433,null,null
-0.346405,0.212879,null,null,null
-0.376517,null,0.111762,null,null
-0.361943,0.233369,null,null,null
-0.369675,null,0.098208,null,null
-0.357486,0.31325,null,null,null
-0.309879,null,0.158031,null,null
-0.332353,0.328005,null,null,null
-0.355541,null,0.0260112,null,null
-0.267877,0.350353,null,null,null
-0.301364,null,0.0470709,null,null
-0.217901,0.349374,null,null,null
-0.27744,null,-0.0264042,null,null
-0.340483,0.317209,null,null,null
-0.277745,null,0.01089,null,null
-0.340483,0.317209,null,null,null
-0.277745,null,0.01089,null,null
-0.385615,0.237192,null,null,null
-0.278722,null,0.0347548,null,null
-0.385615,0.237192,null,null,null
-0.278722,null,0.0347548,null,null
-0.343975,0.246129,null,null,null
-0.340152,null,0.0185317,null,null
-0.309893,0.243626,null,null,null
-0.285009,null,-0.0705635,null,null
-0.346367,0.208854,null,null,null
-0.253271,null,0.0341212,null,null
-0.302957,0.162118,null,null,null
-0.352,null,-0.062781,null,null
-0.301986,0.12879,null,null,null
-0.289131,null,-0.0244886,null,null
-0.354795,0.146793,null,null,null
-0.339012,null,-0.053056,null,null
-0.369377,0.261344,null,null,null
-0.278786,null,-0.063617,null,null
-0.368892,0.238676,null,null,null
-0.231837,null,-0.0119352,null,null
-0.274249,0.270684,null,null,null
-0.149855,null,0.0186276,null,null
-0.26167,0.274649,null,null,null
-0.149208,null,-0.00543695,null,null
-0.215711,0.306731,null,null,null
-0.17679,null,-0.0290737,null,null
-0.179627,0.272607,null,null,null
-0.19816,null,-0.0458083,null,null
-0.118915,0.263093,null,null,null
-0.216902,null,0.0255151,null,null
-0.113703,0.253619,null,null,null
-0.248155,null,0.00351476,null,null
-0.03389,0.199045,null,null,null
-0.372067,null,-0.0327651,null,null
0.0164363,0.142001,null,null,null
-0.407608,null,-0.00972255,null,null
0.0164363,0.142001,null,null,null
-0.407608,null,-0.00972255,null,null
0.00829695,0.1253,null,null,null
-0.341146,null,0.0447502,null,null
0.0161984,0.137909,null,null,null
-0.305333,null,-0.00268714,null,null
0.015044,0.155092,null,null,null
-0.377528,null,-0.0292058,null,null
-0.0165421,0.223929,null,null,null
-0.333073,null,0.0104078,null,null
-0.0444879,0.287396,null,null,null
-0.338072,null,-0.0604165,null,null
0.0298895,0.199155,null,null,null
-0.370642,null,-0.110326,null,null
0.032671,0.107086,null,null,null
-0.321694,null,-0.044575,null,null
0.098276,0.129604,null,null,null
-0.331265,null,0.020415,null,null
0.092933,0.116452,null,null,null
-0.299936,null,0.00497528,null,null
0.102545,0.173786,null,null,null
-0.2106,null,0.0339687,null,null
0.104203,0.150843,null,null,null
-0.139596,null,-0.00138588,null,null
0.107601,0.0550935,null,null,null
-0.219666,null,0.00387879,null,null
-0.0292745,-0.067855,null,null,null
-0.181311,null,0.0131248,null,null
0.00689585,-0.0734325,null,null,null
-0.253061,null,-0.0162308,null,null
-0.026774,0.0101601,null,null,null
-0.208829,null,0.0194647,null,null
-0.0583155,-0.0405078,null,null,null
-0.176889,null,0.077014,null,null
-0.06071,-0.072348,null,null,null
-0.185929,null,0.0681795,null,null
-0.0417672,-0.070352,null,null,null
-0.156602,null,0.0539815,null,null
0.008486,-0.0175948,null,null,null
-0.191204,null,0.0483804,null,null
-0.0149427,-0.0422479,null,null,null
-0.251514,null,0.074491,null,null
-0.029923,0.0071977,null,null,null
-0.245329,null,0.0615995,null,null
-0.0598615,-0.057053,null,null,null
-0.317308,null,-0.0136,null,null
-0.073853,-0.0198033,null,null,null
-0.279871,null,0.0454454,null,null
-0.0886085,-0.078678,null,null,null
-0.349291,null,0.086803,null,null
-0.043866,-0.0915055,null,null,null
-0.426748,null,0.0241442,null,null
-0.00229525,0.034403,null,null,null
-0.322756,null,-0.00488716,null,null
-0.0243668,0.0187086,null,null,null
-0.405418,null,-0.0644955,null,null
-0.055569,-0.0291563,null,null,null
-0.36487,null,-0.0559865,null,null
-0.0319011,-0.0117284,null,null,null
-0.328813,null,0.00445765,null,null
-0.13537,-0.174648,null,null,null
-0.336628,null,0.0228916,null,null
-0.13537,-0.174648,null,null,null
-0.336628,null,0.0228916,null,null
-0.068374,-0.076869,null,null,null
-0.30541,null,0.0419645,null,null
-0.073377,-0.129052,null,null,null
-0.244031,null,0.0451433,null,null
-0.071684,-0.206062,null,null,null
-0.318708,null,0.0417682,null,null
-0.06974,-0.0899905,null,null,null
-0.240233,null,0.00993505,null,null
-0.0437092,-0.117336,null,null,null
-0.313153,null,0.0841405,null,null
-0.0218693,-0.0121496,null,null,null
-0.34115,null,0.0379025,null,null
-0.0491558,-0.113662,null,null,null
-0.345171,null,0.0698925,null,null
-0.039993,-0.120482,null,null,null
-0.392877,null,0.107761,null,null
-0.087138,-0.101222,null,null,null
-0.369627,null,0.121914,null,null
-0.106386,-0.0657195,null,null,null
-0.318339,null,0.126166,null,null
-0.127807,-0.100514,null,null,null
-0.288639,null,0.0878825,null,null
-0.127807,-0.100514,null,null,null
-0.288639,null,0.0878825,null,null
-0.212197,-0.184502,null,null,null
-0.375986,null,0.0946515,null,null
