ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
-0.762155,null,-0.0662435,null,null
0.364088,-0.63401,null,null,null
-1.45143,null,0.0734705,null,null
0.397303,-0.547625,null,null,null
-1.27663,null,-0.203707,null,null
0.397303,-0.547625,null,null,null
-1.27663,null,-0.203707,null,null
0.798265,-0.418274,null,null,null
-0.841715,null,-0.212797,null,null
0.69592,-0.316316,null,null,null
-1.21097,null,-0.57576,null,null
0.574225,0.058179,null,null,null
-1.39275,null,-0.378157,null,null
0.916885,0.0387977,null,null,null
-1.57476,null,0.191038,null,null
0.767365,-0.057906,null,null,null
-1.7107,null,0.416783,null,null
1.17595,0.3566,null,null,null
-1.9204,null,-0.441572,null,null
0.73235,0.211589,null,null,null
-1.29191,null,-0.16483,null,null
0.50142,-0.0503135,null,null,null
-1.77168,null,0.202307,null,null
0.553325,0.00077947,null,null,null
-1.39746,null,0.662795,null,null
0.786505,-0.043581,null,null,null
-1.1381,null,1.46864,null,null
0.815305,0.187225,null,null,null
-0.577135,null,2.03423,null,null
0.447078,0.274933,null,null,null
-0.268019,null,2.41026,null,null
0.283601,0.0920125,null,null,null
-0.405481,null,1.7444,null,null
0.62612,0.332234,null,null,null
-0.378364,null,1.83234,null,null
0.286457,0.18973,null,null,null
-0.62936,null,2.10149,null,null
0.54591,0.103833,null,null,null
-1.06724,null,2.64243,null,null
0.4083,-0.150587,null,null,null
-1.4002,null,2.52816,null,null
0.52164,0.0682925,null,null,null
-0.804045,null,2.03217,null,null
0.60262,-0.00295513,null,null,null
-2.45856,null,1.87763,null,null
0.505135,-0.067424,null,null,null
-2.1436,null,2.32919,null,null
0.6258,0.0259273,null,null,null
-2.09271,null,1.23796,null,null
0.82211,0.184614,null,null,null
-2.08772,null,2.01324,null,null
0.562685,-0.0303446,null,null,null
-2.10794,null,1.83372,null,null
0.579585,0.124551,null,null,null
-1.43067,null,2.36688,null,null
0.850525,-0.239157,null,null,null
-1.04226,null,2.18473,null,null
0.99572,-0.26466,null,null,null
-1.47019,null,2.19541,null,null
0.52045,-0.080805,null,null,null
-1.29229,null,2.32115,null,null
0.44258,-0.0128715,null,null,null
-0.642845,null,2.32705,null,null
0.44258,-0.0128715,null,null,null
-0.642845,null,2.32705,null,null
0.553255,0.118203,null,null,null
-0.323987,null,1.73638,null,null
0.346376,0.104243,null,null,null
-1.08541,null,1.40611,null,null
0.346376,0.104243,null,null,null
-1.08541,null,1.40611,null,null
0.424003,0.07859,null,null,null
-1.8255,null,1.71622,null,null
0.360822,0.116778,null,null,null
-1.31489,null,2.11964,null,null
0.217446,0.00389411,null,null,null
-1.77022,null,1.85907,null,null
0.378478,0.147116,null,null,null
-1.33279,null,1.69156,null,null
0.396983,0.0256046,null,null,null
-1.82401,null,2.6309,null,null
0.532955,-0.268823,null,null,null
-1.59698,null,2.37324,null,null
0.507965,-0.374794,null,null,null
-2.18113,null,1.51096,null,null
0.54004,-0.106368,null,null,null
-2.56844,null,1.83072,null,null
0.333583,0.085864,null,null,null
-2.14021,null,2.24127,null,null
0.216462,0.071726,null,null,null
-1.44461,null,1.40134,null,null
0.39006,0.0162155,null,null,null
-1.2271,null,1.87631,null,null
0.337352,-0.169908,null,null,null
-1.05033,null,1.54486,null,null
0.345367,-0.0945815,null,null,null
-0.5717,null,0.96371,null,null
0.278797,-0.144036,null,null,null
-0.517635,null,1.08388,null,null
0.278797,-0.144036,null,null,null
-0.517635,null,1.08388,null,null
0.182914,0.154355,null,null,null
-0.278044,null,1.24554,null,null
0.303631,0.325073,null,null,null
-0.198533,null,1.53653,null,null
0.111749,0.421357,null,null,null
-0.315624,null,1.2009,null,null
0.0677585,0.208253,null,null,null
-0.210408,null,1.67236,null,null
-0.0213074,0.212665,null,null,null
0.107664,null,1.28208,null,null
0.096916,0.182836,null,null,null
-0.0222547,null,1.56834,null,null
0.26659,0.181702,null,null,null
0.119945,null,1.27291,null,null
0.1297,0.0224119,null,null,null
0.464659,null,0.867435,null,null
0.128348,0.409245,null,null,null
0.201662,null,0.946,null,null
0.271114,0.0057478,null,null,null
-0.0425027,null,0.840335,null,null
0.383823,0.226409,null,null,null
-0.0649865,null,0.841825,null,null
0.240241,-0.00911105,null,null,null
0.092706,null,0.758375,null,null
0.108309,0.121954,null,null,null
-0.0463177,null,0.92153,null,null
0.144478,0.070951,null,null,null
0.072326,null,1.14162,null,null
0.213576,-0.0530935,null,null,null
0.14703,null,0.923715,null,null
0.380742,-0.257077,null,null,null
0.14684,null,0.98037,null,null
0.426937,-0.42178,null,null,null
0.302252,null,1.20724,null,null
0.426937,-0.42178,null,null,null
0.302252,null,1.20724,null,null
-0.0169291,-0.408189,null,null,null
0.259754,null,1.04787,null,null
0.029747,-0.448377,null,null,null
0.370008,null,1.03987,null,null
0.172789,-0.453724,null,null,null
-0.161199,null,0.992765,null,null
-0.0286786,-0.450269,null,null,null
-0.675875,null,1.47775,null,null
0.229717,-0.176263,null,null,null
-0.71525,null,1.58335,null,null
0.138515,-0.289265,null,null,null
-0.71517,null,0.80728,null,null
-0.260427,-0.426453,null,null,null
-0.485868,null,1.14202,null,null
0.0305494,-0.497979,null,null,null
-0.347071,null,1.11495,null,null
-0.123902,-0.318252,null,null,null
-0.181734,null,1.1918,null,null
-0.371076,-0.76707,null,null,null
-0.0144596,null,1.04113,null,null
-0.56535,-0.42843,null,null,null
-0.334118,null,1.41827,null,null
-0.53191,-0.344056,null,null,null
-0.122674,null,1.15617,null,null
-0.53191,-0.344056,null,null,null
-0.122674,null,1.15617,null,null
-0.310754,0.0940995,null,null,null
-0.162098,null,1.25832,null,null
-0.710155,0.194495,null,null,null
-0.347533,null,1.18579,null,null
-0.24219,0.00226978,null,null,null
-0.385746,null,1.28314,null,null
-0.434107,-0.063709,null,null,null
-0.466389,null,1.17123,null,null
-0.1875,-0.402888,null,null,null
-0.379335,null,1.28493,null,null
-0.361018,-0.49941,null,null,null
-0.342627,null,0.99331,null,null
-0.376712,-0.65612,null,null,null
-0.253367,null,0.928995,null,null
-0.427806,-0.479122,null,null,null
-0.239645,null,0.879555,null,null
0.0780495,-0.405252,null,null,null
-0.071967,null,0.590905,null,null
-0.111628,-0.782235,null,null,null
-0.212401,null,0.67628,null,null
0.276035,-0.91939,null,null,null
-0.082163,null,0.895745,null,null
-0.14288,-0.598925,null,null,null
-0.0222147,null,0.884595,null,null
-0.54283,-0.649795,null,null,null
-0.0357582,null,0.68107,null,null
-0.417058,-0.72612,null,null,null
0.160668,null,0.897565,null,null
-0.0123842,-1.13346,null,null,null
0.062136,null,0.811345,null,null
0.73602,-1.02883,null,null,null
-0.0131664,null,0.865905,null,null
0.190627,-0.969565,null,null,null
-0.0405755,null,0.78456,null,null
0.238417,-1.15441,null,null,null
0.00501245,null,0.897005,null,null
0.159674,-0.618235,null,null,null
-0.250275,null,0.981945,null,null
-0.169179,-1.13894,null,null,null
-0.089885,null,1.29418,null,null
-0.376319,-1.0188,null,null,null
-0.210968,null,0.81347,null,null
-0.349749,-1.12876,null,null,null
-0.111431,null,0.84197,null,null
-0.357714,-1.53923,null,null,null
-0.412135,null,0.723625,null,null
-0.101696,-1.1824,null,null,null
-0.289039,null,0.96751,null,null
-0.101696,-1.1824,null,null,null
-0.289039,null,0.96751,null,null
-0.644605,-1.4161,null,null,null
-0.467842,null,0.982065,null,null
-0.328248,-1.4915,null,null,null
-0.165098,null,0.744725,null,null
-0.328248,-1.4915,null,null,null
-0.165098,null,0.744725,null,null
-0.400624,-1.10573,null,null,null
0.098391,null,1.00243,null,null
-0.743505,-1.1436,null,null,null
-0.121228,null,0.948165,null,null
-1.05994,-1.85197,null,null,null
0.10479,null,0.854455,null,null
-1.49707,-1.18226,null,null,null
-0.079324,null,0.937165,null,null
-1.4512,-0.61672,null,null,null
-0.0594585,null,0.703065,null,null
-1.07563,-0.93555,null,null,null
-0.30365,null,0.914945,null,null
-1.07563,-0.93555,null,null,null
-0.30365,null,0.914945,null,null
-0.776765,-0.811725,null,null,null
-0.0331189,null,1.63735,null,null
-0.594315,-0.516395,null,null,null
-0.084867,null,1.35489,null,null
-0.466456,-1.09382,null,null,null
-0.292044,null,1.55951,null,null
-0.61803,-1.17742,null,null,null
-0.353094,null,0.99707,null,null
-0.472156,-1.201,null,null,null
-0.187397,null,0.81018,null,null
-0.487454,-0.914165,null,null,null
-0.247,null,0.55154,null,null
-0.361889,-1.68065,null,null,null
-0.0962545,null,0.6801,null,null
-0.368423,-0.752915,null,null,null
0.0535165,null,0.778615,null,null
-0.462079,-0.99162,null,null,null
-0.1601,null,0.590945,null,null
-0.416948,-1.38622,null,null,null
-0.23221,null,0.81996,null,null
-0.437023,-0.9576,null,null,null
-0.133197,null,0.27148,null,null
-0.687925,-0.86461,null,null,null
-0.0220089,null,0.735395,null,null
-0.56776,-0.837435,null,null,null
0.00314199,null,0.50364,null,null
-0.448299,-0.68075,null,null,null
0.0202239,null,0.57017,null,null
-0.820455,-0.91686,null,null,null
0.247685,null,0.729275,null,null
-0.321187,-0.76193,null,null,null
0.47072,null,0.439274,null,null
-0.334201,-0.523205,null,null,null
0.385292,null,0.63356,null,null
-0.7968,-0.78395,null,null,null
0.745495,null,0.223139,null,null
-0.59794,-0.6297,null,null,null
0.29416,null,0.384632,null,null
-0.50682,-0.98732,null,null,null
0.418374,null,0.0266118,null,null
-0.144604,-1.09404,null,null,null
0.407963,null,0.0401073,null,null
-0.144604,-1.09404,null,null,null
0.407963,null,0.0401073,null,null
-0.0248629,-1.01392,null,null,null
0.393867,null,-0.066023,null,null
-0.501275,-1.15894,null,null,null
0.787715,null,-0.0645515,null,null
-0.464418,-1.02713,null,null,null
0.65401,null,0.060677,null,null
-0.331871,-0.74225,null,null,null
0.56382,null,0.32166,null,null
-0.637945,-1.13117,null,null,null
0.584765,null,0.334354,null,null
-0.441153,-1.49472,null,null,null
0.402733,null,0.172664,null,null
-0.5682,-1.33331,null,null,null
0.353236,null,0.161038,null,null
-0.706755,-1.5776,null,null,null
0.392423,null,0.294503,null,null
-1.22436,-1.44226,null,null,null
0.765965,null,0.476013,null,null
-0.82405,-2.18175,null,null,null
0.435381,null,0.41705,null,null
-0.870775,-2.21685,null,null,null
0.5022,null,0.440487,null,null
-0.93859,-2.18818,null,null,null
0.337166,null,0.411282,null,null
-0.83006,-1.76682,null,null,null
0.273597,null,0.566405,null,null
-0.128605,-1.87546,null,null,null
0.343003,null,0.705445,null,null
0.226749,-2.10179,null,null,null
0.318072,null,0.61187,null,null
0.0297517,-2.19131,null,null,null
0.30275,null,0.421431,null,null
0.331907,-1.96094,null,null,null
0.170741,null,0.688505,null,null
0.602415,-1.60433,null,null,null
0.274933,null,0.629825,null,null
0.493835,-1.58281,null,null,null
0.56392,null,0.629345,null,null
0.493835,-1.58281,null,null,null
0.56392,null,0.629345,null,null
0.43579,-1.10007,null,null,null
0.713985,null,1.0412,null,null
0.43579,-1.10007,null,null,null
0.713985,null,1.0412,null,null
0.10155,-1.43327,null,null,null
0.911155,null,0.778295,null,null
0.180292,-1.49125,null,null,null
0.662915,null,0.54779,null,null
0.186758,-1.10333,null,null,null
0.848315,null,0.769925,null,null
-0.189097,-1.34234,null,null,null
0.5342,null,0.667985,null,null
-0.183204,-1.58943,null,null,null
0.93381,null,0.644465,null,null
0.152324,-1.59027,null,null,null
0.601495,null,0.98082,null,null
-0.0912695,-1.57005,null,null,null
0.293005,null,0.984325,null,null
-0.278359,-1.45601,null,null,null
0.164497,null,1.01936,null,null
-0.268296,-0.9429,null,null,null
0.193059,null,1.33784,null,null
-0.511265,-0.57815,null,null,null
0.223218,null,1.00637,null,null
-0.275547,-0.371314,null,null,null
0.266563,null,1.22022,null,null
-0.401207,-0.348828,null,null,null
-0.249541,null,1.32986,null,null
-0.59822,-0.367214,null,null,null
-0.28691,null,1.31751,null,null
-0.472513,-0.368106,null,null,null
-0.309396,null,2.10218,null,null
-0.222514,-0.113261,null,null,null
-0.182395,null,1.20731,null,null
0.0272355,-0.236763,null,null,null
-0.00234172,null,1.25124,null,null
-0.050418,-0.269622,null,null,null
0.0617575,null,1.41274,null,null
-0.224915,-0.299562,null,null,null
0.13512,null,1.12218,null,null
-0.465259,-0.0255947,null,null,null
-0.0487836,null,0.932955,null,null
0.0283404,0.450012,null,null,null
-0.053776,null,1.01783,null,null
-0.449916,0.21472,null,null,null
0.0291119,null,0.867995,null,null
-0.466487,0.282225,null,null,null
-0.45609,null,0.60818,null,null
-0.56447,0.0116196,null,null,null
-0.63241,null,1.10828,null,null
-0.53803,-0.0237845,null,null,null
-0.246675,null,1.20422,null,null
-0.976865,0.172677,null,null,null
-0.158274,null,1.57969,null,null
-0.8106,-0.242794,null,null,null
-0.473002,null,0.9767,null,null
-0.631985,-0.113024,null,null,null
-1.05782,null,1.87286,null,null
-0.900425,-0.1955,null,null,null
-1.54795,null,1.22677,null,null
-0.758895,-0.162293,null,null,null
-1.14594,null,0.83925,null,null
-0.61466,0.337168,null,null,null
-0.836145,null,1.15917,null,null
-0.7946,0.113623,null,null,null
-0.94109,null,1.2709,null,null
-0.88554,-0.0699045,null,null,null
-0.184291,null,1.71684,null,null
-0.89385,-0.220282,null,null,null
-0.402741,null,1.2798,null,null
-0.60006,0.098732,null,null,null
-0.015768,null,1.19164,null,null
-0.643585,-0.0452307,null,null,null
-0.201563,null,1.59251,null,null
-0.618115,0.161069,null,null,null
-0.253596,null,1.58197,null,null
-0.60682,0.0206715,null,null,null
-0.072986,null,1.44928,null,null
-0.89249,-0.233855,null,null,null
0.00267125,null,1.39408,null,null
-0.73941,-0.117644,null,null,null
-0.277809,null,1.38566,null,null
-0.784545,0.070437,null,null,null
-0.246092,null,1.29567,null,null
-0.798995,-0.294687,null,null,null
-0.484181,null,1.20782,null,null
-0.77865,-0.42114,null,null,null
-0.25667,null,1.61997,null,null
-0.63423,-0.480171,null,null,null
-0.125442,null,1.45185,null,null
-0.418737,-0.76636,null,null,null
-0.114172,null,1.89105,null,null
-0.8949,-0.62639,null,null,null
-0.0916345,null,2.01044,null,null
-0.736815,-0.758995,null,null,null
-0.448474,null,1.8142,null,null
-0.300846,-0.54804,null,null,null
-0.302489,null,1.46131,null,null
-0.349259,-0.866055,null,null,null
-0.112938,null,1.25279,null,null
0.0122525,-0.491237,null,null,null
0.264017,null,1.22846,null,null
0.0904135,-0.84054,null,null,null
0.74154,null,1.32444,null,null
0.406558,-0.676975,null,null,null
0.546385,null,1.40603,null,null
0.406558,-0.676975,null,null,null
0.546385,null,1.40603,null,null
0.316165,-0.249742,null,null,null
0.805745,null,1.32615,null,null
0.316165,-0.249742,null,null,null
0.805745,null,1.32615,null,null
0.32197,-0.329686,null,null,null
1.38275,null,1.07448,null,null
0.362906,-0.107241,null,null,null
1.03785,null,0.480837,null,null
0.469457,-0.426824,null,null,null
0.925055,null,0.319617,null,null
0.195631,-0.23357,null,null,null
1.33753,null,0.0337822,null,null
0.114269,-0.0502835,null,null,null
1.35279,null,0.347957,null,null
0.114269,-0.0502835,null,null,null
1.35279,null,0.347957,null,null
0.0115418,-0.0683295,null,null,null
1.94049,null,0.469355,null,null
0.169109,-0.324024,null,null,null
1.33638,null,0.797455,null,null
0.199727,-0.114517,null,null,null
1.24316,null,0.424356,null,null
0.336818,-0.230542,null,null,null
1.68392,null,0.438464,null,null
0.322792,-0.18346,null,null,null
1.53476,null,1.1283,null,null
0.389319,-0.224293,null,null,null
1.95631,null,0.938525,null,null
0.161826,-0.416542,null,null,null
1.49021,null,0.76474,null,null
0.225182,-0.208869,null,null,null
1.38109,null,0.842555,null,null
0.299458,-0.194572,null,null,null
1.55303,null,0.82921,null,null
0.106483,-0.17278,null,null,null
0.922485,null,0.89689,null,null
0.63365,-0.189966,null,null,null
0.49947,null,1.39006,null,null
0.468189,-0.0140192,null,null,null
0.726905,null,1.36909,null,null
0.594375,-0.192693,null,null,null
0.731905,null,1.18344,null,null
0.510075,-0.181481,null,null,null
1.40488,null,1.41025,null,null
0.50324,-0.481144,null,null,null
1.28685,null,1.37207,null,null
0.459693,-0.251051,null,null,null
0.680535,null,1.68017,null,null
0.394313,-0.0336856,null,null,null
1.06536,null,1.36391,null,null
0.390773,-0.098126,null,null,null
1.36741,null,1.19199,null,null
0.316621,-0.183409,null,null,null
1.8037,null,1.08387,null,null
0.25908,-0.302734,null,null,null
1.66946,null,1.59127,null,null
0.526675,-0.417019,null,null,null
1.59194,null,1.38982,null,null
0.447881,-0.331367,null,null,null
1.70802,null,1.01357,null,null
0.51334,-0.272936,null,null,null
1.59162,null,0.75032,null,null
0.577435,-0.295034,null,null,null
1.5167,null,0.95727,null,null
0.77505,-0.52915,null,null,null
1.71158,null,1.02024,null,null
0.51383,-0.293475,null,null,null
1.1921,null,1.14449,null,null
0.476654,-0.382021,null,null,null
1.34591,null,1.36621,null,null
0.57373,-0.51673,null,null,null
1.0015,null,0.746705,null,null
0.438968,-0.472917,null,null,null
1.23772,null,0.350948,null,null
0.54799,-0.432651,null,null,null
1.5076,null,0.66713,null,null
0.184497,-0.421803,null,null,null
1.28563,null,0.6216,null,null
0.420835,-0.421212,null,null,null
1.16101,null,0.79665,null,null
0.00350814,-0.380288,null,null,null
1.97347,null,0.665895,null,null
-0.064851,-0.0840285,null,null,null
1.57351,null,0.16267,null,null
-0.35837,-0.69805,null,null,null
1.95949,null,0.708095,null,null
-0.0971585,-0.532165,null,null,null
2.37577,null,1.07297,null,null
-0.0963805,-0.69733,null,null,null
2.15945,null,0.585375,null,null
0.185552,-0.853095,null,null,null
2.3344,null,0.599165,null,null
0.78488,-1.08635,null,null,null
1.98734,null,0.459798,null,null
1.14847,-0.740015,null,null,null
2.04944,null,0.651785,null,null
0.48432,-0.60295,null,null,null
1.80581,null,0.416475,null,null
0.439184,-0.842875,null,null,null
1.97884,null,0.498121,null,null
0.395912,-0.298586,null,null,null
2.45285,null,0.637335,null,null
0.479158,-0.3871,null,null,null
2.81239,null,-0.000272511,null,null
0.503105,-0.424661,null,null,null
3.16246,null,-0.0745265,null,null
0.67459,-0.435514,null,null,null
2.79173,null,-0.334927,null,null
0.67459,-0.435514,null,null,null
2.79173,null,-0.334927,null,null
0.63985,-0.592335,null,null,null
3.10609,null,-0.0212895,null,null
0.711335,-0.70352,null,null,null
2.78639,null,-0.512355,null,null
0.637155,-0.357642,null,null,null
2.64352,null,-0.62964,null,null
0.94166,-0.0338415,null,null,null
2.53556,null,-0.932345,null,null
1.16555,-0.257354,null,null,null
2.95107,null,-1.55114,null,null
0.744895,-0.348706,null,null,null
2.63714,null,-2.39497,null,null
0.71921,-0.284732,null,null,null
4.15172,null,-1.80662,null,null
0.443803,-0.410641,null,null,null
3.17755,null,-1.62181,null,null
0.5802,-0.357181,null,null,null
1.63352,null,-2.79087,null,null
0.439885,-0.522105,null,null,null
2.17691,null,-3.10347,null,null
0.481249,-0.771265,null,null,null
1.77097,null,-2.38986,null,null
0.33916,-0.65361,null,null,null
1.83495,null,-2.00484,null,null
0.479395,-0.59839,null,null,null
1.31703,null,-1.8957,null,null
0.347822,-0.412295,null,null,null
1.22432,null,-1.4867,null,null
0.458945,-0.499747,null,null,null
1.37266,null,-1.6175,null,null
0.166957,-0.691965,null,null,null
1.24064,null,-1.80222,null,null
0.0945785,-0.864405,null,null,null
1.16498,null,-2.26187,null,null
0.112507,-1.00015,null,null,null
1.15599,null,-1.90707,null,null
0.112507,-1.00015,null,null,null
1.15599,null,-1.90707,null,null
-0.0019246,-0.81462,null,null,null
1.03516,null,-2.37806,null,null
0.111845,-0.705315,null,null,null
1.52865,null,-2.40813,null,null
0.114767,-0.64638,null,null,null
2.3466,null,-1.85659,null,null
0.371813,-0.600125,null,null,null
3.13637,null,-2.09389,null,null
0.115881,-0.651215,null,null,null
2.50872,null,-2.19753,null,null
0.643885,-0.572995,null,null,null
1.40509,null,-2.0759,null,null
0.643885,-0.572995,null,null,null
1.40509,null,-2.0759,null,null
0.338605,-0.739945,null,null,null
1.55312,null,-1.92623,null,null
0.314536,-0.926605,null,null,null
1.45407,null,-1.6748,null,null
0.373603,-0.645765,null,null,null
1.90826,null,-2.13733,null,null
0.232047,-0.67067,null,null,null
1.43406,null,-1.68944,null,null
0.432713,-0.63501,null,null,null
1.78066,null,-1.56038,null,null
0.337603,-0.576625,null,null,null
1.68551,null,-1.87462,null,null
0.142163,-0.77862,null,null,null
1.8174,null,-1.74036,null,null
0.457834,-1.03517,null,null,null
1.22191,null,-1.35186,null,null
-0.224339,-0.940665,null,null,null
0.998455,null,-1.34316,null,null
-0.120778,-0.833225,null,null,null
0.74925,null,-1.42928,null,null
0.221463,-0.842595,null,null,null
0.70249,null,-1.67757,null,null
0.221463,-0.842595,null,null,null
0.70249,null,-1.67757,null,null
0.416262,-0.77873,null,null,null
0.756255,null,-1.53993,null,null
0.606345,-0.69592,null,null,null
0.534745,null,-1.40969,null,null
0.75249,-0.753635,null,null,null
-0.0156014,null,-1.02235,null,null
0.93796,-0.76036,null,null,null
0.128315,null,-1.10387,null,null
0.901895,-0.6466,null,null,null
0.086262,null,-1.42703,null,null
1.00696,-0.652865,null,null,null
0.169414,null,-1.19597,null,null
0.86386,-0.88242,null,null,null
0.22279,null,-1.45962,null,null
0.73508,-0.89314,null,null,null
0.816675,null,-1.56373,null,null
0.5852,-1.21184,null,null,null
0.232117,null,-2.01805,null,null
0.61187,-1.06502,null,null,null
0.00232584,null,-1.70911,null,null
0.959805,-0.918045,null,null,null
0.130443,null,-2.28392,null,null
0.565735,-0.85176,null,null,null
0.378621,null,-2.05856,null,null
0.28567,-0.77905,null,null,null
0.490227,null,-2.55174,null,null
0.70263,-0.930645,null,null,null
0.0827505,null,-3.27022,null,null
0.79808,-0.50506,null,null,null
-0.089911,null,-1.98629,null,null
0.79808,-0.50506,null,null,null
-0.089911,null,-1.98629,null,null
0.57456,-0.66253,null,null,null
-0.188178,null,-2.104,null,null
0.461898,-0.405342,null,null,null
-0.54683,null,-2.25151,null,null
0.67893,-0.725885,null,null,null
-0.262199,null,-2.30153,null,null
0.333532,-0.614025,null,null,null
-0.458904,null,-2.28192,null,null
0.289675,-0.274179,null,null,null
-0.124919,null,-2.39024,null,null
0.278327,-0.638575,null,null,null
-1.17637,null,-2.4655,null,null
0.298318,-0.639505,null,null,null
-1.56037,null,-2.56161,null,null
0.542025,-0.257248,null,null,null
-0.859955,null,-2.1995,null,null
0.67243,-0.0467533,null,null,null
0.0049439,null,-1.76909,null,null
0.58043,0.0384172,null,null,null
0.062464,null,-1.35725,null,null
0.632925,0.187328,null,null,null
0.355852,null,-1.95729,null,null
0.81326,-0.05404,null,null,null
0.660785,null,-1.46393,null,null
0.635035,-0.116821,null,null,null
0.76524,null,-1.13043,null,null
0.58068,-0.24278,null,null,null
0.960065,null,-0.88048,null,null
0.81922,-0.159058,null,null,null
0.535615,null,-0.933915,null,null
0.566235,-0.159201,null,null,null
0.65946,null,-0.831745,null,null
0.582145,-0.0188531,null,null,null
0.620185,null,-0.651195,null,null
0.64951,0.064026,null,null,null
