ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.436676,0.083607,null,null,null
1.93202,null,-1.02271,null,null
0.55976,-0.108872,null,null,null
1.66452,null,-0.68044,null,null
0.53144,-0.0467755,null,null,null
1.44403,null,-0.90919,null,null
0.571225,0.112063,null,null,null
1.62285,null,-1.35875,null,null
0.571225,0.112063,null,null,null
1.62285,null,-1.35875,null,null
0.52615,-0.0671825,null,null,null
1.94033,null,-0.246908,null,null
0.57722,0.0308607,null,null,null
1.21039,null,-0.364619,null,null
0.67452,-0.0915525,null,null,null
1.01242,null,0.219646,null,null
0.65046,0.0859145,null,null,null
1.15494,null,-0.0485514,null,null
1.07526,0.389026,null,null,null
0.733925,null,-0.251472,null,null
1.03716,-0.0113303,null,null,null
0.512675,null,-0.57076,null,null
0.95509,0.140096,null,null,null
0.415087,null,-1.2005,null,null
0.85165,0.0730175,null,null,null
0.637475,null,-1.06201,null,null
0.479681,-0.0358432,null,null,null
0.078318,null,-0.251196,null,null
0.374903,0.125327,null,null,null
0.539225,null,-0.72719,null,null
0.641085,0.346587,null,null,null
0.516875,null,-0.923,null,null
0.67577,0.474533,null,null,null
0.54601,null,-1.03924,null,null
0.85246,0.140151,null,null,null
0.671445,null,-0.639915,null,null
0.83737,0.653635,null,null,null
0.52177,null,-0.681145,null,null
0.83737,0.653635,null,null,null
0.52177,null,-0.681145,null,null
1.11726,0.925975,null,null,null
0.319837,null,-0.774215,null,null
0.723485,1.27158,null,null,null
0.191314,null,-1.05492,null,null
0.82291,1.04977,null,null,null
-0.324423,null,-1.21924,null,null
0.366986,0.951555,null,null,null
-0.444736,null,-0.87102,null,null
0.589885,1.57466,null,null,null
-0.134209,null,-1.2357,null,null
0.767425,1.56773,null,null,null
-0.0338275,null,-0.92357,null,null
0.96614,1.2169,null,null,null
-0.391154,null,-0.919395,null,null
0.187925,1.74659,null,null,null
-0.376391,null,-1.26459,null,null
0.572665,1.56428,null,null,null
-0.533505,null,-1.06401,null,null
0.925775,1.49256,null,null,null
-1.20215,null,-1.04273,null,null
0.312107,1.43904,null,null,null
-0.880645,null,-1.02099,null,null
0.584155,2.40792,null,null,null
-0.91314,null,-0.59472,null,null
0.772925,2.84944,null,null,null
-0.740465,null,-0.164625,null,null
0.500525,2.64554,null,null,null
-0.779755,null,-0.0479472,null,null
0.181512,2.49496,null,null,null
-0.71396,null,-0.267832,null,null
0.0841215,2.24436,null,null,null
-0.77853,null,0.192477,null,null
-0.341651,1.64827,null,null,null
-0.694695,null,0.293774,null,null
-0.0199454,1.64697,null,null,null
-0.585225,null,0.193292,null,null
0.075564,2.33449,null,null,null
-0.71259,null,-0.00408307,null,null
0.256445,1.93152,null,null,null
-0.62716,null,-0.105896,null,null
0.411376,1.2311,null,null,null
-0.42421,null,-0.159147,null,null
0.147985,1.21301,null,null,null
-0.579595,null,-0.297011,null,null
0.215714,0.9493,null,null,null
-0.702795,null,-0.266016,null,null
0.263341,0.952265,null,null,null
-0.90224,null,-0.165951,null,null
0.287586,0.517495,null,null,null
-0.841915,null,-0.0303004,null,null
0.11181,0.446319,null,null,null
-0.75058,null,-0.057545,null,null
0.368868,0.341124,null,null,null
-0.66913,null,-0.00790495,null,null
0.000228961,-0.0708055,null,null,null
-0.880255,null,0.116565,null,null
0.102171,0.0400935,null,null,null
-0.877935,null,0.0078602,null,null
0.0556075,-0.175534,null,null,null
-1.28279,null,0.0228026,null,null
-0.0902515,-0.186443,null,null,null
-1.13975,null,-0.191872,null,null
-0.131169,-0.138951,null,null,null
-1.35444,null,-0.00081111,null,null
-0.192223,-0.0648105,null,null,null
-1.08533,null,-0.207375,null,null
-0.238483,0.231348,null,null,null
-1.06204,null,0.127408,null,null
-0.051669,0.071322,null,null,null
-1.0236,null,0.220883,null,null
-0.165683,-0.0584735,null,null,null
-1.19981,null,0.129229,null,null
0.0981165,-0.0076426,null,null,null
-1.14796,null,-0.0494408,null,null
0.107372,-0.066456,null,null,null
-1.31723,null,0.62201,null,null
0.138486,0.189416,null,null,null
-0.92266,null,0.238118,null,null
0.0373532,0.241432,null,null,null
-1.13946,null,0.2597,null,null
0.227813,0.503935,null,null,null
-1.27596,null,0.356218,null,null
0.15502,0.221894,null,null,null
-1.12681,null,0.530775,null,null
0.104489,0.536075,null,null,null
-1.297,null,1.23468,null,null
0.101338,0.550915,null,null,null
-1.07455,null,0.70724,null,null
0.143761,0.724225,null,null,null
-1.02787,null,1.16924,null,null
0.0274364,0.767825,null,null,null
-1.25802,null,1.07496,null,null
0.215238,0.588005,null,null,null
-1.46019,null,0.542145,null,null
0.155159,0.613545,null,null,null
-1.40949,null,0.95299,null,null
0.23102,0.63584,null,null,null
-1.37773,null,0.566855,null,null
0.439282,0.760945,null,null,null
-1.27648,null,0.95506,null,null
0.404564,0.92924,null,null,null
-1.31194,null,0.685365,null,null
0.164708,0.70715,null,null,null
-2.61659,null,0.69549,null,null
0.214317,0.97628,null,null,null
-2.56471,null,0.82762,null,null
0.289561,0.76441,null,null,null
-2.61663,null,0.63635,null,null
0.275901,0.784615,null,null,null
-2.53155,null,1.25072,null,null
0.485094,0.93422,null,null,null
-1.37464,null,1.00021,null,null
0.563105,0.816535,null,null,null
-1.16617,null,1.61006,null,null
0.57322,0.81578,null,null,null
-1.59244,null,1.16365,null,null
0.878755,0.944305,null,null,null
-0.94051,null,1.03396,null,null
0.385377,0.758815,null,null,null
-0.891085,null,1.34856,null,null
0.437369,0.830775,null,null,null
-0.93716,null,1.15162,null,null
0.61214,0.95497,null,null,null
-1.08617,null,0.816815,null,null
0.605855,1.16719,null,null,null
-0.601345,null,0.78349,null,null
1.02003,0.96197,null,null,null
-0.70073,null,0.894145,null,null
0.82817,1.41334,null,null,null
-0.65605,null,0.535545,null,null
1.07774,1.45003,null,null,null
-0.613035,null,1.03604,null,null
1.20409,1.72986,null,null,null
-1.15108,null,1.27697,null,null
0.79381,2.07151,null,null,null
-0.873945,null,0.94346,null,null
0.65115,1.32594,null,null,null
-1.43106,null,0.85648,null,null
0.94214,1.22714,null,null,null
-1.05839,null,1.45571,null,null
1.20785,1.52554,null,null,null
-0.94721,null,1.08942,null,null
1.12316,1.50188,null,null,null
-1.42802,null,1.16867,null,null
1.88872,1.47386,null,null,null
-1.0608,null,1.68188,null,null
1.50768,1.20067,null,null,null
-1.2604,null,1.45823,null,null
1.67093,1.46545,null,null,null
-0.8116,null,1.6164,null,null
1.24344,1.35525,null,null,null
-1.16869,null,2.01104,null,null
2.16452,1.34083,null,null,null
-0.706945,null,1.45989,null,null
1.36788,1.67389,null,null,null
-1.02463,null,0.642455,null,null
0.82562,1.25412,null,null,null
-0.932215,null,0.68953,null,null
1.12889,1.1783,null,null,null
-0.375754,null,0.61386,null,null
1.4966,1.22159,null,null,null
-0.89461,null,0.3821,null,null
1.4966,1.22159,null,null,null
-0.89461,null,0.3821,null,null
1.2852,0.918675,null,null,null
-0.495065,null,0.438408,null,null
1.39745,1.32514,null,null,null
-0.69566,null,0.310839,null,null
1.35612,1.08468,null,null,null
-0.68915,null,0.732865,null,null
2.04867,1.19925,null,null,null
-0.75327,null,0.659085,null,null
1.87471,0.81919,null,null,null
-1.23228,null,0.81937,null,null
1.70356,0.745205,null,null,null
-1.25229,null,0.346774,null,null
1.47999,0.72579,null,null,null
-1.23816,null,0.310596,null,null
1.36414,1.12293,null,null,null
-1.32713,null,0.00902005,null,null
1.59801,0.504145,null,null,null
-1.6564,null,-0.0995965,null,null
1.35542,0.5562,null,null,null
-1.38319,null,-0.092312,null,null
1.55166,0.86169,null,null,null
-1.22241,null,0.0490548,null,null
1.28608,0.500335,null,null,null
-1.03465,null,0.0174295,null,null
1.16491,0.655245,null,null,null
-0.912635,null,0.347526,null,null
1.16601,0.62918,null,null,null
-0.803785,null,0.667045,null,null
1.2206,0.350724,null,null,null
-0.79576,null,0.340417,null,null
1.44305,0.0773025,null,null,null
-0.591555,null,0.555645,null,null
1.01741,-0.025181,null,null,null
-0.68465,null,0.830145,null,null
1.25116,-0.140537,null,null,null
-0.75542,null,1.32407,null,null
1.23497,-0.240551,null,null,null
-0.391455,null,0.956865,null,null
1.26489,-0.52049,null,null,null
-0.297435,null,0.822195,null,null
1.76507,-0.158455,null,null,null
-0.224506,null,0.842575,null,null
1.45808,-0.208296,null,null,null
-0.143322,null,0.71423,null,null
1.40758,0.33006,null,null,null
-0.263975,null,0.78884,null,null
1.36678,0.135278,null,null,null
-0.278332,null,0.486244,null,null
1.20801,0.0947295,null,null,null
-0.654165,null,0.408164,null,null
1.14778,0.029227,null,null,null
-0.546055,null,0.367534,null,null
1.2771,-0.101878,null,null,null
-0.584795,null,0.187495,null,null
1.2771,-0.101878,null,null,null
-0.584795,null,0.187495,null,null
1.36349,0.276963,null,null,null
-0.67035,null,0.177485,null,null
1.29669,0.067026,null,null,null
-0.54783,null,0.372661,null,null
1.45707,-0.156529,null,null,null
-0.65086,null,0.321456,null,null
1.70321,-0.781005,null,null,null
-0.450265,null,0.0187499,null,null
1.49216,-0.722665,null,null,null
-0.57767,null,-0.0064964,null,null
1.13674,-0.67568,null,null,null
-0.488526,null,-0.249815,null,null
1.54199,-1.17476,null,null,null
-0.58735,null,-0.392168,null,null
1.63722,-0.47249,null,null,null
-0.361434,null,-0.041687,null,null
1.26548,-0.450051,null,null,null
-0.722215,null,-0.0204912,null,null
1.26208,-0.499798,null,null,null
-0.671215,null,0.206612,null,null
1.15587,-0.692715,null,null,null
-0.892175,null,0.38214,null,null
1.06778,-0.366548,null,null,null
-0.83978,null,0.32725,null,null
1.37187,-0.251999,null,null,null
-0.9503,null,0.12516,null,null
2.10121,-1.0095,null,null,null
-0.77419,null,0.0595825,null,null
2.10121,-1.0095,null,null,null
-0.77419,null,0.0595825,null,null
1.52856,-0.35193,null,null,null
-0.715045,null,0.0404048,null,null
1.82232,-0.65515,null,null,null
-0.450568,null,-0.0239565,null,null
1.50446,-0.285182,null,null,null
-0.491995,null,-0.0814525,null,null
1.40853,-0.541105,null,null,null
-0.404666,null,0.0540275,null,null
0.95702,-0.558655,null,null,null
-0.343639,null,0.0919085,null,null
1.38267,-0.691285,null,null,null
-0.34464,null,0.00460525,null,null
1.53721,-0.62247,null,null,null
-0.414497,null,0.118432,null,null
1.356,-0.667035,null,null,null
-0.315725,null,0.148916,null,null
1.2267,-0.343585,null,null,null
-0.356188,null,0.063619,null,null
1.28422,-0.074471,null,null,null
-0.423815,null,0.13601,null,null
1.26776,-0.0915785,null,null,null
-0.343305,null,-0.07936,null,null
1.37287,0.0072142,null,null,null
-0.279606,null,-0.109358,null,null
1.16209,0.276321,null,null,null
-0.497732,null,0.118893,null,null
1.32671,-0.151787,null,null,null
-0.32639,null,-0.0514015,null,null
1.13359,0.0102622,null,null,null
-0.311134,null,0.0592735,null,null
0.932095,-0.398998,null,null,null
-0.19649,null,-0.00452312,null,null
1.01355,-0.0601795,null,null,null
-0.28638,null,-0.0249346,null,null
1.39024,-0.42571,null,null,null
-0.42234,null,0.0215352,null,null
0.904125,-0.495779,null,null,null
-0.356129,null,0.0197164,null,null
0.967755,-0.300531,null,null,null
-0.666225,null,-0.068344,null,null
0.974315,-0.64984,null,null,null
-0.323306,null,-0.235123,null,null
1.01002,-0.58471,null,null,null
-0.148098,null,-0.229281,null,null
1.31754,-0.357683,null,null,null
-0.561725,null,-0.186013,null,null
1.11943,0.108449,null,null,null
-0.499887,null,-0.192687,null,null
1.35943,0.154417,null,null,null
-0.359212,null,-0.247121,null,null
0.99295,-0.141859,null,null,null
-0.294233,null,-0.0268688,null,null
0.95814,-0.309557,null,null,null
-0.152188,null,-0.083721,null,null
1.04841,-0.103193,null,null,null
-0.313256,null,-0.00473151,null,null
1.10463,-0.63949,null,null,null
-0.224163,null,-0.289493,null,null
1.28936,-0.691265,null,null,null
-0.437063,null,-0.298069,null,null
1.03843,-0.584215,null,null,null
-0.107562,null,-0.399498,null,null
1.18511,-0.776555,null,null,null
-0.20511,null,-0.142194,null,null
0.946785,-0.69895,null,null,null
-0.385091,null,0.0453037,null,null
0.721585,-0.815915,null,null,null
-0.39758,null,0.206833,null,null
0.81231,-0.959535,null,null,null
-0.307535,null,0.193547,null,null
1.06988,-0.66167,null,null,null
-0.216126,null,-0.060066,null,null
1.39785,-0.91979,null,null,null
-0.0967275,null,0.00052272,null,null
1.01009,-1.13038,null,null,null
-0.327952,null,-0.179325,null,null
1.01009,-1.13038,null,null,null
-0.327952,null,-0.179325,null,null
1.32397,-1.02422,null,null,null
-0.512225,null,-0.361652,null,null
1.7164,0.008272,null,null,null
-0.484559,null,-0.00156897,null,null
0.99733,-0.283115,null,null,null
-0.488316,null,0.0587075,null,null
1.09902,-0.215074,null,null,null
-0.272278,null,0.08765,null,null
1.02181,-0.200599,null,null,null
-0.54601,null,0.250211,null,null
1.02181,-0.200599,null,null,null
-0.54601,null,0.250211,null,null
1.05652,-0.395711,null,null,null
-0.551665,null,0.33698,null,null
1.0224,-0.402741,null,null,null
-0.366125,null,0.375574,null,null
1.1568,-0.50279,null,null,null
-0.504265,null,0.574205,null,null
0.449506,-0.56503,null,null,null
-0.485638,null,0.654155,null,null
0.726155,-0.382007,null,null,null
-0.581395,null,0.62508,null,null
0.68944,-0.359157,null,null,null
-0.54602,null,0.137716,null,null
0.638395,-0.309393,null,null,null
-0.485951,null,0.32091,null,null
0.607425,-0.355558,null,null,null
-0.61004,null,0.257495,null,null
0.693955,-0.299447,null,null,null
-0.643005,null,0.174786,null,null
0.254474,-0.544825,null,null,null
-0.90855,null,0.104357,null,null
0.321854,-0.745415,null,null,null
-0.625855,null,0.10283,null,null
0.321854,-0.745415,null,null,null
-0.625855,null,0.10283,null,null
0.434603,-0.899385,null,null,null
-0.94743,null,0.193213,null,null
0.57984,-0.927715,null,null,null
-0.58159,null,-0.165677,null,null
0.267483,-0.794625,null,null,null
-0.894715,null,-0.192623,null,null
0.759035,-0.682175,null,null,null
-0.64035,null,-0.364273,null,null
0.738085,-0.64387,null,null,null
-0.40194,null,-0.172235,null,null
0.855245,-0.705415,null,null,null
-0.4495,null,-0.469444,null,null
0.976105,-0.407224,null,null,null
-0.59045,null,-0.52659,null,null
0.72641,0.0238551,null,null,null
-0.44962,null,-0.276217,null,null
0.73657,-0.181227,null,null,null
-0.820045,null,-0.52308,null,null
0.83958,-0.228343,null,null,null
-1.02052,null,0.237336,null,null
0.70124,-0.173041,null,null,null
-0.661255,null,-0.243154,null,null
0.583615,-0.130769,null,null,null
-0.555035,null,-0.135102,null,null
0.838295,-0.23537,null,null,null
-0.395832,null,-0.0697615,null,null
0.68961,-0.225291,null,null,null
-0.153863,null,-0.209146,null,null
0.647275,-0.26497,null,null,null
-0.0878585,null,-0.234895,null,null
0.647275,-0.26497,null,null,null
-0.0878585,null,-0.234895,null,null
0.56301,-0.197277,null,null,null
-0.63313,null,-0.229306,null,null
0.422189,-0.257796,null,null,null
-0.182913,null,0.0606345,null,null
0.357536,-0.194863,null,null,null
-0.157563,null,0.088357,null,null
0.366623,-0.332698,null,null,null
-0.429665,null,0.134764,null,null
0.368007,-0.198237,null,null,null
-0.776005,null,-0.268199,null,null
0.239045,-0.168173,null,null,null
-1.01496,null,-0.457388,null,null
0.506565,-0.0241379,null,null,null
-1.43154,null,-0.91018,null,null
0.5176,0.0777895,null,null,null
-1.49846,null,-0.820635,null,null
0.5176,0.0777895,null,null,null
-1.49846,null,-0.820635,null,null
0.665735,0.00457469,null,null,null
-1.75341,null,-0.0314719,null,null
0.65607,-0.0730585,null,null,null
-1.77161,null,-0.204124,null,null
0.66672,-0.20168,null,null,null
-1.99024,null,-0.375038,null,null
0.576165,-0.17159,null,null,null
-2.41268,null,-1.24978,null,null
0.734415,-0.237556,null,null,null
-1.72589,null,-0.88719,null,null
0.69311,-0.60479,null,null,null
-2.056,null,-0.40632,null,null
0.52087,-0.624345,null,null,null
-1.71866,null,0.58618,null,null
0.619865,-0.7457,null,null,null
-1.31068,null,0.58395,null,null
0.678305,-0.710615,null,null,null
-0.846895,null,0.528185,null,null
0.465925,-0.88251,null,null,null
-0.977215,null,0.69138,null,null
0.76078,-0.894955,null,null,null
-1.47684,null,0.758345,null,null
0.60176,-0.450918,null,null,null
-1.12584,null,0.150092,null,null
1.13455,-0.473029,null,null,null
-1.22639,null,0.231299,null,null
0.91228,-0.162376,null,null,null
-1.07769,null,0.256503,null,null
1.26903,-0.346131,null,null,null
-1.16514,null,0.633025,null,null
1.68772,-0.0212943,null,null,null
-1.33862,null,0.867065,null,null
1.56866,-0.52563,null,null,null
-1.0994,null,0.9687,null,null
1.56463,-0.88231,null,null,null
-0.83223,null,1.18305,null,null
1.26733,-0.921875,null,null,null
-0.612965,null,1.13975,null,null
0.9399,-0.810585,null,null,null
-0.835515,null,1.12393,null,null
0.90979,-1.06154,null,null,null
-0.80799,null,1.48714,null,null
1.01602,-0.997885,null,null,null
-0.925675,null,0.79087,null,null
1.03857,-0.85529,null,null,null
-1.07894,null,0.70169,null,null
0.927075,-0.75648,null,null,null
-1.13978,null,0.69402,null,null
0.86471,-0.780465,null,null,null
-0.56006,null,0.57854,null,null
0.72934,-0.935425,null,null,null
-0.63626,null,0.71845,null,null
0.292019,-0.828155,null,null,null
-0.780225,null,0.67146,null,null
0.193035,-0.7849,null,null,null
-0.664115,null,0.474931,null,null
0.0329983,-0.479591,null,null,null
-0.8314,null,0.495883,null,null
0.189894,-0.406972,null,null,null
-1.07237,null,0.487708,null,null
0.176319,-0.326348,null,null,null
-1.04654,null,0.5756,null,null
0.385497,-0.491362,null,null,null
-1.20507,null,0.122885,null,null
0.123431,-0.58013,null,null,null
-0.979395,null,0.575085,null,null
0.18475,-0.672245,null,null,null
-1.41765,null,0.575505,null,null
-0.033764,-0.498395,null,null,null
-0.920435,null,0.333028,null,null
-0.316924,-0.51039,null,null,null
-1.23934,null,0.346434,null,null
-0.194143,-0.405495,null,null,null
-0.153547,null,0.61776,null,null
-0.0779675,-0.351678,null,null,null
-0.500055,null,0.892145,null,null
-0.067142,-0.48483,null,null,null
-0.458931,null,0.539375,null,null
-0.00335537,-0.640015,null,null,null
-0.475326,null,0.729085,null,null
-0.192058,-0.82094,null,null,null
-0.321515,null,1.03436,null,null
-0.47949,-0.69814,null,null,null
-0.465452,null,0.91102,null,null
-0.29503,-1.5274,null,null,null
-0.882145,null,0.67048,null,null
0.469956,-1.71162,null,null,null
-0.898695,null,0.116945,null,null
0.52989,-1.25655,null,null,null
-0.652295,null,0.00156266,null,null
0.487803,-1.78761,null,null,null
-0.75291,null,0.212369,null,null
0.0327291,-1.62142,null,null,null
-0.68734,null,0.272454,null,null
-0.272247,-1.6455,null,null,null
-0.58321,null,0.244344,null,null
-0.616,-1.34306,null,null,null
-0.6532,null,0.10798,null,null
-0.71649,-1.90358,null,null,null
-0.5963,null,-0.0412606,null,null
-0.390396,-2.54131,null,null,null
-0.71191,null,0.0090138,null,null
-0.547915,-2.81311,null,null,null
-0.561185,null,0.127618,null,null
-0.727335,-2.74948,null,null,null
-0.352874,null,0.23637,null,null
-1.64683,-2.66974,null,null,null
-0.791235,null,0.366947,null,null
-1.4566,-3.12588,null,null,null
-0.63509,null,0.353645,null,null
-1.28547,-3.53435,null,null,null
-0.393603,null,0.354709,null,null
-1.10163,-3.02431,null,null,null
-0.69249,null,0.45295,null,null
-0.600335,-3.58945,null,null,null
-0.601735,null,0.483094,null,null
-0.391578,-3.04813,null,null,null
-0.528795,null,0.436815,null,null
0.00308052,-2.83909,null,null,null
-0.6446,null,0.490965,null,null
0.00308052,-2.83909,null,null,null
-0.6446,null,0.490965,null,null
-0.078144,-3.07274,null,null,null
-0.619805,null,1.06027,null,null
1.10683,-2.80377,null,null,null
-0.363152,null,0.71072,null,null
1.10683,-2.80377,null,null,null
-0.363152,null,0.71072,null,null
1.44344,-3.18952,null,null,null
-0.326425,null,0.56297,null,null
1.99444,-3.94412,null,null,null
-0.367572,null,0.26051,null,null
2.64859,-4.34764,null,null,null
-0.357148,null,0.47994,null,null
2.63243,-4.34802,null,null,null
-0.248914,null,0.438088,null,null
3.33759,-5.6094,null,null,null
-0.110884,null,0.57286,null,null
2.85942,-5.76815,null,null,null
-0.310011,null,0.71013,null,null
4.35447,-6.90395,null,null,null
-0.475289,null,0.481305,null,null
5.2038,-8.2301,null,null,null
-0.225867,null,0.322802,null,null
3.25102,-8.91285,null,null,null
-0.59429,null,0.378125,null,null
5.2303,-8.25475,null,null,null
-0.493395,null,0.316288,null,null
6.07965,-11.8171,null,null,null
-0.596885,null,0.510845,null,null
9.11445,-9.87635,null,null,null
-0.72056,null,0.411819,null,null
8.1469,-7.4712,null,null,null
-0.853015,null,0.248892,null,null
7.4105,-10.8235,null,null,null
-0.811085,null,-0.0292944,null,null
7.08845,-7.0142,null,null,null
-0.80041,null,-0.137206,null,null
7.07185,-6.37835,null,null,null
-0.423527,null,-0.0683285,null,null
11.2619,-4.6945,null,null,null
-0.595565,null,0.0143565,null,null
11.0577,-5.38045,null,null,null
