ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.337238,null,-0.0493845,null,null
0.164634,-0.0412534,null,null,null
0.366901,null,-0.0610905,null,null
0.122784,-0.0514075,null,null,null
0.288711,null,-0.089264,null,null
0.1433,-0.0410633,null,null,null
0.347239,null,-0.109085,null,null
0.187583,-0.0499296,null,null,null
0.291502,null,-0.0957835,null,null
0.160099,-0.0260916,null,null,null
0.246407,null,-0.109484,null,null
0.0677165,-0.00206327,null,null,null
0.247267,null,-0.119035,null,null
0.09945,0.0339472,null,null,null
0.301156,null,-0.163434,null,null
0.041291,0.0257459,null,null,null
0.306092,null,-0.153517,null,null
0.0466114,0.0202714,null,null,null
0.333139,null,-0.22308,null,null
0.0426264,0.0155154,null,null,null
0.279624,null,-0.105068,null,null
0.0857015,-0.030481,null,null,null
0.237136,null,-0.114377,null,null
0.109158,-0.0276573,null,null,null
0.335577,null,-0.103262,null,null
0.0741595,-0.0056046,null,null,null
0.391175,null,-0.121623,null,null
0.0422631,-0.041924,null,null,null
0.311412,null,-0.125758,null,null
0.055145,-0.0109601,null,null,null
0.276807,null,-0.0754945,null,null
0.131635,-0.000438139,null,null,null
0.33484,null,-0.115634,null,null
0.110063,-0.00808225,null,null,null
0.299167,null,-0.10461,null,null
0.128032,-0.0211376,null,null,null
0.311119,null,-0.145585,null,null
0.046991,0.0163689,null,null,null
0.302357,null,-0.150665,null,null
0.0342121,0.0087605,null,null,null
0.271874,null,-0.167148,null,null
-0.053619,-0.00340377,null,null,null
0.307349,null,-0.126721,null,null
-0.053619,-0.00340378,null,null,null
0.307349,null,-0.126721,null,null
-0.145767,-0.0456857,null,null,null
0.370586,null,-0.0757135,null,null
-0.157243,0.0286031,null,null,null
0.373181,null,0.0323616,null,null
-0.149307,0.0122936,null,null,null
0.407112,null,0.0403008,null,null
-0.131676,-0.00403793,null,null,null
0.386445,null,0.056763,null,null
-0.0475872,-0.0249941,null,null,null
0.363247,null,0.0869585,null,null
-0.0553965,-0.0187616,null,null,null
0.391211,null,0.101238,null,null
-0.0662445,0.0488022,null,null,null
0.389773,null,0.0846715,null,null
-0.0120417,-0.0121658,null,null,null
0.460029,null,0.11337,null,null
-0.076375,0.0639505,null,null,null
0.457307,null,0.114027,null,null
-0.076375,0.0639505,null,null,null
0.457307,null,0.114027,null,null
-0.088425,0.00177483,null,null,null
0.441978,null,0.061661,null,null
-0.016456,0.018705,null,null,null
0.410261,null,0.0599675,null,null
-0.0181039,-0.0158544,null,null,null
0.36598,null,-0.0366671,null,null
-0.033297,0.00473421,null,null,null
0.392868,null,0.020445,null,null
-0.0306408,0.00870395,null,null,null
0.404535,null,-0.0402049,null,null
0.081747,-0.0055507,null,null,null
0.388813,null,0.0330529,null,null
0.0230527,0.0459063,null,null,null
0.358549,null,0.05029,null,null
0.012258,-0.0477887,null,null,null
0.327433,null,0.066499,null,null
0.0231948,-0.0464258,null,null,null
0.359969,null,0.0475396,null,null
0.110675,-0.063839,null,null,null
0.382757,null,0.077399,null,null
0.0944705,-0.0612475,null,null,null
0.371403,null,0.102843,null,null
0.145246,-0.0663495,null,null,null
0.382485,null,-0.0056573,null,null
0.145246,-0.0663495,null,null,null
0.382485,null,-0.0056573,null,null
0.0194668,-0.0195317,null,null,null
0.387886,null,0.0427447,null,null
0.150909,-0.0477718,null,null,null
0.377302,null,-0.00345978,null,null
0.0855405,-0.056026,null,null,null
0.313627,null,-0.0298125,null,null
0.112066,-0.070289,null,null,null
0.291508,null,0.0444024,null,null
0.122022,-0.0254733,null,null,null
0.344351,null,0.0326185,null,null
0.137916,-0.0361417,null,null,null
0.282487,null,-0.073399,null,null
0.080367,-0.0268853,null,null,null
0.26124,null,-0.154947,null,null
0.150974,-0.033668,null,null,null
0.287065,null,-0.075281,null,null
0.124739,0.00352668,null,null,null
0.35812,null,-0.0519095,null,null
0.097292,0.0667295,null,null,null
0.357826,null,-0.0524595,null,null
0.135654,0.0202744,null,null,null
0.353789,null,-0.12007,null,null
0.140629,0.0382576,null,null,null
0.409725,null,-0.10494,null,null
0.058183,0.0398853,null,null,null
0.363671,null,-0.119234,null,null
-0.0198901,-0.0136683,null,null,null
0.45751,null,-0.0139907,null,null
-0.00068139,-0.0062538,null,null,null
0.402583,null,-0.018036,null,null
0.073322,-0.0201755,null,null,null
0.44085,null,0.0100964,null,null
0.0814195,-0.0376951,null,null,null
0.448637,null,0.0672035,null,null
0.199024,-0.068369,null,null,null
0.396425,null,-0.061378,null,null
0.19023,-0.0272123,null,null,null
0.381302,null,-0.0402819,null,null
0.168976,-0.0143068,null,null,null
0.319933,null,-0.091188,null,null
0.060509,0.0231331,null,null,null
0.385037,null,-0.0153907,null,null
0.0893475,-0.0448149,null,null,null
0.287411,null,0.0904505,null,null
0.106572,-0.019546,null,null,null
0.325931,null,0.0939775,null,null
0.0343702,-0.0435922,null,null,null
0.278108,null,0.0128015,null,null
0.0406409,-0.0057576,null,null,null
0.267527,null,0.095587,null,null
0.068455,0.00705535,null,null,null
0.212516,null,0.14941,null,null
0.068455,0.00705535,null,null,null
0.212516,null,0.14941,null,null
0.072773,0.0108694,null,null,null
0.227331,null,0.09071,null,null
0.059157,-0.0485826,null,null,null
0.307754,null,0.085146,null,null
0.104417,-0.0288925,null,null,null
0.280915,null,0.0316814,null,null
0.185126,-0.078263,null,null,null
0.296204,null,0.0437087,null,null
0.100281,-0.056567,null,null,null
0.352378,null,0.0426629,null,null
0.153497,-0.0973755,null,null,null
0.400888,null,0.0585875,null,null
0.096453,-0.0215035,null,null,null
0.276197,null,0.114699,null,null
0.127654,-0.0298678,null,null,null
0.297911,null,0.079224,null,null
0.11041,-0.022073,null,null,null
0.324584,null,0.124518,null,null
0.0996665,0.0167055,null,null,null
0.27137,null,0.192215,null,null
0.124865,-0.053287,null,null,null
0.325793,null,0.21649,null,null
0.133445,-0.0423313,null,null,null
0.295166,null,0.153721,null,null
0.0745025,-0.0160221,null,null,null
0.35287,null,0.0828825,null,null
0.0984225,-0.06185,null,null,null
0.320844,null,0.0603505,null,null
-0.0328636,0.0160958,null,null,null
0.299341,null,0.0210069,null,null
-0.015455,0.00137526,null,null,null
0.297547,null,0.078182,null,null
-0.0635495,0.0135602,null,null,null
0.142874,null,0.087302,null,null
-0.0705845,0.0243128,null,null,null
0.095449,null,0.0694735,null,null
-0.0573785,-0.0483261,null,null,null
0.168593,null,0.0589425,null,null
-0.205647,0.065631,null,null,null
0.236707,null,0.11066,null,null
-0.191351,0.093899,null,null,null
0.293125,null,0.160134,null,null
-0.088581,0.056879,null,null,null
0.262211,null,0.190425,null,null
-0.0228852,0.0587945,null,null,null
0.258026,null,0.206085,null,null
-0.0761455,0.0763505,null,null,null
0.23501,null,0.159273,null,null
-0.0759545,0.082619,null,null,null
0.214133,null,0.177095,null,null
-0.125351,0.117856,null,null,null
0.256526,null,0.178632,null,null
-0.0698335,0.0266951,null,null,null
0.297985,null,0.249954,null,null
-0.076952,0.0270368,null,null,null
0.283024,null,0.258997,null,null
-0.053512,0.000992395,null,null,null
0.242784,null,0.292438,null,null
-0.0939875,0.0441933,null,null,null
0.304122,null,0.249735,null,null
-0.0939875,0.0441933,null,null,null
0.304122,null,0.249735,null,null
-0.104035,0.080124,null,null,null
0.282805,null,0.267257,null,null
-0.104137,0.0695555,null,null,null
0.221421,null,0.287691,null,null
-0.064123,0.0918415,null,null,null
0.266735,null,0.278433,null,null
-0.080245,0.056154,null,null,null
0.264658,null,0.339151,null,null
-0.133357,0.066273,null,null,null
0.268711,null,0.285365,null,null
-0.0703085,0.0806585,null,null,null
0.38681,null,0.210581,null,null
-0.0740825,0.0771165,null,null,null
0.321674,null,0.27565,null,null
0.00649675,0.0187895,null,null,null
0.215123,null,0.327825,null,null
-0.0515045,0.0440842,null,null,null
0.260732,null,0.32114,null,null
-0.0566895,0.03236,null,null,null
0.251439,null,0.366145,null,null
-0.079502,0.088467,null,null,null
0.133361,null,0.355486,null,null
-0.0324958,0.0556585,null,null,null
0.16793,null,0.328979,null,null
-0.0173246,-0.0107285,null,null,null
0.266524,null,0.321091,null,null
0.0178496,-0.0887675,null,null,null
0.275556,null,0.339254,null,null
-0.00342913,-0.0371881,null,null,null
0.27157,null,0.319244,null,null
0.00755955,-0.0246803,null,null,null
0.270809,null,0.224428,null,null
0.0414733,-0.0907685,null,null,null
0.277641,null,0.155802,null,null
0.0511665,-0.068065,null,null,null
0.260302,null,0.237045,null,null
0.054401,-0.0815855,null,null,null
0.324356,null,0.21646,null,null
-0.00765485,0.0259324,null,null,null
0.281848,null,0.224585,null,null
-0.0472597,0.0893565,null,null,null
0.326706,null,0.199112,null,null
-0.00544445,0.0887485,null,null,null
0.254452,null,0.248034,null,null
-0.028689,0.0656505,null,null,null
0.295777,null,0.244667,null,null
0.0303493,-0.0237136,null,null,null
0.262112,null,0.160175,null,null
-0.0248616,0.0424557,null,null,null
0.302036,null,0.315125,null,null
0.0180217,-0.0246226,null,null,null
0.30702,null,0.258113,null,null
0.0253178,-0.0249165,null,null,null
0.321161,null,0.153153,null,null
0.0289388,-0.062137,null,null,null
0.254136,null,0.193669,null,null
0.0289388,-0.062137,null,null,null
0.254136,null,0.193669,null,null
0.0306982,-0.0687615,null,null,null
0.263989,null,0.196837,null,null
0.0726095,-0.0895725,null,null,null
0.321533,null,0.165354,null,null
0.193442,-0.09317,null,null,null
0.347143,null,0.217383,null,null
0.207827,-0.1917,null,null,null
0.256854,null,0.150269,null,null
0.231981,-0.112918,null,null,null
0.199878,null,0.181436,null,null
0.219367,-0.157627,null,null,null
0.222726,null,0.123763,null,null
0.253825,-0.090123,null,null,null
0.226621,null,0.139441,null,null
0.262398,-0.06974,null,null,null
0.237445,null,0.177225,null,null
0.202874,-0.09539,null,null,null
0.295909,null,0.157674,null,null
0.202874,-0.09539,null,null,null
0.295909,null,0.157674,null,null
0.212034,-0.062642,null,null,null
0.175428,null,0.0950295,null,null
0.280722,-0.097092,null,null,null
0.331846,null,0.163059,null,null
0.254518,-0.0086867,null,null,null
0.274328,null,0.152222,null,null
0.305847,-0.061408,null,null,null
0.303115,null,0.121464,null,null
0.248274,-0.0797905,null,null,null
0.29224,null,0.137395,null,null
0.222103,-0.0779615,null,null,null
0.295839,null,0.170404,null,null
0.136209,-0.0792275,null,null,null
0.358227,null,0.10311,null,null
0.200194,-0.0570895,null,null,null
0.3439,null,0.154742,null,null
0.181643,-0.0493512,null,null,null
0.303567,null,0.256159,null,null
0.224623,-0.116541,null,null,null
0.350271,null,0.211594,null,null
0.222471,-0.090394,null,null,null
0.331838,null,0.281131,null,null
0.218164,-0.0475812,null,null,null
0.264658,null,0.312852,null,null
0.309194,0.0198679,null,null,null
0.297158,null,0.340959,null,null
0.267686,0.065669,null,null,null
0.336123,null,0.293312,null,null
0.262691,0.0135522,null,null,null
0.373529,null,0.207171,null,null
0.265372,0.0315528,null,null,null
0.381106,null,0.169999,null,null
0.232211,-0.012525,null,null,null
0.342127,null,0.11899,null,null
0.19435,-0.0291296,null,null,null
0.35021,null,0.0782415,null,null
0.149729,-0.0285056,null,null,null
0.365984,null,0.098128,null,null
0.151224,0.0269817,null,null,null
0.345011,null,0.0254829,null,null
0.097424,-0.00832415,null,null,null
0.362978,null,-0.000169914,null,null
0.086444,-0.0074157,null,null,null
0.381887,null,0.0302849,null,null
0.0766425,-0.0185789,null,null,null
0.35314,null,-0.0062953,null,null
0.114317,0.0236668,null,null,null
0.350521,null,-0.0448748,null,null
0.144684,-0.0265264,null,null,null
0.356206,null,-0.0663165,null,null
0.144684,-0.0265264,null,null,null
0.356206,null,-0.0663165,null,null
0.075517,0.0249748,null,null,null
0.361855,null,-0.0829795,null,null
0.068284,-0.0508215,null,null,null
0.330515,null,0.0257827,null,null
0.160962,-0.0137266,null,null,null
0.321235,null,-0.0476234,null,null
0.117971,-0.0150662,null,null,null
0.33804,null,-0.116069,null,null
0.113601,0.0428868,null,null,null
0.335496,null,-0.0866855,null,null
0.128691,0.078611,null,null,null
0.394201,null,-0.16721,null,null
0.154306,0.0204898,null,null,null
0.395305,null,-0.05756,null,null
0.0948625,-0.0173781,null,null,null
0.321835,null,-0.0339898,null,null
0.0651805,-0.0123932,null,null,null
0.37928,null,-0.00328535,null,null
0.066857,-0.00422909,null,null,null
0.34135,null,-0.017708,null,null
0.113709,0.0480213,null,null,null
0.36253,null,-0.0359975,null,null
0.006833,0.0263591,null,null,null
0.403838,null,-0.0649335,null,null
-0.151716,-0.0746955,null,null,null
0.391914,null,-0.105852,null,null
0.029675,-0.0436095,null,null,null
0.411281,null,-0.108506,null,null
-0.099389,-0.07646,null,null,null
0.355261,null,-0.0965275,null,null
-0.020896,-0.050932,null,null,null
0.348641,null,-0.0860985,null,null
-0.020896,-0.050932,null,null,null
0.348641,null,-0.0860985,null,null
0.0264604,0.0237059,null,null,null
0.324785,null,-0.093322,null,null
0.120148,-0.014747,null,null,null
0.311426,null,-0.122883,null,null
0.077134,-0.068762,null,null,null
0.37513,null,-0.0060343,null,null
0.0475799,0.0066528,null,null,null
0.364918,null,-0.064828,null,null
0.0688035,-0.0204874,null,null,null
0.316811,null,-0.107137,null,null
0.0981125,0.0108278,null,null,null
0.29138,null,-0.0050925,null,null
0.0160851,-0.112529,null,null,null
0.254082,null,0.024217,null,null
0.0778115,-0.188492,null,null,null
0.314081,null,-0.0406182,null,null
-0.0250209,-0.166178,null,null,null
0.37766,null,-0.0519205,null,null
-0.054994,-0.14996,null,null,null
0.326724,null,-0.0958455,null,null
-0.0570545,-0.200249,null,null,null
0.222246,null,-0.064971,null,null
-0.0410592,-0.245304,null,null,null
0.282181,null,-0.122443,null,null
-0.00106479,-0.193938,null,null,null
0.292088,null,-0.092269,null,null
0.0168855,-0.209865,null,null,null
0.312434,null,-0.081703,null,null
-0.0054678,-0.176088,null,null,null
0.350778,null,-0.150914,null,null
-0.00318047,-0.207793,null,null,null
0.336415,null,-0.166364,null,null
-0.0469707,-0.266103,null,null,null
0.349284,null,-0.147096,null,null
-0.0533975,-0.260567,null,null,null
0.22215,null,-0.19616,null,null
-0.0533975,-0.260567,null,null,null
0.22215,null,-0.19616,null,null
-0.051766,-0.262854,null,null,null
0.222823,null,-0.18833,null,null
-0.111635,-0.34688,null,null,null
0.295455,null,-0.257377,null,null
-0.0756925,-0.33484,null,null,null
0.353718,null,-0.167439,null,null
-0.160097,-0.338471,null,null,null
0.264099,null,-0.161759,null,null
-0.178969,-0.33521,null,null,null
0.393134,null,-0.121233,null,null
-0.180637,-0.362277,null,null,null
0.339658,null,-0.301488,null,null
-0.208933,-0.39084,null,null,null
0.320293,null,-0.283863,null,null
-0.131673,-0.456903,null,null,null
0.298372,null,-0.250559,null,null
-0.0681855,-0.420304,null,null,null
0.288953,null,-0.19833,null,null
-0.061791,-0.419052,null,null,null
0.338446,null,-0.247896,null,null
-0.078371,-0.41781,null,null,null
0.347876,null,-0.244944,null,null
-0.133227,-0.344194,null,null,null
0.366818,null,-0.150816,null,null
-0.165999,-0.338753,null,null,null
0.323819,null,-0.144288,null,null
-0.154892,-0.25264,null,null,null
0.363557,null,-0.098896,null,null
-0.125179,-0.336588,null,null,null
0.299065,null,-0.0997905,null,null
-0.119239,-0.363287,null,null,null
0.249844,null,-0.207732,null,null
-0.152237,-0.353674,null,null,null
0.255317,null,-0.21023,null,null
-0.152237,-0.353674,null,null,null
0.255317,null,-0.21023,null,null
-0.152237,-0.353674,null,null,null
0.255317,null,-0.21023,null,null
-0.161377,-0.400648,null,null,null
0.219329,null,-0.273786,null,null
-0.143745,-0.384159,null,null,null
0.200723,null,-0.229444,null,null
-0.146301,-0.316282,null,null,null
0.180255,null,-0.227468,null,null
-0.173619,-0.291463,null,null,null
0.186063,null,-0.176143,null,null
-0.193491,-0.223655,null,null,null
0.124858,null,-0.23616,null,null
-0.257196,-0.217357,null,null,null
0.164567,null,-0.158818,null,null
-0.257196,-0.217357,null,null,null
0.164567,null,-0.158818,null,null
-0.208564,-0.19955,null,null,null
0.142882,null,-0.0988595,null,null
-0.172642,-0.113723,null,null,null
0.158692,null,-0.0543535,null,null
-0.233416,-0.172923,null,null,null
0.116033,null,-0.0884945,null,null
-0.213523,-0.135137,null,null,null
0.086906,null,-0.085455,null,null
-0.132409,-0.110177,null,null,null
0.0377767,null,-0.0490642,null,null
-0.191915,-0.114941,null,null,null
0.116619,null,-0.0786375,null,null
-0.205396,-0.101526,null,null,null
0.107248,null,-0.210456,null,null
-0.204112,-0.155167,null,null,null
0.124604,null,-0.181636,null,null
-0.211759,-0.107718,null,null,null
0.207614,null,-0.165969,null,null
-0.175354,-0.117539,null,null,null
0.0952565,null,-0.14724,null,null
-0.283799,-0.066761,null,null,null
0.123859,null,-0.122882,null,null
-0.139068,-0.0504095,null,null,null
0.0961735,null,-0.15081,null,null
-0.105647,-0.00173282,null,null,null
0.140129,null,-0.216327,null,null
-0.116812,-0.058534,null,null,null
0.167972,null,-0.211371,null,null
-0.140761,-0.156684,null,null,null
0.160631,null,-0.275126,null,null
-0.100787,-0.150549,null,null,null
0.247933,null,-0.308161,null,null
-0.0875195,-0.156436,null,null,null
0.214496,null,-0.247455,null,null
-0.0591235,-0.121398,null,null,null
0.333595,null,-0.194013,null,null
-0.0818705,-0.146549,null,null,null
0.257636,null,-0.171369,null,null
-0.0758915,-0.14406,null,null,null
0.309849,null,-0.143478,null,null
-0.0840175,-0.14297,null,null,null
0.336572,null,-0.190639,null,null
-0.0779405,-0.0636515,null,null,null
0.325464,null,-0.138849,null,null
-0.0300996,-0.0290367,null,null,null
0.203095,null,-0.16,null,null
-0.013755,0.0719055,null,null,null
0.230971,null,-0.142751,null,null
-0.0131688,0.079853,null,null,null
0.257572,null,-0.124951,null,null
0.0291106,0.100833,null,null,null
0.199769,null,-0.127974,null,null
-0.011893,0.076487,null,null,null
0.206054,null,-0.158002,null,null
0.0297986,0.145934,null,null,null
0.297752,null,-0.122091,null,null
0.0365291,0.15269,null,null,null
0.287193,null,-0.14959,null,null
0.0220324,0.0278594,null,null,null
0.208923,null,-0.106285,null,null
0.0211016,0.0797525,null,null,null
0.248638,null,-0.068363,null,null
0.0597475,0.0839635,null,null,null
0.205959,null,-0.065642,null,null
0.129462,0.08296,null,null,null
0.124932,null,-0.091996,null,null
0.073676,0.14605,null,null,null
0.0773165,null,-0.128917,null,null
0.120138,0.208415,null,null,null
0.0731695,null,-0.0356322,null,null
0.0734175,0.217841,null,null,null
0.0801405,null,-0.0529565,null,null
0.110921,0.228738,null,null,null
0.0896375,null,-0.0527995,null,null
0.190797,0.16221,null,null,null
0.096423,null,-0.100808,null,null
0.17967,0.177546,null,null,null
0.150115,null,-0.0302613,null,null
0.17967,0.177546,null,null,null
0.150115,null,-0.0302613,null,null
0.224432,0.116218,null,null,null
0.113465,null,-0.0151232,null,null
0.253261,0.137815,null,null,null
0.164665,null,0.0312636,null,null
0.214123,0.124061,null,null,null
0.185989,null,0.00577465,null,null
0.208735,0.164344,null,null,null
0.270396,null,-0.0234579,null,null
0.182573,0.0449956,null,null,null
0.241491,null,-0.0411369,null,null
0.271203,0.067787,null,null,null
0.174002,null,-0.00925245,null,null
0.263947,0.05487,null,null,null
0.159948,null,-0.0185251,null,null
0.229797,0.060602,null,null,null
0.11804,null,-0.0226877,null,null
0.226433,0.102993,null,null,null
0.140475,null,0.074077,null,null
0.326211,0.113558,null,null,null
0.221255,null,0.007367,null,null
0.393008,0.211795,null,null,null
0.201001,null,-0.071879,null,null
0.365758,0.0831335,null,null,null
0.209741,null,-0.0248706,null,null
0.331296,0.0475707,null,null,null
0.290668,null,0.0138549,null,null
0.294447,0.0842965,null,null,null
0.293137,null,0.0401703,null,null
0.257844,0.0507525,null,null,null
0.291537,null,0.098829,null,null
0.275956,0.0263409,null,null,null
0.25544,null,0.0851395,null,null
0.23243,0.0481167,null,null,null
0.194404,null,0.0406626,null,null
0.272859,0.00768255,null,null,null
0.054647,null,-0.0394323,null,null
0.272859,0.00768255,null,null,null
0.054647,null,-0.0394323,null,null
0.244145,-0.0136008,null,null,null
0.142434,null,0.0114447,null,null
0.249926,0.033665,null,null,null
0.194177,null,0.0869165,null,null
0.330828,-0.0117155,null,null,null
0.224715,null,0.08029,null,null
0.258115,-0.100386,null,null,null
0.299014,null,0.0292224,null,null
0.248762,-0.0536825,null,null,null
0.235435,null,0.0774595,null,null
0.231769,-0.09734,null,null,null
0.258128,null,0.065371,null,null
0.231769,-0.09734,null,null,null
0.258128,null,0.065371,null,null
0.236257,-0.156498,null,null,null
0.246888,null,0.087453,null,null
0.1324,-0.091076,null,null,null
0.27213,null,0.0499255,null,null
0.184407,-0.0574465,null,null,null
0.318105,null,0.107988,null,null
0.146989,-0.0553065,null,null,null
0.337483,null,0.145987,null,null
0.170014,-0.0635995,null,null,null
0.349552,null,0.171069,null,null
0.195069,-0.088182,null,null,null
0.281539,null,0.214952,null,null
0.119385,-0.0934145,null,null,null
0.341132,null,0.228886,null,null
0.129131,-0.122496,null,null,null
0.349591,null,0.136485,null,null
0.171052,-0.183935,null,null,null
0.323798,null,0.173137,null,null
0.123065,-0.142568,null,null,null
0.350357,null,0.198687,null,null
0.098436,-0.140921,null,null,null
0.338091,null,0.287635,null,null
0.097607,-0.114271,null,null,null
0.412818,null,0.209056,null,null
0.097607,-0.114271,null,null,null
0.412818,null,0.209056,null,null
0.0613955,-0.187104,null,null,null
0.447329,null,0.217118,null,null
0.150861,-0.111303,null,null,null
0.382083,null,0.256533,null,null
0.157506,-0.124305,null,null,null
0.408218,null,0.1928,null,null
0.13699,-0.211842,null,null,null
0.369858,null,0.164595,null,null
0.155453,-0.153468,null,null,null
0.388112,null,0.109638,null,null
0.0972955,-0.169737,null,null,null
0.373029,null,0.122819,null,null
0.168308,-0.231317,null,null,null
0.273312,null,0.253611,null,null
0.15509,-0.252985,null,null,null
0.25457,null,0.338512,null,null
0.148093,-0.125154,null,null,null
0.298507,null,0.300181,null,null
0.13384,-0.12297,null,null,null
0.328466,null,0.286484,null,null
0.11477,-0.131597,null,null,null
0.310045,null,0.271637,null,null
0.118674,-0.0487323,null,null,null
0.302453,null,0.320458,null,null
0.126655,-0.0672165,null,null,null
0.324685,null,0.287096,null,null
0.113158,-0.098989,null,null,null
0.301779,null,0.195337,null,null
0.0696455,-0.068098,null,null,null
0.370494,null,0.211938,null,null
0.0454551,-0.00338762,null,null,null
0.376111,null,0.10836,null,null
-0.0393936,-0.0531285,null,null,null
0.342572,null,0.142124,null,null
-0.125923,0.0188857,null,null,null
0.307199,null,0.145859,null,null
-0.125923,0.0188857,null,null,null
0.307199,null,0.145859,null,null
-0.0262374,-0.0168213,null,null,null
0.240324,null,0.110773,null,null
-0.0231819,-0.066803,null,null,null
0.209062,null,0.125047,null,null
0.00124763,-0.044224,null,null,null
0.131249,null,0.057106,null,null
0.00458106,-0.052806,null,null,null
0.202829,null,0.205743,null,null
-0.0469671,0.031556,null,null,null
0.162122,null,0.214413,null,null
-0.140888,0.0529985,null,null,null
0.206035,null,0.283683,null,null
-0.117545,0.063921,null,null,null
0.156555,null,0.237849,null,null
-0.193835,0.0096961,null,null,null
0.12206,null,0.195054,null,null
-0.12354,0.085553,null,null,null
0.135115,null,0.220694,null,null
-0.056226,0.0854445,null,null,null
0.148549,null,0.294896,null,null
-0.0342483,0.0744565,null,null,null
0.086287,null,0.20004,null,null
-0.112059,0.0625475,null,null,null
0.119419,null,0.26229,null,null
-0.114395,0.075046,null,null,null
0.173258,null,0.270857,null,null
-0.104067,0.0461259,null,null,null
0.140027,null,0.32134,null,null
-0.051826,-0.00358402,null,null,null
0.167215,null,0.230745,null,null
-0.0832145,0.068277,null,null,null
