MDTU,|Tr(L)|,ReTr(L),ImTr(L)
621,0.307747,0.110021,0.287408
622,0.352506,0.06342,0.346754
623,0.308402,0.0911425,0.294627
624,0.237704,0.0839345,0.222391
625,0.250619,0.086909,0.235067
626,0.342963,0.199432,0.279017
627,0.423856,0.207166,0.369778
628,0.414294,0.175638,0.375221
629,0.431793,0.121336,0.414394
630,0.374829,0.192993,0.321326
631,0.380678,0.192657,0.328328
632,0.39872,0.204494,0.342286
633,0.36658,0.13481,0.340891
634,0.413921,0.222007,0.349347
635,0.420109,0.25564,0.333377
636,0.361259,0.238166,0.271635
637,0.367701,0.27923,0.239237
638,0.405217,0.328286,0.237549
639,0.370269,0.273226,0.249893
640,0.381548,0.340984,0.171198
641,0.374907,0.304795,0.2183
642,0.409836,0.38749,0.13348
643,0.39004,0.357292,0.156442
644,0.39004,0.357292,0.156442
645,0.328291,0.310136,0.107658
646,0.336975,0.319449,0.10726
647,0.378038,0.335682,0.17387
648,0.357177,0.265243,0.23921
649,0.359145,0.275536,0.230358
650,0.336274,0.309059,0.132524
651,0.362385,0.28435,0.224652
652,0.408376,0.320151,0.253524
653,0.360521,0.315964,0.173614
654,0.329343,0.265679,0.194632
655,0.329343,0.265679,0.194632
656,0.400627,0.318598,0.242894
657,0.349252,0.2767,0.213106
658,0.423702,0.36475,0.215594
659,0.307853,0.291962,0.0976315
660,0.307853,0.291962,0.0976315
661,0.350627,0.317622,0.148511
662,0.382221,0.346479,0.161383
663,0.415035,0.361648,0.203628
664,0.358034,0.307233,0.183837
665,0.35384,0.300724,0.186461
666,0.302557,0.262252,0.150879
667,0.361233,0.301621,0.198781
668,0.361233,0.301621,0.198781
669,0.399709,0.308735,0.25387
670,0.451726,0.358887,0.27433
671,0.424713,0.341183,0.252934
672,0.370007,0.327477,0.172234
673,0.330585,0.275139,0.183261
674,0.28067,0.199881,0.197036
675,0.252845,0.246229,0.057463
676,0.163307,0.15708,0.0446675
677,0.266584,0.235935,0.124104
678,0.173139,0.10956,0.134067
679,0.133513,0.08877,0.099728
680,0.141892,0.106795,0.093425
681,0.184342,0.16166,0.08859
682,0.118559,0.091056,0.0759285
683,0.156665,0.137272,0.0755015
684,0.199023,0.18723,0.067492
685,0.257943,0.247397,0.073002
686,0.295813,0.294357,0.0293107
687,0.232574,0.228488,0.0434063
688,0.232574,0.228488,0.0434063
689,0.242677,0.240989,0.0285699
690,0.214942,0.213969,0.0204307
691,0.214942,0.213969,0.0204307
692,0.193113,0.184976,0.055463
693,0.319151,0.289852,0.133579
694,0.281814,0.257896,0.113618
695,0.215804,0.194919,0.0926165
696,0.247333,0.244634,0.0364415
697,0.310935,0.309337,0.0314921
698,0.310935,0.309337,0.0314921
699,0.303098,0.303044,0.0057308
700,0.336744,0.336133,0.0202652
701,0.271736,0.271405,-0.0133994
702,0.326548,0.325522,-0.025878
703,0.299323,0.298953,-0.0148733
704,0.224434,0.222344,-0.0305574
705,0.224434,0.222344,-0.0305574
706,0.281158,0.279737,0.0282312
707,0.296901,0.29374,0.0432059
708,0.306685,0.3055,-0.0269302
709,0.384218,0.362773,0.126569
710,0.357246,0.357234,-0.00287827
711,0.373243,0.371914,-0.0314705
712,0.307237,0.306696,-0.0182264
713,0.420854,0.412748,-0.0821995
714,0.365705,0.36211,-0.051149
715,0.320449,0.319561,-0.0238328
716,0.420364,0.420258,-0.00940465
717,0.30719,0.30697,-0.0116344
718,0.319472,0.319385,0.0074783
719,0.291146,0.271921,0.104042
720,0.322164,0.31891,0.0456706
721,0.312522,0.304349,0.0710055
722,0.287154,0.278849,0.06856
723,0.309858,0.309692,-0.0101534
724,0.203386,0.202605,-0.0177978
725,0.197957,0.197521,-0.0131251
726,0.206475,0.204895,-0.0254936
727,0.206475,0.204895,-0.0254936
728,0.223987,0.215333,-0.061658
729,0.233653,0.233644,0.00210954
730,0.277408,0.274245,-0.0417691
731,0.369063,0.368611,-0.018253
732,0.321806,0.319464,-0.0387608
733,0.348802,0.346641,-0.0387636
734,0.39162,0.391375,0.0138465
735,0.435461,0.432051,0.054393
736,0.388808,0.384568,0.057267
737,0.403804,0.376148,0.146871
738,0.393025,0.362925,0.150844
739,0.404986,0.361595,0.182382
740,0.376797,0.335287,0.171926
741,0.361507,0.327746,0.152543
742,0.360049,0.328802,0.146711
743,0.406611,0.374452,0.158486
744,0.360903,0.316233,0.17392
745,0.355759,0.260285,0.24252
746,0.280769,0.218146,0.176759
747,0.290079,0.19175,0.217665
748,0.372442,0.290507,0.233064
749,0.372442,0.290507,0.233064
750,0.354189,0.242425,0.258225
751,0.389068,0.337265,0.193974
752,0.436964,0.330361,0.286006
753,0.446348,0.381985,0.230898
754,0.354872,0.316707,0.160096
755,0.347177,0.261115,0.228804
756,0.426992,0.293129,0.310478
757,0.39107,0.235767,0.312009
758,0.361772,0.151085,0.328713
759,0.361772,0.151085,0.328713
760,0.357341,0.180165,0.308599
761,0.499152,0.1285,0.482328
762,0.474321,0.173625,0.441401
763,0.415714,0.155068,0.38571
764,0.372734,0.155317,0.338832
765,0.364604,0.142141,0.335756
766,0.299287,0.0646775,0.292214
767,0.272246,0.0480694,0.267968
768,0.289713,0.122142,0.262707
769,0.235731,0.0548795,0.229254
770,0.285535,0.054538,0.280278
771,0.29658,0.0363941,0.294339
772,0.29658,0.0363941,0.294339
773,0.24294,0.0301403,0.241063
774,0.323385,0.0098226,0.323236
775,0.361924,-0.055616,0.357625
776,0.347622,-0.0222383,0.34691
777,0.347622,-0.0222383,0.34691
778,0.354162,-0.062303,0.348639
779,0.435593,-0.055517,0.432041
780,0.394771,-0.0631415,0.389689
781,0.416686,0.0410858,0.414656
782,0.413961,-0.0213686,0.413409
783,0.390956,-0.0382231,0.389084
