ReTr(Lx),ReTr(Ly),ImTr(Lx),ImTr(Ly)
0.430704,2.38184,null,null,null
0.467631,null,-0.0581645,null,null
0.411767,3.57649,null,null,null
0.63913,null,-0.669815,null,null
0.55944,2.68312,null,null,null
0.69695,null,-0.16221,null,null
-0.321248,2.92746,null,null,null
0.702615,null,0.12879,null,null
-0.489303,2.81497,null,null,null
0.326426,null,-0.137986,null,null
0.245771,5.7253,null,null,null
0.494893,null,-0.969775,null,null
1.26423,2.86372,null,null,null
1.09471,null,-0.215773,null,null
0.429789,3.3686,null,null,null
0.66167,null,0.062544,null,null
1.31881,3.58501,null,null,null
0.801865,null,0.0833975,null,null
0.926405,2.50269,null,null,null
1.08096,null,-0.085434,null,null
1.19905,2.55375,null,null,null
1.2105,null,-0.084672,null,null
0.956545,1.6821,null,null,null
0.90773,null,0.0731885,null,null
0.91364,1.86651,null,null,null
1.1679,null,-0.119558,null,null
0.734995,0.995605,null,null,null
0.80894,null,0.0310663,null,null
1.6617,1.94531,null,null,null
0.90028,null,-0.0556115,null,null
0.41265,2.81474,null,null,null
1.31003,null,-0.141784,null,null
0.962495,1.45942,null,null,null
0.988375,null,-0.00922765,null,null
0.479625,1.90179,null,null,null
1.08569,null,0.17804,null,null
0.71848,1.29209,null,null,null
1.38613,null,-0.38403,null,null
0.032395,2.62636,null,null,null
2.27094,null,0.10938,null,null
0.235204,1.91234,null,null,null
1.4968,null,-0.066591,null,null
-0.861185,1.95937,null,null,null
1.4972,null,1.14824,null,null
0.15461,1.21463,null,null,null
1.96724,null,0.98326,null,null
-0.082296,1.1222,null,null,null
2.56603,null,0.580035,null,null
-0.357546,1.47554,null,null,null
1.9569,null,0.950775,null,null
-0.63137,1.23518,null,null,null
1.10149,null,0.659605,null,null
-0.326605,0.69818,null,null,null
1.13983,null,0.0952355,null,null
-0.974495,1.90803,null,null,null
0.77984,null,0.789245,null,null
-0.360142,1.22843,null,null,null
1.24906,null,0.359486,null,null
-0.589355,1.20067,null,null,null
1.2491,null,-0.266719,null,null
-0.404357,1.48455,null,null,null
1.25893,null,-0.73119,null,null
-0.0782335,1.16881,null,null,null
1.3621,null,0.496486,null,null
-0.144194,1.43165,null,null,null
2.35683,null,0.124824,null,null
0.173901,1.46647,null,null,null
1.78007,null,0.35139,null,null
-0.141133,1.7731,null,null,null
2.80086,null,0.8886,null,null
-0.0297326,1.38773,null,null,null
2.08052,null,0.369287,null,null
-0.340049,1.8026,null,null,null
1.59519,null,0.200117,null,null
-0.070421,1.94327,null,null,null
1.76103,null,0.264501,null,null
0.400154,1.92692,null,null,null
1.57378,null,0.83258,null,null
0.59987,2.41807,null,null,null
1.59513,null,0.342971,null,null
0.85219,2.67577,null,null,null
1.47531,null,-0.265369,null,null
0.534475,1.63318,null,null,null
1.99889,null,-0.0690795,null,null
1.03724,1.07967,null,null,null
1.41683,null,0.252031,null,null
0.72305,1.61764,null,null,null
1.66752,null,-0.118743,null,null
0.850395,2.21463,null,null,null
0.974185,null,0.451201,null,null
-0.210157,2.84897,null,null,null
3.19792,null,0.66455,null,null
0.56978,2.05768,null,null,null
1.31786,null,-0.0562395,null,null
0.543415,2.23609,null,null,null
1.82431,null,0.19282,null,null
0.205894,2.53978,null,null,null
1.28297,null,-0.267826,null,null
0.265946,2.29054,null,null,null
1.2932,null,-0.543875,null,null
-0.179615,2.49654,null,null,null
0.376547,null,-0.269452,null,null
-0.179615,2.49654,null,null,null
0.376547,null,-0.269452,null,null
-0.307175,1.84893,null,null,null
0.5547,null,-0.097985,null,null
-0.492368,1.8731,null,null,null
0.80154,null,-0.0068375,null,null
-0.0343171,1.41253,null,null,null
-0.0846545,null,-0.525925,null,null
-0.862235,1.89084,null,null,null
0.07182,null,-0.076791,null,null
-0.854945,1.06414,null,null,null
0.398765,null,-0.220783,null,null
-0.445066,1.37536,null,null,null
0.143208,null,0.0951285,null,null
0.240686,2.14122,null,null,null
0.0679505,null,0.109116,null,null
0.479027,1.78039,null,null,null
0.52145,null,-0.248635,null,null
0.89678,1.71134,null,null,null
0.518865,null,0.145987,null,null
0.96173,1.42822,null,null,null
0.438511,null,0.026603,null,null
1.96196,2.80175,null,null,null
0.940085,null,0.475973,null,null
0.860695,2.58399,null,null,null
0.92319,null,0.214772,null,null
2.31399,2.80218,null,null,null
1.06183,null,-0.223541,null,null
2.2232,2.52149,null,null,null
0.67243,null,-0.090773,null,null
2.80197,5.4514,null,null,null
0.803095,null,-0.211299,null,null
1.17823,5.1217,null,null,null
0.36593,null,-0.208608,null,null
-1.0617,5.68865,null,null,null
0.59626,null,-0.439262,null,null
-1.0617,5.68865,null,null,null
0.59626,null,-0.439262,null,null
-2.4497,4.69533,null,null,null
1.43433,null,-0.344367,null,null
-2.09779,4.23872,null,null,null
0.79785,null,-0.278344,null,null
-2.90793,3.91131,null,null,null
0.85999,null,-0.07743,null,null
-4.69075,3.9514,null,null,null
0.458028,null,0.06388,null,null
-4.53188,1.45487,null,null,null
0.343778,null,0.071145,null,null
-4.65855,1.46223,null,null,null
0.68495,null,0.0666105,null,null
-4.71155,0.8227,null,null,null
0.82583,null,0.161907,null,null
-3.20011,1.65203,null,null,null
0.985465,null,-0.00863245,null,null
-3.83799,3.15162,null,null,null
0.990745,null,0.77004,null,null
-4.17977,4.28883,null,null,null
0.601815,null,0.320441,null,null
-5.58085,2.78479,null,null,null
1.07956,null,0.362555,null,null
-5.9292,2.97974,null,null,null
0.47969,null,0.803675,null,null
-3.16555,2.43403,null,null,null
0.462189,null,0.637535,null,null
-3.53119,3.05796,null,null,null
0.958505,null,0.70945,null,null
-4.78946,2.246,null,null,null
1.50049,null,0.225649,null,null
-2.62901,2.98595,null,null,null
0.84488,null,0.298965,null,null
-2.97111,1.84514,null,null,null
0.69759,null,0.7345,null,null
-1.64953,2.48473,null,null,null
0.481561,null,0.342589,null,null
-0.837795,2.63784,null,null,null
0.583865,null,-0.144677,null,null
-2.00648,2.03564,null,null,null
0.400077,null,-0.0898235,null,null
-1.98408,1.69423,null,null,null
0.376758,null,0.81933,null,null
-1.83037,2.25845,null,null,null
0.67124,null,0.50741,null,null
-1.85886,1.17475,null,null,null
0.740915,null,0.433175,null,null
-2.6141,1.26513,null,null,null
0.777755,null,0.166267,null,null
-2.5421,2.13856,null,null,null
1.3249,null,0.173547,null,null
-1.20358,3.01193,null,null,null
1.15781,null,0.813005,null,null
-3.24008,1.0096,null,null,null
1.59053,null,0.057173,null,null
-3.65354,2.01509,null,null,null
1.00285,null,0.572585,null,null
-3.23896,2.08041,null,null,null
0.973145,null,-0.571865,null,null
-2.98438,0.7255,null,null,null
0.777835,null,0.0352239,null,null
-2.98438,0.7255,null,null,null
0.777835,null,0.0352239,null,null
-3.15687,2.39766,null,null,null
1.11596,null,-0.382229,null,null
-3.96842,3.88447,null,null,null
0.58278,null,-0.298853,null,null
-4.80347,2.24411,null,null,null
0.61974,null,0.361183,null,null
-2.68372,1.7491,null,null,null
0.671615,null,0.6415,null,null
-2.81635,1.33016,null,null,null
0.93438,null,0.425579,null,null
-4.36423,1.91917,null,null,null
0.628025,null,0.76129,null,null
-2.68207,2.05404,null,null,null
0.777685,null,0.437874,null,null
-2.29393,1.4859,null,null,null
1.15349,null,0.329918,null,null
-3.75188,0.708605,null,null,null
1.01867,null,0.104508,null,null
-2.95261,0.71848,null,null,null
1.08449,null,0.190027,null,null
-3.76261,1.54585,null,null,null
0.980245,null,0.275984,null,null
-2.22058,0.915845,null,null,null
0.735205,null,0.71297,null,null
-2.27965,1.54991,null,null,null
1.1701,null,0.522615,null,null
-1.65591,1.25679,null,null,null
1.21908,null,0.497922,null,null
-1.88135,0.53483,null,null,null
1.5437,null,0.330763,null,null
-2.23042,1.06106,null,null,null
1.3791,null,0.94293,null,null
-2.8413,1.35849,null,null,null
1.41217,null,1.80655,null,null
-1.63797,0.597305,null,null,null
1.74406,null,1.90718,null,null
-1.78996,1.62317,null,null,null
0.82245,null,1.42018,null,null
-2.94744,0.485247,null,null,null
0.488693,null,1.42805,null,null
-1.16101,1.60529,null,null,null
0.164813,null,2.19122,null,null
-1.9883,1.33053,null,null,null
1.06689,null,2.48915,null,null
-0.66378,2.53262,null,null,null
1.29007,null,1.96436,null,null
-2.88832,4.01335,null,null,null
-0.51784,null,2.6703,null,null
-0.278215,1.75312,null,null,null
-0.486276,null,2.00807,null,null
-0.114863,1.65217,null,null,null
0.272642,null,2.48311,null,null
-1.23594,3.1404,null,null,null
-1.60466,null,3.20733,null,null
-1.48544,0.973495,null,null,null
-0.501555,null,3.48487,null,null
-0.182756,1.74114,null,null,null
-0.351648,null,3.6321,null,null
-1.67683,0.56345,null,null,null
-0.51186,null,2.6282,null,null
-2.08818,1.05708,null,null,null
-0.0378197,null,1.15728,null,null
-0.140536,1.80197,null,null,null
0.78928,null,0.72574,null,null
-1.01155,2.5711,null,null,null
0.093059,null,1.26255,null,null
-3.49121,2.50841,null,null,null
-0.182357,null,1.88953,null,null
-2.94884,2.32674,null,null,null
0.308327,null,0.85461,null,null
-0.446086,2.25448,null,null,null
0.165841,null,1.54223,null,null
-1.44406,1.56549,null,null,null
-0.078808,null,1.67495,null,null
-0.59846,2.74774,null,null,null
0.879065,null,1.34139,null,null
-0.81753,2.19075,null,null,null
-0.228845,null,2.24751,null,null
0.240505,2.46721,null,null,null
1.34137,null,1.95508,null,null
-0.76251,1.72542,null,null,null
0.91806,null,2.55111,null,null
-0.835195,2.26354,null,null,null
0.30547,null,2.14241,null,null
-0.115712,2.11293,null,null,null
1.046,null,2.02427,null,null
0.136459,1.41918,null,null,null
0.427173,null,1.975,null,null
-0.47954,1.99801,null,null,null
0.355646,null,2.28608,null,null
-0.86993,1.51289,null,null,null
-0.0161768,null,1.12234,null,null
-0.0304165,1.37156,null,null,null
0.849345,null,0.7576,null,null
0.0300444,2.48799,null,null,null
0.253466,null,0.258721,null,null
-0.558845,1.35447,null,null,null
-0.189518,null,0.437179,null,null
-0.307791,2.00008,null,null,null
-0.56003,null,0.9639,null,null
0.0944475,2.20822,null,null,null
0.234637,null,0.749185,null,null
-0.0246863,1.79835,null,null,null
-0.99252,null,1.25098,null,null
0.0439715,1.69897,null,null,null
-0.21652,null,1.2975,null,null
-0.155375,2.76028,null,null,null
0.583765,null,0.38846,null,null
0.600015,1.2896,null,null,null
0.378688,null,0.83971,null,null
0.797025,1.21721,null,null,null
0.297806,null,0.141727,null,null
0.70672,0.983905,null,null,null
-0.63907,null,0.616335,null,null
0.397704,0.733665,null,null,null
-0.198658,null,1.28936,null,null
0.508415,0.281739,null,null,null
-1.12572,null,1.90443,null,null
0.0178415,0.712545,null,null,null
-0.270773,null,2.3633,null,null
-0.240359,0.764825,null,null,null
-0.00484897,null,1.8111,null,null
-0.48031,0.637355,null,null,null
-1.49371,null,1.6157,null,null
-1.01681,1.74315,null,null,null
-0.59716,null,1.67461,null,null
-0.482873,1.30209,null,null,null
-0.431199,null,2.49925,null,null
-0.0965465,0.79028,null,null,null
-0.67631,null,3.51414,null,null
-0.85556,2.32857,null,null,null
-0.439227,null,2.39292,null,null
-0.71251,1.72535,null,null,null
-0.996375,null,1.76717,null,null
-0.086313,0.752015,null,null,null
-1.50029,null,1.04746,null,null
-0.81287,1.1343,null,null,null
-0.814595,null,0.53719,null,null
-0.661495,1.56184,null,null,null
-0.230707,null,1.28951,null,null
-1.10617,0.965085,null,null,null
-0.449184,null,1.03153,null,null
-0.388364,1.00521,null,null,null
0.056797,null,0.505225,null,null
-1.07051,1.86014,null,null,null
-0.1422,null,0.85764,null,null
-0.795365,0.741705,null,null,null
-1.40867,null,1.5338,null,null
-1.00882,0.0350997,null,null,null
-1.41758,null,2.2035,null,null
-0.62963,-0.221247,null,null,null
-1.10779,null,1.40443,null,null
-0.199344,-0.170841,null,null,null
-0.932375,null,0.853535,null,null
-0.0937725,-0.143597,null,null,null
-1.41965,null,0.175521,null,null
-0.0937725,-0.143597,null,null,null
-1.41965,null,0.175521,null,null
-0.30149,0.136968,null,null,null
-0.6778,null,0.00492165,null,null
-0.197929,0.314769,null,null,null
-0.271587,null,0.2689,null,null
0.0455127,0.218623,null,null,null
-1.08637,null,0.283268,null,null
-0.499252,0.121773,null,null,null
0.117459,null,0.396845,null,null
-0.73317,-0.189402,null,null,null
-0.65125,null,0.90041,null,null
-0.250634,0.448127,null,null,null
-0.849975,null,0.86368,null,null
-0.14836,0.475997,null,null,null
-1.36783,null,0.358364,null,null
-0.635755,0.559965,null,null,null
-1.32925,null,0.596325,null,null
-0.8887,-0.169138,null,null,null
-1.03774,null,0.458886,null,null
-0.789845,-0.266006,null,null,null
-0.941535,null,0.102065,null,null
-1.37564,-0.6545,null,null,null
-1.61587,null,0.208883,null,null
-0.67375,-0.743465,null,null,null
-0.767345,null,1.03093,null,null
-0.189933,-0.491464,null,null,null
-1.11218,null,1.13687,null,null
-0.55282,-0.089574,null,null,null
-1.92609,null,1.61021,null,null
-0.56117,0.13513,null,null,null
-0.0229984,null,0.213218,null,null
-0.525965,0.194446,null,null,null
-1.4381,null,0.0424735,null,null
-0.61344,0.26325,null,null,null
-0.91676,null,-0.0886275,null,null
-0.94792,0.63472,null,null,null
-0.69591,null,0.72521,null,null
-1.08824,0.743715,null,null,null
0.280332,null,0.81548,null,null
-1.06026,0.751515,null,null,null
-0.185773,null,0.933755,null,null
-1.12773,0.509945,null,null,null
-0.249971,null,0.483381,null,null
-1.95944,-0.15279,null,null,null
-1.18368,null,0.697675,null,null
-1.21182,-0.406419,null,null,null
-1.00768,null,0.353322,null,null
-0.78668,-0.674915,null,null,null
-0.389844,null,1.29738,null,null
-1.37509,-0.109774,null,null,null
0.06762,null,0.963205,null,null
-1.40607,-0.91684,null,null,null
0.0918115,null,1.66467,null,null
-0.0763785,-0.705415,null,null,null
-0.819695,null,0.663595,null,null
-0.839545,-0.591965,null,null,null
-1.01195,null,0.589705,null,null
-0.335487,-0.8225,null,null,null
-1.40344,null,0.90202,null,null
-0.858665,-1.22808,null,null,null
-1.07185,null,0.460466,null,null
-0.301992,-0.910685,null,null,null
-0.94984,null,0.0200611,null,null
-0.158203,-0.92378,null,null,null
-1.17926,null,0.551935,null,null
-0.574845,-1.07912,null,null,null
0.058463,null,0.536905,null,null
-1.20408,-1.22883,null,null,null
-0.272788,null,0.726175,null,null
0.385122,-0.76395,null,null,null
-0.50287,null,0.553495,null,null
-0.19144,-1.01311,null,null,null
-0.57594,null,0.214233,null,null
-0.293403,-0.77144,null,null,null
-0.158623,null,0.606085,null,null
-0.365717,-0.50077,null,null,null
-0.522975,null,1.06557,null,null
0.092675,-0.487588,null,null,null
0.579955,null,0.59252,null,null
-0.286973,-1.40183,null,null,null
0.167573,null,0.582855,null,null
0.103065,-0.0283246,null,null,null
-0.073429,null,0.247063,null,null
0.103065,-0.0283245,null,null,null
-0.073429,null,0.247063,null,null
-0.155973,-0.863805,null,null,null
0.23674,null,0.227576,null,null
-0.23603,-0.786165,null,null,null
0.786345,null,0.139153,null,null
-0.186989,-0.8721,null,null,null
1.22359,null,0.235981,null,null
-0.0757115,-0.94939,null,null,null
0.341178,null,0.176367,null,null
0.202264,-0.9406,null,null,null
0.374097,null,-0.055331,null,null
-0.43191,-1.57967,null,null,null
0.0219176,null,-0.0774475,null,null
-0.817575,-0.867395,null,null,null
0.346623,null,0.378059,null,null
-0.339558,-0.748225,null,null,null
1.17784,null,0.200018,null,null
0.280718,-0.766825,null,null,null
0.056919,null,-0.168338,null,null
0.280718,-0.766825,null,null,null
0.056919,null,-0.168338,null,null
-0.84106,-0.74695,null,null,null
0.0171234,null,0.52617,null,null
-0.84106,-0.74695,null,null,null
0.0171234,null,0.52617,null,null
-0.217141,-0.233337,null,null,null
0.390124,null,0.650375,null,null
-0.124272,-0.348164,null,null,null
0.590075,null,0.057912,null,null
0.0880195,-0.65294,null,null,null
0.344232,null,-0.11658,null,null
-0.180101,-0.7009,null,null,null
0.854145,null,-0.59262,null,null
-0.111877,-1.68371,null,null,null
0.20681,null,-0.290135,null,null
-0.111877,-1.68371,null,null,null
0.20681,null,-0.290135,null,null
-0.543915,-0.555905,null,null,null
0.240571,null,-0.975635,null,null
-0.687375,-1.03937,null,null,null
0.599735,null,-0.928605,null,null
-0.382402,-0.82141,null,null,null
0.58024,null,-0.461917,null,null
-0.237643,-0.621075,null,null,null
-0.0087234,null,-0.50473,null,null
-0.626005,-0.490524,null,null,null
0.68881,null,-0.85007,null,null
-1.04117,-0.697945,null,null,null
1.07232,null,-0.84359,null,null
-0.117415,-0.86873,null,null,null
0.697405,null,-0.650765,null,null
-1.66514,-0.16574,null,null,null
0.470802,null,-0.551245,null,null
-1.18113,-0.471297,null,null,null
0.50491,null,-0.728035,null,null
-0.583045,-0.231405,null,null,null
0.307955,null,-0.778665,null,null
-0.33108,-0.146256,null,null,null
0.428138,null,-0.19017,null,null
-0.33108,-0.146256,null,null,null
0.428138,null,-0.19017,null,null
-0.326213,-0.792185,null,null,null
0.263269,null,0.304459,null,null
-0.189412,-0.406782,null,null,null
0.527255,null,-0.319619,null,null
-0.256122,-0.084315,null,null,null
0.84048,null,0.382163,null,null
-0.31861,-0.464535,null,null,null
0.298435,null,0.0742765,null,null
-0.292403,-0.680415,null,null,null
0.56124,null,0.400641,null,null
0.528225,-0.581715,null,null,null
0.129173,null,-0.09523,null,null
-0.0357301,-0.39,null,null,null
0.83476,null,-0.173018,null,null
0.0661225,-0.493845,null,null,null
0.197487,null,0.0459803,null,null
0.61895,-0.623835,null,null,null
0.305775,null,-0.0281785,null,null
0.61895,-0.623835,null,null,null
0.305775,null,-0.0281785,null,null
0.321441,-0.371269,null,null,null
0.518195,null,-0.195843,null,null
-0.289791,-0.565555,null,null,null
0.162121,null,-0.0284156,null,null
0.0398534,-0.51283,null,null,null
0.512115,null,-0.422847,null,null
-0.042861,-0.155834,null,null,null
1.00907,null,-0.193679,null,null
-0.042861,-0.155834,null,null,null
1.00907,null,-0.193679,null,null
-0.5125,-0.228958,null,null,null
0.414756,null,-0.249574,null,null
-0.375856,-0.46525,null,null,null
0.908625,null,-0.428885,null,null
0.19026,-0.831515,null,null,null
1.18481,null,-0.935645,null,null
-0.29426,-0.287925,null,null,null
1.00893,null,-0.419216,null,null
-0.223558,-0.76149,null,null,null
1.25961,null,-0.418723,null,null
-0.446163,-0.205374,null,null,null
0.272906,null,-0.510075,null,null
-0.063434,-0.5536,null,null,null
0.87772,null,-0.668415,null,null
-0.275722,-0.845865,null,null,null
0.803365,null,-0.285803,null,null
0.244981,0.111124,null,null,null
0.823795,null,-0.761155,null,null
0.244981,0.111124,null,null,null
0.823795,null,-0.761155,null,null
-0.129557,0.0587285,null,null,null
0.61272,null,-1.06991,null,null
0.139215,0.0380193,null,null,null
0.63083,null,-0.980025,null,null
0.139215,0.0380193,null,null,null
0.63083,null,-0.980025,null,null
0.65801,-0.794185,null,null,null
0.753385,null,-0.9934,null,null
0.0259097,-0.63441,null,null,null
0.636135,null,-0.494642,null,null
-0.148314,-0.97366,null,null,null
0.127967,null,-0.9777,null,null
-0.269549,-0.242638,null,null,null
0.548115,null,-1.0325,null,null
-0.301719,-0.584125,null,null,null
0.84053,null,-1.39285,null,null
-1.05149,0.0398397,null,null,null
0.405261,null,-0.91658,null,null
-0.998615,-0.436702,null,null,null
0.195615,null,-0.96713,null,null
-0.600235,-0.290961,null,null,null
0.438333,null,-0.880435,null,null
-0.80113,-1.16486,null,null,null
1.04079,null,-0.83202,null,null
-0.268832,-0.69533,null,null,null
1.34997,null,-0.887755,null,null
-0.191647,-0.486432,null,null,null
1.4347,null,-0.89284,null,null
-0.466707,-0.326656,null,null,null
1.2179,null,-1.09838,null,null
-0.6287,-0.092207,null,null,null
0.94685,null,0.083127,null,null
-0.17256,-0.225678,null,null,null
1.8008,null,-1.54838,null,null
-0.454147,0.31113,null,null,null
1.12119,null,-1.30479,null,null
-0.203942,-0.474722,null,null,null
1.12203,null,-1.40438,null,null
0.230546,0.00473623,null,null,null
1.07395,null,-1.4081,null,null
0.289963,0.173737,null,null,null
0.8177,null,-1.192,null,null
0.100748,-0.187562,null,null,null
-0.603205,null,-0.438046,null,null
0.56755,-0.0315399,null,null,null
0.82758,null,-0.68305,null,null
0.19665,-0.204251,null,null,null
0.352243,null,-0.810365,null,null
0.369015,-0.316383,null,null,null
0.826935,null,-0.44822,null,null
0.414067,-0.21254,null,null,null
1.72747,null,-1.06397,null,null
0.425426,0.219646,null,null,null
0.850375,null,-0.72947,null,null
0.120572,0.083566,null,null,null
1.31881,null,-0.883875,null,null
0.168194,-0.120914,null,null,null
0.704075,null,-1.35707,null,null
0.097119,0.0992635,null,null,null
0.82887,null,-1.70696,null,null
0.209836,0.90804,null,null,null
1.33459,null,-2.72945,null,null
-0.152233,0.326548,null,null,null
1.61068,null,-1.29743,null,null
-0.598195,0.249423,null,null,null
1.07253,null,-1.02013,null,null
0.290982,0.0967435,null,null,null
1.68267,null,-1.2611,null,null
0.238364,0.0224581,null,null,null
2.055,null,-1.45444,null,null
0.475981,0.258399,null,null,null
1.04482,null,-0.614855,null,null
0.467746,-0.199413,null,null,null
1.29174,null,-0.520915,null,null
0.140812,0.489558,null,null,null
0.995515,null,-0.189425,null,null
0.250409,-0.0498318,null,null,null
1.99723,null,-0.471182,null,null
0.134951,-0.0321635,null,null,null
1.83239,null,-0.49688,null,null
0.400371,-0.100228,null,null,null
2.54502,null,-0.325683,null,null
0.13036,-0.119042,null,null,null
1.12943,null,0.63395,null,null
0.279672,0.095547,null,null,null
0.88342,null,1.20985,null,null
0.200328,-0.280653,null,null,null
0.99694,null,0.60184,null,null
0.190014,-0.682385,null,null,null
0.750765,null,0.351482,null,null
0.58907,-0.76192,null,null,null
0.94706,null,0.909385,null,null
0.075732,-0.60354,null,null,null
1.04224,null,0.258497,null,null
0.075732,-0.60354,null,null,null
1.04224,null,0.258497,null,null
-0.229111,-0.853645,null,null,null
0.495631,null,-0.0369606,null,null
-0.133618,-0.46811,null,null,null
0.90955,null,0.280537,null,null
0.159035,-0.56341,null,null,null
1.58929,null,-0.0283579,null,null
0.473035,-0.167247,null,null,null
1.32906,null,0.275807,null,null
0.790345,-0.394439,null,null,null
0.95035,null,0.497859,null,null
0.376122,-1.04494,null,null,null
1.37075,null,1.00478,null,null
0.490631,-0.78933,null,null,null
0.83717,null,0.453244,null,null
0.83137,-0.94831,null,null,null
1.66362,null,1.20131,null,null
0.848225,-0.55871,null,null,null
1.75728,null,2.06446,null,null
0.397332,-0.447897,null,null,null
1.34236,null,0.85766,null,null
0.804115,-0.69617,null,null,null
0.641205,null,0.630735,null,null
0.396914,-0.72239,null,null,null
0.424899,null,0.88557,null,null
0.396914,-0.72239,null,null,null
0.424899,null,0.88557,null,null
0.483217,-0.135231,null,null,null
0.430086,null,0.111852,null,null
0.51062,-1.35478,null,null,null
0.53912,null,0.414943,null,null
0.8973,-1.72678,null,null,null
0.083229,null,-0.191992,null,null
0.2902,-1.0417,null,null,null
-0.422452,null,0.729885,null,null
-0.095871,-1.26785,null,null,null
-0.243089,null,0.93383,null,null
0.259632,-1.02266,null,null,null
-0.0260672,null,1.08885,null,null
-0.72368,-1.17793,null,null,null
0.217805,null,1.74592,null,null
0.0946405,-1.02446,null,null,null
0.100989,null,1.57926,null,null
0.73871,-2.27976,null,null,null
0.177767,null,1.26497,null,null
0.23573,-1.29911,null,null,null
-0.382659,null,1.01202,null,null
-0.308391,-1.42,null,null,null
-0.257344,null,0.67236,null,null
0.204553,-1.09306,null,null,null
-0.363486,null,0.86235,null,null
0.61846,-1.10007,null,null,null
-0.8293,null,1.59531,null,null
0.91479,-0.436876,null,null,null
-0.56149,null,1.79827,null,null
0.60205,-0.836915,null,null,null
-1.46267,null,2.55581,null,null
0.481376,-0.71882,null,null,null
-1.39393,null,1.55399,null,null
0.79774,0.00825155,null,null,null
-1.58886,null,1.86016,null,null
0.79774,0.00825155,null,null,null
-1.58886,null,1.86016,null,null
0.54073,-1.52144,null,null,null
-1.60923,null,0.844105,null,null
-0.0759015,-1.0437,null,null,null
-0.50274,null,0.59548,null,null
-0.131688,-1.74391,null,null,null
-1.20606,null,0.63899,null,null
0.158722,-1.33205,null,null,null
-0.8811,null,0.13942,null,null
0.262891,-0.84515,null,null,null
-1.39764,null,-0.138343,null,null
-0.21543,-0.900775,null,null,null
-0.956505,null,0.293293,null,null
0.0343104,-0.64641,null,null,null
