MDTU,susyTrans,Im(bilin)
1130,0.0347389,-0.000152266
1140,0.0111042,-0.00207828
1150,0.071795,-0.00368494
1160,0.0281817,0.00169231
1170,-0.130699,-0.00367788
1180,0.0308157,0.00187792
1190,-0.0716222,-0.00122593
1200,-0.0180964,-0.000562977
1210,-0.0806195,0.000165854
1220,0.00470826,0.00119807
1230,-0.00634166,0.00172855
1240,0.0274898,-0.000540961
1250,-0.102133,0.00152759
1260,-0.0163811,-0.00179383
1270,-0.0506168,-0.00195352
1280,0.0190088,-0.00164585
1290,-0.0281675,0.00168209
1300,0.00261646,0.000832135
1310,-0.0803583,-0.00250875
1320,0.100581,-0.0007587
1330,0.0529639,0.000707333
1340,0.0177994,0.00318736
1350,-0.00846902,0.00249949
1360,0.0165755,0.00282923
1370,-0.026407,0.0011956
1380,0.0153829,-0.000409815
1390,0.00611904,-0.00226757
1400,0.106232,0.00114377
1410,-0.038102,0.00116517
1420,-0.0431429,0.00219429
1430,-0.0218225,0.00234669
1440,-0.0617012,-0.000155427
1450,-0.0212134,0.00300451
1460,0.00244781,0.00164958
1470,-0.0258032,-0.00472298
1480,0.0368728,-0.00391205
1490,-0.120927,0.00138385
1500,0.0387831,-0.00705789
1510,-0.0143208,0.00126888
1520,-0.0493921,0.00334966
1530,0.079642,-0.00113796
1540,-0.000370928,-0.00251469
1550,0.00150449,0.00137997
1560,-0.0287986,-0.000758984
1570,0.00249423,-0.00010195
1580,0.058647,0.000818643
1590,0.0672664,-0.00171859
1600,-0.0262686,1.62941e-05
1610,-0.0273478,0.00188898
1620,-0.0298637,0.00181356
1630,0.029376,-0.00308484
1640,-0.00751198,0.00639525
1650,0.00555629,0.00496696
1660,-0.01437,0.00105077
1670,-0.0690355,-0.00251769
1680,-0.0262808,-0.00408213
1690,0.0709599,0.00078103
1700,-0.0428298,0.000790038
1710,0.000313423,-0.00294637
1720,-0.0198472,-0.00153068
1730,0.0135406,-0.00251142
1740,-0.0663317,0.00215981
1750,0.0319823,-0.00104493
1760,-0.0911762,0.0014038
1770,-0.0270469,0.000251937
1780,-0.0988251,0.00196497
1790,0.00418616,0.00271001
1800,-0.0113791,0.00306134
1810,-0.0732221,0.00310995
1820,-0.0171504,0.00269668
1830,0.0190053,-0.00215163
1840,-0.0253332,-0.000630659
1850,-0.00153019,0.00303257
1860,-0.0521637,-0.00119129
1870,0.00909412,-0.00104034
1880,0.015806,0.00157206
1890,0.0300502,-0.00478927
1900,0.080564,-0.00053505
1910,-0.0194245,-0.000442505
1920,0.0456509,0.000851707
1930,0.0493023,0.00221272
1940,0.00539242,-0.001486
1950,-0.00798498,-0.000731342
1960,-0.0219301,0.00356128
1970,-0.0137317,-0.00050544
1980,0.0740905,0.000992404
1990,-0.0344055,0.00156311
2000,0.00852668,0.000600027
2010,0.0717159,-0.00149807
2020,0.0235582,-0.000140092
2030,0.0207892,-0.00177776
2040,-0.00575813,-0.000324388
2050,-0.0603147,-0.00271951
2060,-0.0262098,0.000531881
2070,0.0292029,0.000820654
2080,0.0128036,0.00217883
2090,-0.0615935,0.00147405
2100,0.0941593,-0.00156519
2110,-0.0129209,-0.00126942
2120,0.0352573,0.00366741
2130,0.0268519,-0.000654973
2140,-0.0661073,0.0013107
2150,-0.0024195,-0.00263666
2160,0.0618163,-0.000417305
2170,-0.0545035,-0.00012552
2180,-0.0140058,0.00122589
2190,-0.0330144,0.000994681
2200,0.0829089,-0.00446287
2210,-0.016211,0.000145417
2220,0.0301391,0.00123571
2230,-0.0550329,-0.00109358
2240,-0.0168709,-0.00166937
2250,0.0361734,0.000463738
2260,-0.0368028,0.00185305
2270,-0.0964145,0.00327837
2280,-0.047321,0.00207596
2290,0.0193569,-0.0022418
2300,-0.123232,0.000268034
2310,-0.0395527,8.46675e-05
2320,-0.0329384,0.000504806
2330,0.0157213,-0.000507955
2340,0.0156559,0.000133037
2350,0.0218184,-0.000502073
2360,0.0113955,-0.00206497
2370,0.0180193,0.0072658
2380,-0.0449516,-0.000313447
2390,0.0396159,-0.00169402
2400,-0.0885866,-0.000815051
2410,-0.00421196,-0.00288693
2420,-0.125909,0.00124543
2430,-0.0253886,0.003043
2440,0.0271139,0.000297595
2450,-0.0477315,-0.00036246
2460,0.0953582,-0.00117931
2470,0.0485379,-0.00312059
2480,-0.0917444,-0.00158565
2490,-0.0511272,0.000251102
2500,0.0166799,0.00152419
2510,0.0736968,0.0013471
2520,0.0301679,0.00254155
2530,-0.0981885,-0.00154396
2540,-0.0278388,-0.0013179
2550,-0.0885711,-0.00393472
2560,-0.040645,-3.37716e-06
2570,0.00369686,0.00328273
2580,0.03434,0.00562841
2590,0.0544857,0.00210671
2600,0.0178531,0.00105862
2610,-0.0483525,-0.00164874
2620,-0.00789868,0.000370352
2630,0.0895204,-0.00152894
2640,-0.0256343,0.00252934
2650,0.0471568,-0.00113301
2660,0.0296645,0.0036147
2670,-0.0472488,-0.0030487
2680,0.0628587,0.00290872
2690,-0.0560509,-0.0012492
2700,-0.047772,-0.00140849
2710,-0.0332672,-0.00121349
2720,0.0242674,-0.000228862
2730,0.0527562,0.000142333
2740,-0.0325855,0.00098666
2750,0.0130613,0.00158553
2760,-0.106874,0.000676819
2770,0.0127275,0.00116431
2780,0.0337152,0.00256225
2790,-0.0316726,-0.00157957
2800,-0.0665925,-0.000379888
2810,-0.0270861,-0.000473338
2820,0.00380561,-0.00192551
2830,0.00590705,-0.00156003
2840,-0.0113851,0.00108728
2850,0.0744909,-0.00198588
2860,-0.0529459,0.000915149
2870,0.0563093,-0.00362506
2880,-0.0346124,0.00169741
2890,-0.0274269,0.00389301
2900,-0.00359913,0.000947951
2910,-0.0286519,-0.00175247
2920,0.0363002,0.000586038
2930,-0.102682,-0.00166902
2940,-0.0460919,-0.000167143
2950,0.0171918,-0.000443266
2960,-0.0531275,-0.000193542
2970,0.0293519,0.00372699
2980,0.0513769,0.000147896
2990,0.0366562,-0.00123073
3000,-0.0409987,-0.00259985
3010,0.0326964,0.00183845
3020,0.0412802,0.000265865
3030,0.0991877,0.000770635
3040,-0.0307193,-0.000431808
3050,-0.00963569,0.000607043
3060,-0.0216336,-0.00145306
3070,0.000375937,-0.000672029
3080,-0.0427385,-0.00224924
3090,0.0459061,-0.000255682
3100,0.0483492,0.000364409
3110,0.0157396,0.00327035
3120,0.02661,0.00135152
3130,-0.017068,0.00457844
3140,-0.0267421,-0.00328991
3150,0.0557976,0.000426577
3160,-0.0772176,0.00138028
3170,-0.0045116,-0.000506096
3180,0.0678968,-0.00347142
3190,0.0357555,0.0013821
3200,-0.0175314,0.00125566
3210,0.0161433,-0.00158407
3220,-0.0458348,-0.00359052
3230,0.0774815,0.000771077
3240,-0.0395064,0.000775446
3250,0.0305021,0.00127991
3260,-0.0653454,-0.000194749
3270,-0.0145644,-0.000843182
3280,-0.0244395,-0.0003586
3290,0.0483018,-0.00151475
3300,0.079532,-0.0001879
3310,-0.0157635,-8.09686e-05
3320,-0.0518736,-0.000912773
3330,-0.0165858,0.000505028
3340,0.0388498,-0.00454355
3350,0.0211542,4.15211e-05
3360,-0.0553258,-0.0038984
3370,-0.0491595,-0.00192566
3380,-0.151584,0.00121721
3390,-0.0169048,0.00251019
3400,0.0277656,-0.00315555
3410,0.00492379,0.00343561
3420,-0.00532954,-0.000530547
3430,0.0357222,0.00147515
3440,-0.0359444,0.000299412
3450,0.0111186,-0.00424113
3460,0.0193088,-7.87995e-05
3470,-0.021086,0.00257033
3480,-0.0365931,0.00443698
3490,-0.00124748,0.00596313
3500,0.00734833,0.00353613
3510,-0.0985967,-0.00161342
3520,-0.126374,-0.00151357
3530,0.0628401,-0.00106147
3540,-0.0480564,-0.00151746
3550,0.0164886,-0.00154974
3560,-0.015064,-0.000640407
3570,-0.00492891,0.00314133
3580,0.0149876,0.00425279
3590,-0.1232,0.000644925
3600,0.028029,0.00262037
3610,0.0223203,-0.00181952
3620,-0.0284116,-0.00150992
3630,0.0420424,0.000823744
3640,0.0533437,0.00198288
3650,-0.003967,-0.00164068
3660,-0.0311913,0.000509564
3670,0.0033948,0.0030016
3680,0.0159042,-0.00489824
3690,0.0435316,0.0006003
3700,-0.100384,0.00483879
3710,-0.0038267,-0.00558074
3720,-0.0233207,-0.000314111
3730,-0.0502319,-0.0010285
3740,0.0269251,0.0033693
3750,-0.0809225,-0.00332497
3760,-0.0336624,0.0015837
3770,0.00534652,-0.000143683
3780,0.0189829,0.00109647
3790,-0.0537554,-0.00168967
3800,0.00224251,0.000750716
3810,-0.00168312,-0.00283866
3820,0.0037374,-0.00110392
3830,-0.0507162,0.000742423
3840,-0.0473695,0.00651023
3850,-0.00866021,-0.00094666
3860,-0.00877872,0.00243208
3870,-0.0802247,-0.00328031
3880,-0.00362521,0.00192201
3890,0.060021,-0.00364043
3900,0.0310345,0.000679907
3910,-0.00931466,0.00145667
3920,0.0369981,0.00249803
3930,-0.0536184,0.00178339
3940,0.00811818,0.000199502
3950,-0.0919437,-2.35021e-05
3960,0.0303043,0.00291276
3970,-0.0263887,-0.000227004
3980,-0.00366981,-0.00103887
3990,-0.0450981,-0.00164159
4000,-0.0538538,0.000145188
4010,0.0577811,-0.000428116
